Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-10.570254033876985,-2.7563330766594425
0.025,-10.603945608526933,-2.7612999908635367
0.05,-10.67513086899593,-2.7769843812473516
0.075,-10.771695387799246,-2.794476986077429
0.1,-10.867562008630347,-2.801781792258001
0.125,-10.949977719631434,-2.800894104875659
0.15,-11.015767572209622,-2.798498940278966
0.175,-11.060899183430685,-2.790108284141736
0.2,-11.087032723170834,-2.761687275429089
0.225,-11.109561304261765,-2.7157820154019428
0.25,-11.148473007867556,-2.680655387112036
0.275,-11.209941007274896,-2.6557093047818587
0.3,-11.279046943119353,-2.635157035368435
0.325,-11.332016420163166,-2.6111803580490096
0.35,-11.36980424063015,-2.573910946175882
0.375,-11.393165433208095,-2.5146010449732312
0.4,-11.38242674402721,-2.4489532612828246
0.425,-11.336380229154335,-2.3960877297421597
0.45,-11.271013324870706,-2.3609530136597963
0.475,-11.188340653441992,-2.339403766938628
0.5,-11.070685563906693,-2.315939753401151
0.525,-10.91342233612961,-2.2848867530015626
0.55,-10.739178788749134,-2.251286415004625
0.575,-10.575515094002457,-2.2187822872502494
0.6,-10.431413973021092,-2.193872912496332
0.625,-10.309746891851688,-2.187840712117868
0.65,-10.210191046359522,-2.2063488480679596
0.675,-10.117619937104331,-2.2407064086439386
0.7,-10.01037355654257,-2.2797845565943677
0.725,-9.88436509835473,-2.313787027783931
0.75,-9.755601570366066,-2.3385192427341273
0.775,-9.637430606949437,-2.3515840040538762
0.8,-9.53644987545492,-2.3537966986678285
0.825,-9.453402227369274,-2.3566175521018136
0.85,-9.39101036404654,-2.3720579404046935
0.875,-9.35775828539602,-2.3990073632204227
0.9,-9.345662325019955,-2.4352256256817384
0.925,-9.350711510144553,-2.4827947250733535
0.95,-9.396595693881103,-2.5344682252227213
0.975,-9.501784148019222,-2.5740696674442343
1.0,-9.632281912785075,-2.5939513402134895
1.025,-9.758014965581543,-2.620287797005612
1.05,-9.879863494280718,-2.6603732486231584
1.075,-10.01929045668018,-2.696776523540753
1.1,-10.184482110678788,-2.7172720477098684
1.125,-10.354676972944528,-2.7135263331601625
1.15,-10.50818084457,-2.675769720607409
1.175,-10.666702046462987,-2.6005604984264186
1.2,-10.879638946409791,-2.483554631802338
1.225,-11.18989267656572,-2.3485189953374794
1.25,-11.66187830099797,-2.2394022960953834
1.275,-12.351505949322963,-2.18521451035478
1.3,-13.175182476810356,-2.1692237073871286
1.325,-14.031289009115783,-2.173236074759629
1.35,-14.845834562866933,-2.182516232950586
1.375,-15.530206124028055,-2.170266775826669
1.4,-16.00139202809267,-2.1229462275309903
1.425,-16.25438870857978,-2.0465057165700364
1.45,-16.325933067747528,-1.9472319868369312
1.475,-16.258865233251132,-1.8317330590933707
1.5,-16.102023807106097,-1.71187573476077
1.525,-15.907697048204028,-1.6021778555526678
1.55,-15.704532726447932,-1.507796945117811
1.575,-15.506439338291282,-1.4272760510696756
1.6,-15.342509842104612,-1.3592398078840964
1.625,-15.238267304672984,-1.2962226271083017
1.65,-15.205988531425135,-1.2319630763891218
1.675,-15.20932402272077,-1.1691076980700548
1.7,-15.217532127071385,-1.1164754794186447
1.725,-15.226695075278492,-1.0800065387668467
1.75,-15.223827952422186,-1.0625524865866898
1.775,-15.176090393667279,-1.0653044222629906
1.8,-15.042275935822463,-1.0817001891753553
1.825,-14.813285271166828,-1.1100435140585292
1.85,-14.529085179986389,-1.1360066987501711
1.875,-14.237673745055368,-1.1389461063839574
1.9,-14.035812491786608,-1.1338961116214608
1.925,-13.986118334560345,-1.1403602150385383
1.95,-14.03290464892872,-1.160423454646318
1.975,-14.11862225953236,-1.193866935899996
2.0,-14.207514273608004,-1.2280254963375647
2.025,-14.270618933162114,-1.2453200040782684
2.05,-14.287916885336559,-1.2360089765194304
2.075,-14.263541583121066,-1.2055328434750439
2.1,-14.219205138413816,-1.1677425349934492
2.125,-14.185041122331716,-1.126427117261199
2.15,-14.158255603775855,-1.0810505977286706
2.175,-14.106012967123942,-1.0233795866623503
2.2,-13.993906626332583,-0.9422346165101169
2.225,-13.797695388126144,-0.8408926713640043
2.25,-13.518929240940832,-0.7318887338284414
2.275,-13.166386910103633,-0.614717113610443
2.3,-12.748820543440475,-0.5037523455685019
2.325,-12.307950413897595,-0.41812048928468987
2.35,-11.910295980670035,-0.3711897522750455
2.375,-11.569286328236286,-0.3691414982576066
2.4,-11.253653693878007,-0.40149615542485234
2.425,-10.95203231191334,-0.4464224975065751
2.45,-10.682121791052674,-0.4841165966155057
2.475,-10.456187470002321,-0.5048421943252658
2.5,-10.245229346343804,-0.5070569730741217
