Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,1.0782314713524157,-1.3364468408654981
0.025,1.1061647033754036,-1.3184970798624174
0.05,1.1333972169631603,-1.3286099308308033
0.075,1.1627174918097611,-1.3454867437229994
0.1,1.1943970376612285,-1.3480225096843215
0.125,1.2295753763657666,-1.3285243031498946
0.15,1.272400561825858,-1.297160816060216
0.175,1.3192321374433067,-1.2631619635281783
0.2,1.3576375826635332,-1.2251887163013666
0.225,1.3774046044857788,-1.184863968713743
0.25,1.377097106312176,-1.1468224465397674
0.275,1.3640723387577658,-1.1083947648418413
0.3,1.3455639098598136,-1.0652003255526132
0.325,1.3272774253868032,-1.0196920862861587
0.35,1.3158043490625988,-0.9750646119549695
0.375,1.3124812991058519,-0.9408933508304376
0.4,1.3124943971620209,-0.9166871542085291
0.425,1.3108872290406173,-0.8926986550463312
0.45,1.3067446355397139,-0.8642950024644387
0.475,1.3000123208533194,-0.7684049726348737
0.5,1.3067780743366013,-0.7430822630842546
0.525,1.3174976728065113,-0.7369862262609529
0.55,1.3251258078956027,-0.7439675201269397
0.575,1.3453510293944413,-0.7924135820259213
0.6,1.3396292824294662,-0.8329494784833424
0.625,1.3003751936842,-0.8516111446522778
0.65,1.2739795687895406,-0.8810113293496885
0.675,1.2418047214535348,-0.9020070641717242
0.7,1.206795337690378,-0.91420633834579
0.725,1.1753506258824382,-0.9158334849679616
0.75,1.1909451255193912,-0.9380759455200363
0.775,1.172014978316656,-0.9296982729373857
0.8,1.1597427685040838,-0.9074822631460161
0.825,1.1464840169626085,-0.8741361806875055
0.85,1.1306159835759226,-0.8344599523378147
0.875,1.1205109201995913,-0.7921351517522294
0.9,1.1238867406916175,-0.750180987205096
0.925,1.1390791567620486,-0.7087282898396481
0.95,1.1587791250740918,-0.6698396836708164
0.975,1.1818299021450633,-0.6407907248874207
1.0,1.208444630527257,-0.6316262995142777
1.025,1.224910819053588,-0.6488062270340155
1.05,1.2150470750976587,-0.6905887331012786
1.075,1.217791190467121,-0.8020273091458361
1.1,1.2062650448563388,-0.8537359822672583
1.125,1.1855500042706282,-0.8570137915783079
1.15,1.182423380518408,-0.8816911247210242
1.175,1.188458492411363,-0.8971696673642452
1.2,1.2634498782030468,-0.9249774906696089
1.225,1.2633213889315535,-0.9300565496570238
1.25,1.309910290746039,-0.9377498610919143
1.275,1.3276514939241328,-0.9289457209077959
1.3,1.3117611905121176,-0.9077472796412305
1.325,1.2732296620289334,-0.8891722392965795
1.35,1.2255595702714126,-0.8795059488770706
1.375,1.1841868575222934,-0.8881568018364214
1.4,1.1575417396602987,-0.9264313077987827
1.425,1.1482740932776287,-0.9842523543973748
1.45,1.150209893334683,-1.0431970751613386
1.475,1.1539474689988456,-1.0960199787901146
1.5,1.1553485385191158,-1.1397967109389473
1.525,1.155288614092498,-1.1713034101612605
1.55,1.1575871370739728,-1.1892611690844792
1.575,1.1639789805456016,-1.1951438308130002
1.6,1.1673283608735832,-1.1808165531346748
1.625,1.1628658973498647,-1.149616067931815
1.65,1.1615013421822478,-1.1406730156951348
1.675,1.1654393577222855,-1.146343363697945
1.7,1.1695117908146189,-1.1500079862230022
1.725,1.192244896990744,-1.1019400740235807
1.75,1.1842640548975778,-1.0824444531505681
1.775,1.1805211132973699,-1.0630612628271057
1.8,1.181434183666048,-1.0533387448477118
1.825,1.1839221964571485,-1.0546764649297338
1.85,1.1886760927940692,-1.0644700650266656
1.875,1.1981038902694339,-1.0783775415259904
1.9,1.2130461604530505,-1.0933384828417168
1.925,1.2284332177818982,-1.1024400279648596
1.95,1.2396251156414404,-1.100278866726873
1.975,1.2518986492736535,-1.089433177769508
2.0,1.2735197421898208,-1.075058838020028
2.025,1.3037265860687557,-1.0597462926847334
2.05,1.335793256931433,-1.0503643349161056
2.075,1.3665335053961005,-1.059523478088943
2.1,1.3948902918343837,-1.0743058919758304
2.125,1.4115145817922292,-1.0782239381809595
2.15,1.408532643108416,-1.0404598960506426
2.175,1.3983862496762098,-1.0232782850958309
2.2,1.398331647249985,-1.012534961550621
2.225,1.4082693065959289,-1.005288988962533
2.25,1.4641305553463002,-0.987743553355163
2.275,1.478942560526182,-0.9601573330924916
2.3,1.4836974005944517,-0.9228681264344692
2.325,1.480137149492091,-0.8797566854827447
2.35,1.4708495207247805,-0.837672314785394
2.375,1.4552924719663283,-0.8060079747880069
2.4,1.4367316250737312,-0.7929772895989688
2.425,1.420845699530587,-0.7998984599956526
2.45,1.4051691507676225,-0.8170595838586014
2.475,1.3822097446943205,-0.8355567544759998
2.5,1.3557057324808697,-0.8586423973635232
2.525,1.400935910305044,-0.9167871865694746
2.55,1.385745743985488,-0.9268450795131039
2.575,1.3745231907664934,-0.9372952198089055
2.6,1.3682732311362122,-0.9475123972714765
2.625,1.3641772044488372,-0.9538080956098488
2.65,1.354802192184082,-0.9548790550058442
2.675,1.3397672769822642,-0.9544573985270863
2.7,1.3270036180291154,-0.9542622936930804
2.725,1.321363734452577,-0.9505941266146274
2.75,1.3207920807289035,-0.9419662323650586
2.775,1.3220742263296041,-0.9304636558360279
2.8,1.3237303721527918,-0.9178405336407821
2.825,1.332805509843405,-0.9058266021524326
2.85,1.3600577951748238,-0.9008658291062464
2.875,1.3952451553726646,-0.9070903910470682
2.9,1.4247832455071343,-0.9163596953360692
2.925,1.4430669496529236,-0.9188460761693641
2.95,1.3832418789802141,-0.8266304066658152
2.975,1.3624156563464596,-0.7878496513182328
3.0,1.3399982545065994,-0.7756638102938395
3.025,1.3255297244745783,-0.7997025339282441
3.05,1.3209721918324975,-0.8501185942033238
3.075,1.3239071155686724,-0.9087162429457156
3.1,1.3328311826060182,-0.960813655912961
3.125,1.347703088237136,-0.9999607161491317
3.15,1.3698654403952581,-1.0254520455029674
3.175,1.3958325099690783,-1.040426725360105
3.2,1.4202512286077542,-1.0485013120061333
3.225,1.4413178635125192,-1.0540941502311614
3.25,1.4615102338562986,-1.0607645090595423
3.275,1.4842502153803132,-1.06788219715193
3.3,1.508486851789655,-1.0713006310017719
3.325,1.5297142883504582,-1.0672086380457515
3.35,1.5470995319798801,-1.0581652462144886
3.375,1.5660670466539717,-1.0462952142932136
3.4,1.5860379450441042,-1.0145799212272488
3.425,1.576428423280898,-0.9191690839372123
3.45,1.596286297657487,-0.8967161562016795
3.475,1.619790243084492,-0.7656065116862546
3.5,1.6169586522845514,-0.6516907829815376
3.525,1.594326985737497,-0.5499818575447005
3.55,1.5600386462366655,-0.4870701119751279
3.575,1.530297726971832,-0.48170253951647307
3.6,1.5133091244368608,-0.5272901363491955
3.625,1.5015425069773278,-0.5914993555185056
3.65,1.4858588160813178,-0.6524541128973541
3.675,1.4742901083909052,-0.7156180962220108
3.7,1.4729472661606862,-0.7888609787475628
3.725,1.4983964430898382,-0.8470691847479441
3.75,1.4968320807139075,-0.8783265979330082
3.775,1.5034204787069088,-0.918409635439254
3.8,1.5306750814488723,-1.0234403640486907
3.825,1.5511944357794383,-1.0382986487239465
3.85,1.570609271187343,-1.034036698499941
3.875,1.5891527380121149,-1.014493640581184
3.9,1.6094122685595913,-0.9857524073968269
3.925,1.634734534672481,-0.9589731205496982
3.95,1.6648525348850383,-0.9460310426525661
3.975,1.6888370170982816,-0.9436785659843219
4.0,1.7003555578330092,-0.9399287175002543
4.025,1.7029305998880768,-0.9378756631562118
4.05,1.7015911550104474,-0.9458341730269306
4.075,1.6977039366028213,-0.9645697198877811
4.1,1.693263636045581,-0.9877881295605676
4.125,1.6877593520189043,-1.0075790477750448
4.15,1.6774537604013893,-1.0212802694122851
4.175,1.6665765068616412,-1.028798295907234
4.2,1.6622898786443474,-1.0224218203228592
4.225,1.6654933443205073,-1.0022985829162443
4.25,1.6707251012622983,-0.9751796920625749
4.275,1.6753558102835924,-0.949828376251129
4.3,1.6842897339760212,-0.9312514014254054
4.325,1.699759376595598,-0.9184365056578596
4.35,1.7524800170920536,-0.9194397957308653
4.375,1.7584422296346318,-0.9117509071969507
4.4,1.7671344678205798,-0.908334767329112
4.425,1.7772347242770046,-0.9067346070128324
4.45,1.776928799358251,-0.9026438242168456
4.475,1.7630548810739468,-0.9010273931585625
4.5,1.780929991997872,-0.9056345056805346
4.525,1.8090536676973505,-0.903600763112684
4.55,1.840821004087531,-0.8950497220807743
4.575,1.870059638941741,-0.8879859561295447
4.6,1.8935083190454602,-0.8811837406932361
4.625,1.9090850777342951,-0.8652570454741615
4.65,1.9158144883263521,-0.8384929013356386
4.675,1.9125096270842996,-0.8083487812322815
4.7,1.8969565734423368,-0.7824392037863002
4.725,1.8759530840839336,-0.7692611733244157
4.75,1.8625415569543617,-0.7675269187752533
4.775,1.852797949957353,-0.7686942849238458
4.8,1.8392808989790772,-0.7725172788120254
4.825,1.8230286840688676,-0.7758234072165426
4.85,1.801517826491428,-0.7678661631917673
4.875,1.7656363346223445,-0.7433900786916101
4.9,1.7208969184859033,-0.7124153480397755
4.925,1.6769381244399424,-0.684492796354055
4.95,1.6401891861720335,-0.6658366677822961
4.975,1.6121183167634148,-0.6543767788450932
5.0,1.59195171419227,-0.639277470055125
5.025,1.5811860859899887,-0.6181520055446472
5.05,1.5806444127748371,-0.598107563654426
5.075,1.5399456333986432,-0.6336886396075624
5.1,1.5511343748666886,-0.6270085729131359
5.125,1.556114586805923,-0.6239039935264155
5.15,1.553700266006196,-0.6269271194631271
5.175,1.5460611376911495,-0.6393230336494371
5.2,1.5338304727276193,-0.6570762071191386
5.225,1.5215449775138175,-0.6742892363340061
5.25,1.518746639496976,-0.6890208172443424
5.275,1.5299436768300052,-0.7009392133523922
5.3,1.5248228822114993,-0.766945035737665
5.325,1.5323843100038776,-0.7696524908878083
5.35,1.5455013379042022,-0.7647313335220465
5.375,1.5719884727043265,-0.7602786627138484
5.4,1.6096731039740853,-0.7638466665455932
5.425,1.6710270995188394,-0.756184716306316
5.45,1.6453028859175536,-0.7613360652721199
5.475,1.6342432488404608,-0.7611014403907902
5.5,1.6258871382371685,-0.7843567236418328
5.525,1.6833640226833624,-0.8056689635882347
5.55,1.6813177410659452,-0.8262963378045196
5.575,1.6267373895537287,-0.9187883976844936
5.6,1.6171945503738183,-0.9363307785315127
5.625,1.6155786430354226,-0.9381297482947866
5.65,1.6246167641536715,-0.9272393091932967
5.675,1.6378256897012529,-0.902251776561611
5.7,1.6513821553565742,-0.865862225583962
5.725,1.6640963489331417,-0.827316592526723
5.75,1.6720389390528434,-0.7955463251751805
5.775,1.6743352574183261,-0.7765505774669483
5.8,1.6743790150436508,-0.7727559254904559
5.825,1.6717147119601552,-0.7851250010456007
5.85,1.6697138578361066,-0.8327025662373294
5.875,1.655836078260132,-1.014144809430856
5.9,1.4892282651256779,-1.5964960248447928
5.925,0.8432302911056486,-2.971591791861329
5.95,-0.5869663336780653,-5.4027171668150995
5.975,-2.71359134474229,-8.762395277654502
6.0,-5.09345720031559,-12.473313954650726
6.025,-7.235576887403105,-15.765432003536041
6.05,-8.836850383945963,-18.134167641411675
6.075,-9.833494530805877,-19.529241506734294
6.1,-10.32884806132637,-20.14021601335654
6.125,-10.46418493009083,-20.19694262825334
6.15,-10.295752723000007,-19.880961653005226
6.175,-9.826616342477138,-19.30132037235972
6.2,-9.117650281962403,-18.538911224502208
6.225,-8.303830721995336,-17.688971914956547
6.25,-7.514907575327284,-16.863866140124472
6.275,-6.8134757129099714,-16.12897699799386
6.3,-6.194340765471731,-15.47454109842637
6.325,-5.621195401197086,-14.842803876724123
6.35,-5.056933554088251,-14.176265368307547
6.375,-4.475520993676837,-13.449469429706097
6.4,-3.874334370699005,-12.661526990651081
6.425,-3.2736685139526975,-11.809595933921507
6.45,-2.696316020650979,-10.874709619404982
6.475,-2.152620943299461,-9.831154960423838
6.5,-1.6393876664372649,-8.676926831795575
6.525,-1.144506006838793,-7.446719722602284
6.55,-0.6575370924319102,-6.199701913027999
6.575,-0.1838177128505474,-4.998963803099384
6.6,0.2498185403480578,-3.8999108249214203
6.625,0.6124208149786847,-2.9538696490979595
6.65,0.8888974064178627,-2.1948181283741643
6.675,1.08046043203299,-1.6163775273567293
6.7,1.2048057098310299,-1.1876404792937167
6.725,1.2944639798115858,-0.8948673125858811
6.75,1.382895963099668,-0.7105206437553545
6.775,1.485089528800726,-0.591938690540046
6.8,1.5996955996261997,-0.5100624382306409
6.825,1.7220667974000163,-0.4608888677820231
6.85,1.8465775665045827,-0.4554907149427534
6.875,1.9705361371059376,-0.5088944783852145
6.9,2.099548310860313,-0.6288007563159753
6.925,2.2468428388677926,-0.8072749802382075
6.95,2.428341044011466,-1.0252998626963605
6.975,2.6479085018089754,-1.2638217400327785
7.0,2.890320251729034,-1.5086051518497132
7.025,3.13500908003606,-1.742639667969504
7.05,3.369021588898631,-1.9408273622105778
7.075,3.5837591623937146,-2.086790353122193
7.1,3.7736385566154653,-2.1854542400931303
7.125,3.939956735587227,-2.2516641328217855
7.15,4.091686331475405,-2.302829864265866
7.175,4.235335529221492,-2.3462945451340915
7.2,4.3619587151386465,-2.3743034900122453
7.225,4.4576668955745244,-2.3860075096467397
7.25,4.524583657979002,-2.3947267254140976
7.275,4.575670626723194,-2.410765859139886
7.3,4.61597030267416,-2.435541750417948
7.325,4.643189305501732,-2.4669306829365643
7.35,4.657249943859737,-2.5001934318415517
7.375,4.6604859994822965,-2.5283249763110276
7.4,4.655420022208452,-2.545009842830744
7.425,4.645587840303074,-2.546866178221856
7.45,4.638106372300191,-2.5318030055614726
7.475,4.640946586099129,-2.4956977186221754
7.5,4.656179080463438,-2.435103615048785
7.525,4.677191701777547,-2.3420569879197513
7.55,4.6814593305092345,-2.1958559505267106
7.575,4.630833216799717,-1.9808115820773742
7.6,4.509348571318008,-1.7137426487463072
7.625,4.348569181095175,-1.4421102053108117
7.65,4.183457736467036,-1.2092369272122108
7.675,4.012242300748031,-1.0543469142603903
7.7,3.8354941240338034,-1.0176335953571323
7.725,3.6991823135684156,-1.1095284185465857
7.75,3.6557391196294757,-1.2817112972111369
7.775,3.7252658342988623,-1.444234771613898
7.8,3.893292313458753,-1.5426973349550874
7.825,4.095912640964105,-1.572983183961002
7.85,4.252170248075672,-1.5520641673799345
7.875,4.325732123408308,-1.5060317717159333
7.9,4.34121254937721,-1.4600395496401397
7.925,4.356012028532083,-1.4274658600755807
7.95,4.417451858508927,-1.4062237682813006
7.975,4.54236736851285,-1.3812636263662994
8.0,4.720296528774532,-1.333929228080736
8.025,4.927513836287867,-1.2478180251031321
8.05,5.1375675965662655,-1.1160687899260937
