Time [s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
0.0,2.680203929273979,-1.089133659319305,2.4295560986107283
0.05,2.671419808920163,-1.0855537305520129,2.4953582045751084
0.1,2.6568732439668747,-1.0692245546147157,2.5748344136919745
0.15,2.65557633273533,-1.0531881621325865,2.671668721341845
0.2,2.660109840766127,-1.055783741546893,2.741999158688723
0.25,2.6599774932352442,-1.055853000932777,2.7630643528523877
0.3,2.65110392141486,-1.0498418904173907,2.7722195688476314
0.35,2.669374112347123,-1.0384578335710475,2.7782159254043326
0.4,2.7011925658169145,-1.0100118410971055,2.779994227047052
0.45,2.8129790808333306,-1.0166143431688732,2.764748159770788
0.5,3.0277548838448345,-1.1031514420200872,2.6302543922408175
0.55,3.254411418570719,-1.2722332433116312,2.1889878256533124
0.6,3.3667876524656024,-1.4384801000402632,1.2766314273939283
0.65,3.116086787805357,-1.5156929121703153,-0.3250457385971697
0.7,2.6341607922512145,-1.4423639625446831,-2.5837354984330494
0.75,2.1291413482716592,-1.4721189154700058,-5.534515702971926
0.8,1.4726594187006183,-1.9369068772616094,-9.52572999542238
0.85,0.8110321069469781,-2.3539610579598964,-14.589766319674881
0.9,0.2177037402170152,-2.7370980048478684,-20.297049641855246
0.95,-0.5685921290294423,-3.2221089932603055,-26.35035128641243
1.0,-1.8320472896604043,-3.417803111131075,-32.00255896224731
1.05,-3.2333787066923176,-3.7231109164286265,-37.50424961478188
1.1,-4.6823638778720404,-4.022101646648409,-42.80964238751014
1.15,-5.956044917137321,-4.211517048784256,-47.42957704812722
1.2,-6.19559183861202,-4.248979698948999,-52.11754028042962
1.25,-5.464284012772155,-4.067456580180029,-57.011333907865506
1.3,-4.744437579506774,-4.075675182240436,-61.80544689719508
1.35,-3.3895005576955493,-3.652345691347527,-66.71403144509274
1.4,-1.3988767131790518,-3.052823160711187,-71.98092677312118
1.45,0.4123053787475142,-2.3359025073283566,-77.65888442404626
1.5,1.020779888168144,-1.21311197661016,-83.03849623229216
1.55,0.3400604444688247,-0.11744096819739976,-88.13625341350122
1.6,-0.8346163552924238,0.8243921599477823,-92.75543560128371
1.65,-2.1766168315375616,0.507835335244961,-96.66719357178336
1.7,-2.904483375414594,-1.486254262464319,-99.87179381023535
1.75,-3.257338103091176,-2.745684071696062,-102.85181463823653
1.8,-4.230832013512157,-2.2736073149637765,-106.1044897627533
1.85,-4.799481411857032,0.35529597132482155,-109.71023584698706
1.9,-4.90331528842636,2.007558368378294,-114.63825576366126
1.95,-7.38683027986,1.051247454802289,-120.93009326465021
2.0,-11.662029633065812,0.301070219918093,-127.48755020290146
2.05,-13.016317582810867,3.972774551595539,-133.84589586101455
2.1,-14.614971270940579,9.31738729754443,-139.40339516638258
2.15,-18.66010625504817,15.816824472323322,-144.2841996769458
2.2,-22.193068199785507,24.589633371231102,-149.1926214227451
2.25,-26.254076295778773,32.1920782587878,-154.3562313233249
2.3,-33.202884730321564,37.40762328714359,-159.92074029499406
2.35,-45.06319742182296,45.6268592685748,-165.4872717795893
2.4,-62.8816607929347,58.645810636121155,-170.4499968714041
2.45,-92.24411994030388,80.72635101096891,-174.76460491329553
2.5,-139.79312699323603,128.05824453276418,-178.2022351864442
2.55,159.23644486897385,-156.25504333211163,179.21222988387024
2.6,103.92142654158772,-118.71838280154388,177.08397846797766
2.65,69.68373719169156,-117.61830920934413,175.9296744392352
2.7,67.03234970260256,-106.49627840768362,174.3439562832956
2.75,48.69610434028327,-91.35869561914875,172.7624881301676
2.8,45.56534210926821,-65.61569957037811,171.8928100880752
2.85,39.392117064947314,-28.912710809196334,170.97710650896644
2.9,24.068998859512718,-15.617398738588525,169.82538479283852
2.95,9.7073029924192,4.123219848628911,170.08703908239582
3.0,-0.6757668582783186,39.76564358488883,171.50303994922658
3.05,-11.898146634654394,81.84545521850187,173.55074806587353
3.1,-28.086407741129374,128.1322637662147,176.12201501461323
3.15,168.30601127511562,-178.00633333861995,-179.81670036393226
3.2,123.34443040041539,-156.75127533204824,-177.67218240514822
3.25,150.82203259307224,-164.5967664329903,-178.35151144977831
3.3,173.4851053379669,-176.04580538031917,-179.56479980712749
3.35,173.45657363237683,-176.13780038657637,-179.58572898090046
3.4,178.02055421841294,-178.9097128663531,-179.90676648734905
3.45,-167.69902510534436,174.09412767059706,179.5585309349309
3.5,-108.79640535031666,152.14950105700677,177.98344114646613
3.55,-25.536233189037578,122.9732499149835,175.5425695360841
3.6,2.4762273747544663,99.55885009827956,172.9754624639596
3.65,10.497730734446876,86.57916692255823,171.48047892173537
3.7,12.751849287643358,85.24318079672007,171.71146303311224
3.75,7.620726618853873,83.68400323699323,173.8986248706417
3.8,-0.8050505762210215,69.56429410113282,177.7319842226969
3.85,19.14676275959291,-23.317607371749553,-178.2871664916067
3.9,20.086232586836687,-45.58219773011137,-174.81688130495382
3.95,18.569880149428958,-42.414605124095885,-170.7590236612105
4.0,29.167237825896677,-32.89410540761992,-167.054968997113
4.05,32.18808025570064,-36.824419823781085,-163.73574598190046
4.1,30.607298124752838,-37.2764317352271,-160.91727655694655
4.15,28.839492178221487,-39.457692860302615,-158.68428168390102
4.2,29.011887175795962,-39.63437389361595,-157.20615780778255
4.25,31.35383789534143,-38.6936531537685,-155.27155109377546
4.3,29.228969861106144,-37.13838252892131,-154.30175477376196
4.35,25.211961635950296,-28.229965873881113,-152.77452740744204
4.4,18.887377149806728,-17.622614442955292,-150.2704368792773
4.45,13.403356199850679,-7.788732225400242,-147.90666420542917
4.5,10.434966990267222,-1.8729059442342597,-145.8146286115342
4.55,8.163510383002803,1.0229414861013366,-144.25767472284602
4.6,8.632965604463402,2.16726249383304,-142.92438488527355
4.65,11.672956799924163,3.0738456116971893,-141.20162537705292
4.7,11.595467915819505,4.6372114454767,-138.91837359654363
