Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-10.685065660622426,-8.570365120850314
0.05,-10.65532486447943,-8.610656573568534
0.1,-10.63304131930708,-8.619021389074685
0.15,-10.626268042582176,-8.587119151177273
0.2,-10.66257511088386,-8.601856589598771
0.25,-10.669204996239493,-8.640845967985625
0.3,-10.6918617369503,-8.692799994198166
0.35,-10.782516851269522,-8.705860310416488
0.4,-10.817475754603338,-8.679074188804991
0.45,-10.848519514479397,-8.689277335137554
0.5,-10.886562498930118,-8.735523239168483
0.55,-10.903505542002952,-8.705961055948247
0.6,-10.96151899110931,-8.72116673798196
0.65,-10.984961468464732,-8.7853073392152
0.7,-10.961623328221373,-8.807523119093394
0.75,-10.95255768197454,-8.78740567727123
0.8,-11.032386245694585,-8.786811771666079
0.85,-11.086424348548556,-8.793693473908496
0.9,-11.095275967124037,-8.73038845516526
0.95,-11.032165067323593,-8.658845628572749
1.0,-10.9344694124599,-8.690786726608087
1.05,-10.793206012395714,-8.788249797727394
1.1,-10.768294063308133,-8.909208336577308
1.15,-10.725518890657343,-9.060424051129196
1.2,-10.68169753390318,-9.450599024359523
1.25,-10.502143892188636,-9.968011138076148
1.3,-10.221630617412089,-10.64023806245516
1.35,-9.939148164637212,-11.669216026257875
1.4,-9.480726650408291,-12.563142025188887
1.45,-8.726114480025613,-13.319403313512836
1.5,-7.924681663504357,-14.01980089310935
1.55,-7.229642653121971,-14.869383154423064
1.6,-6.692929206655637,-15.789270036082632
1.65,-6.141322489957963,-16.760865702943185
1.7,-5.64675979360202,-18.26059606261997
1.75,-5.31281093263599,-19.717854095683958
1.8,-5.290276147273226,-19.916006518400224
1.85,-5.684918576486084,-18.171148555907905
1.9,-6.522828899222058,-15.620765361606404
1.95,-7.044845081053054,-13.218304968943887
2.0,-7.253211474559523,-10.73297189082505
2.05,-6.339165658639246,-8.850789130785707
2.1,-4.219571480367445,-7.51765879442655
2.15,-3.2927207682677233,-5.562791745441658
2.2,-3.19201670973077,-4.328713095257091
2.25,-3.2348054934058266,-4.072399460969677
2.3,-3.812490322614164,-4.0888520795028835
2.35,-4.604003729057994,-3.7427938931042672
2.4,-5.1301816441270125,-3.3357331037491806
2.45,-5.359238945388396,-3.1993097916425874
2.5,-5.30088393182312,-2.94253642646167
2.55,-5.193328436378339,-2.5394906906404597
2.6,-5.088412442173682,-2.1080350942055865
2.65,-4.9137066831058345,-1.5792109186186172
2.7,-4.712348557157617,-1.054754685877626
2.75,-4.546080597960427,-0.44958447034444066
2.8,-4.494555386143628,0.038861233352775255
2.85,-4.520764638252801,0.6211459859606163
2.9,-4.486963135076821,1.1441752404419794
2.95,-4.444170721051163,1.8008573571960542
3.0,-4.261625744924544,2.382176726574465
3.05,-3.9445668461066203,2.8513391576395346
3.1,-3.7424403222088234,3.2982054197526174
3.15,-3.720340782429228,3.5663385231791147
3.2,-3.868937697122787,3.8745507272991495
3.25,-4.098530709607334,4.071654630083929
