Time [s],Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],Gyro_x [1/s],Gyro_y [1/s],Gyro_z [1/s]
0.0,-0.017306461930274963,0.07405281811952591,-0.001783636282198131,-0.0004442037607077509,0.00751596549525857,0.0007829199894331396
0.025,-0.016696475446224213,0.07712937146425247,0.008125404827296734,-0.0004478365008253604,0.0073641398921608925,0.0006940420134924352
0.05,-0.014015702530741692,0.0912628248333931,0.019926326349377632,-0.0006317622028291225,0.003845756873488426,-0.0012863000156357884
0.075,-0.005977306514978409,0.10403729975223541,0.006754911504685879,-0.002998805372044444,0.0023135219234973192,-0.00037680650711990893
0.1,3.283543628640473e-05,0.08989430218935013,-0.000563323381356895,-0.0027699528727680445,0.0036202557384967804,0.0001627740275580436
0.125,-0.016253462061285973,0.09122086316347122,-0.006691844202578068,-0.003292921930551529,0.006338667124509811,0.0004221872368361801
0.15,-0.020354442298412323,0.0949564129114151,-0.010378474369645119,-0.005464164540171623,0.009980480186641216,0.0005564700695686042
0.175,-0.0014988547191023827,0.08127976208925247,-0.03762896731495857,-0.005780717357993126,0.010792197659611702,-0.0010603615082800388
0.2,0.014404446817934513,0.0780181959271431,-0.06125529855489731,-0.005093833897262812,0.00855463556945324,-0.0016255149384960532
0.225,0.016325373202562332,0.08862114697694778,-0.01868405193090439,-0.0034736685920506716,0.007416194770485163,-0.0015534348785877228
0.25,0.0052291336469352245,0.09930135309696198,0.0050333342514932156,-0.002292504534125328,0.012208874337375164,0.0007345704361796379
0.275,-0.0072875479236245155,0.08440972119569778,-0.0006462398450821638,-0.0034856146667152643,0.014218452386558056,0.0012273022439330816
0.3,0.003907615318894386,0.07199764996767044,-0.015276997350156307,-0.0029968086164444685,0.015826839953660965,0.0013760789297521114
0.325,0.006749989930540323,0.06194020062685013,-0.01673966646194458,-0.0035723154433071613,0.014659784734249115,-0.0004866278904955834
0.35,0.0015736287459731102,0.0594644621014595,0.004014657344669104,-0.004680724814534187,0.009241119027137756,-0.0014416726771742105
0.375,-0.00795841682702303,0.0678567960858345,0.024229297414422035,-0.002782548312097788,0.008634822443127632,0.00033117542625404894
0.4,-0.01908356137573719,0.0793314054608345,0.02572312019765377,-0.0029828823171555996,0.010918247513473034,0.0009184045484289527
0.425,-0.018921565264463425,0.08588124066591263,0.007073721848428249,-0.003937765955924988,0.00995984673500061,0.0007542834500782192
0.45,-0.026023980230093002,0.09190083295106888,0.01395343616604805,-0.004112856462597847,0.009679920971393585,0.0006361373816616833
0.475,-0.026183880865573883,0.10511018335819244,0.015355631709098816,-0.004071477800607681,0.009702892042696476,-0.0009182968642562628
0.5,-0.01729634404182434,0.10942460596561432,-0.0009357058443129063,-0.005923745222389698,0.006602836772799492,0.001681978115811944
0.525,-0.01975291408598423,0.08968449383974075,-0.007403904106467962,-0.004594110883772373,0.008916317485272884,0.0027165242936462164
0.55,-0.01552692148834467,0.08411217480897903,-0.025324003770947456,-0.003289471846073866,0.010870176367461681,0.0030471845529973507
0.575,-2.7231406420469284e-05,0.10520555078983307,-0.018969539552927017,-0.00022551481379196048,0.009505360387265682,0.0031441054306924343
0.6,0.014700029045343399,0.11304379999637604,-0.006757567171007395,-0.0010447311215102673,0.009995534084737301,0.003131799167022109
0.625,0.011388779617846012,0.11072827875614166,-0.01564837247133255,0.000128905288875103,0.009386781603097916,0.003234830219298601
0.65,-0.004778575152158737,0.11414910852909088,-0.012485201470553875,-0.00044454843737185,0.011518542654812336,0.005140354856848717
0.675,-0.032168298959732056,0.11348535120487213,0.006594283506274223,-0.002776497043669224,0.015433931723237038,0.005703056696802378
0.7,-0.039660412818193436,0.10798551142215729,0.02561905048787594,-0.005033026449382305,0.02270619012415409,0.006298290565609932
0.725,-0.037600770592689514,0.11695672571659088,0.03403560444712639,-0.004504195414483547,0.01546345092356205,0.00558297848328948
0.75,-0.03582678362727165,0.1312570720911026,0.05198662355542183,-0.007524082437157631,0.011818446218967438,0.00497436011210084
0.775,-0.014757752418518066,0.1315622478723526,0.08715635538101196,-0.008324770256876945,0.011314522475004196,0.004935713484883308
0.8,-0.019211577251553535,0.1130991131067276,0.07686705142259598,-0.013266264460980892,0.010355144739151001,0.006360409781336784
0.825,-0.07062672078609467,0.09050370752811432,0.06612520664930344,-0.015938321128487587,0.020923366770148277,0.011052112095057964
0.85,-0.12571749091148376,0.07820512354373932,0.09658726304769516,-0.013064653612673283,0.028292302042245865,0.012650546617805958
0.875,-0.17704951763153076,0.08331873267889023,0.11000063270330429,-0.01717788726091385,0.017498143017292023,0.011418476700782776
0.9,-0.1795826554298401,0.1039305031299591,0.10345525294542313,-0.022100243717432022,0.0007661216077394783,0.01294935867190361
0.925,-0.13940897583961487,0.08125878870487213,0.08739352971315384,-0.0221746526658535,-0.018230440095067024,0.013490012846887112
0.95,-0.0829734057188034,0.058662429451942444,0.03784038498997688,-0.01735662668943405,-0.01985822431743145,0.015998948365449905
0.975,-0.0287100151181221,0.06875229626893997,-0.010273351334035397,-0.013511817902326584,-0.014021128416061401,0.0226884912699461
1.0,-0.06565152108669281,0.08394528925418854,-0.000669974775519222,-0.01355238351970911,-0.007389840669929981,0.02969173900783062
1.025,-0.14809514582157135,0.12180235981941223,0.012051563709974289,-0.008436331525444984,-0.008176004514098167,0.034523867070674896
1.05,-0.2278984934091568,0.1531257927417755,0.04738592356443405,-0.005978683941066265,-0.015778889879584312,0.0364261232316494
1.075,-0.25754132866859436,0.1685982048511505,0.15085221827030182,-0.01108806487172842,-0.017929796129465103,0.03784212842583656
1.1,-0.2583155333995819,0.16564753651618958,0.27451232075691223,-0.024272100999951363,-0.006290389224886894,0.03635062649846077
