Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-0.2913799060736288,-0.46065877016879486
0.025,-0.2958307230925825,-0.46504432572089244
0.05,-0.2986249109153546,-0.4763073855378362
0.075,-0.30071796047876126,-0.4900010588882518
0.1,-0.30226671292001217,-0.5033788883897727
0.125,-0.3038972118449178,-0.5147671214536303
0.15,-0.30584850856033224,-0.5235225523971846
0.175,-0.3075833485562338,-0.5310675880982675
0.2,-0.3078074685261488,-0.5381164961398937
0.225,-0.3045606033596594,-0.5470205336573152
0.25,-0.29881727578657313,-0.5590042907009043
0.275,-0.2923537863709065,-0.5737512523684584
0.3,-0.2851680106551052,-0.5890210587006961
0.325,-0.2783795002516346,-0.6036430290167022
0.35,-0.2709809187401162,-0.6190478038174242
0.375,-0.26125444364864353,-0.634403533397387
0.4,-0.25084352521903114,-0.6475769464526335
0.425,-0.24150936901933376,-0.6588084819941903
0.45,-0.2321291737309889,-0.6676459012388677
0.475,-0.22372288364600953,-0.6773496916916278
0.5,-0.21826896959393466,-0.6896961838490068
0.525,-0.213818448772553,-0.7036988493097445
0.55,-0.20794831571657438,-0.7189750776577559
0.575,-0.19966430458815543,-0.7349213157982866
0.6,-0.18956154084176657,-0.7509494225575174
0.625,-0.18008669479153352,-0.7651026150283274
0.65,-0.17102199775322408,-0.7783521864863113
0.675,-0.16316365549023526,-0.7959691028220651
0.7,-0.1559150510244127,-0.818963032377422
0.725,-0.027468182313777827,-0.8305263584588063
0.75,-0.0357608047523254,-0.8559899723569426
0.775,-0.05321246960196396,-0.8881391465142107
0.8,-0.07670579797870493,-0.9239418489596096
0.825,-0.10308069685500817,-0.9623855511457061
0.85,-0.13406733081119238,-1.0033946210664242
0.875,-0.17394375260938988,-1.0464429717934167
0.9,-0.2263596906463204,-1.08941647929603
0.925,-0.29008089984816027,-1.1320863805291834
0.95,-0.3588883506484674,-1.1805282599949432
0.975,-0.42983179747694106,-1.2384229040684172
1.0,-0.501443235919632,-1.3031967892671472
1.025,-0.5697604804118708,-1.373451398918453
1.05,-0.6344097423331657,-1.4546279501566328
1.075,-0.7004666733736999,-1.5561341917121065
1.1,-0.7801333181166306,-1.7879068667174314
1.125,-0.8754425324566655,-1.950168257815509
1.15,-1.0049363576477972,-2.1388977819197206
1.175,-1.1772788784541044,-2.3505215222085862
1.2,-1.3987371933026056,-2.587605621900893
1.225,-1.663549042863032,-2.8586558433492453
1.25,-1.9702874399670727,-3.1574600914094404
1.275,-2.3285562593925264,-3.4724792235309785
1.3,-2.7553161970675903,-3.812055261857282
1.325,-3.2767220182425727,-4.203109649315598
1.35,-3.9264880600000573,-4.683318885404335
1.375,-4.76277262443362,-5.271093456247572
1.4,-5.852077738483664,-5.960693084109654
1.425,-7.225218239902267,-6.758448380694206
1.45,-8.846575648818673,-7.701453500498095
1.475,-10.631594982506389,-8.809362694330135
1.5,-12.499313609936635,-10.083870798533928
1.525,-14.333816113848151,-11.555107025464158
1.55,-16.022194798802293,-13.074738370542534
1.575,-17.642408612500276,-14.185600747642209
1.6,-19.04330135844468,-14.475909516711587
1.625,-19.838244486055917,-13.572578126289216
1.65,-20.014383520696814,-10.9209739609304
1.675,-19.572845292108116,-6.810445308019699
1.7,-18.233130275614922,-2.480795038413128
1.725,-15.9849002206855,1.2689090564332646
1.75,-13.183140311687092,4.372393812497877
1.775,-10.27096869366516,6.936342773863854
1.8,-7.567171566239277,8.78138980530434
1.825,-5.274245628330236,9.731586151257554
1.85,-3.5743158319656687,9.975819707336393
1.875,-2.506575159479252,9.734599737293493
1.9,-1.8951639433108995,8.916129230171466
1.925,-1.448762275733308,7.375079075144684
1.95,-0.9046389097655065,5.189059416466517
1.975,-0.1552804395897877,2.5425342830777207
2.0,0.7396164975069782,-0.43879163432803525
2.025,1.6505839145371024,-3.672392609173152
2.05,2.5105730637343333,-7.071543549970019
2.075,3.3252971720884315,-10.508548525974224
2.1,4.1337023831679485,-13.847659195085345
2.125,5.036182992161868,-16.99798038083724
2.15,6.18138783886659,-19.926508123235955
2.175,7.675450098774172,-22.65369044237651
2.2,9.401557433943871,-25.139328434555203
2.225,10.990421780254348,-27.24092927073171
2.25,12.060460883737205,-28.884184559573402
2.275,12.343951556121407,-30.11286386433178
2.3,11.655031040543044,-30.897852959994456
2.325,10.07885953161319,-31.221236541306464
