Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-0.29397506167981946,-0.02144986970091192
0.025,-0.31074684483572945,0.017435256961724897
0.05,-0.33012777037650265,0.06507338596267448
0.075,-0.3345059275223147,0.07848038698279704
0.1,-0.31462431973482835,0.04311733039326684
0.125,-0.29970962894560693,0.010034364147400724
0.15,-0.29198099600307764,-0.017590634168179364
0.175,-0.2786330805679509,-0.06418419175342027
0.2,-0.2624326104122679,-0.11839704136301761
0.225,-0.24630387381335508,-0.17146813092612456
0.25,-0.227740249595932,-0.23094743874770485
0.275,-0.20928379683334328,-0.28824424780569124
0.3,-0.19522022078943013,-0.3392600766226014
0.325,-0.18730820444382235,-0.4168535693737554
0.35,-0.18982066837545358,-0.5379599245200424
0.375,-0.18919915470675805,-0.659079093859139
0.4,-0.18046219128835111,-0.7316234263610734
0.425,-0.1802354151944501,-0.7499421462006789
0.45,-0.18975617127649327,-0.7467160514204036
0.475,-0.22852164030550562,-0.7077138953951085
0.5,-0.32395150029683684,-0.6012279938821152
0.525,-0.4209359824380765,-0.4875416066921551
0.55,-0.4610342706133767,-0.4327856217392207
0.575,-0.45967609746188914,-0.4327008613195978
0.6,-0.4471210239840648,-0.454927583481956
0.625,-0.43680115569917816,-0.47158000353231566
0.65,-0.4252521159009504,-0.4848382575534635
0.675,-0.41161630940013116,-0.49595988905009175
0.7,-0.4000833427199344,-0.5059408385064024
0.725,-0.4015442158819384,-0.498294148911076
0.75,-0.4231389653103201,-0.4613151982854763
0.775,-0.45184643883708947,-0.4166990517499576
0.8,-0.4618553148932452,-0.4071580555352578
0.825,-0.45872542196647764,-0.4434875258940563
0.85,-0.45903370168230817,-0.5024027947517244
0.875,-0.46959848813037364,-0.528144724744179
0.9,-0.5131102776202686,-0.4783308601074767
0.925,-0.5970190559949035,-0.36807548882235186
0.95,-0.6781834734066767,-0.25857675599322005
0.975,-0.7577801947012615,-0.14831006532712704
1.0,-0.8648589715085524,-0.0009267940036599257
1.025,-0.9701637795451052,0.1438984034819895
1.05,-1.0178473046961067,0.21473024368106441
1.075,-1.0504464819622197,0.27157332967239384
1.1,-1.110275788575154,0.39442008487341834
1.125,-1.1874377538118466,0.5553793285466226
1.15,-1.2529858979195356,0.6985972648267288
1.175,-1.3158802611060045,0.8318593942588485
1.2,-1.3969655609464542,1.0042994418626776
1.225,-1.51645837294561,1.254386242592901
1.25,-1.6673060166637634,1.5694721874452922
1.275,-1.8143109191664368,1.9228161073127474
1.3,-1.9537357688964223,2.330172886762811
1.325,-2.0541104404809714,2.7377176516284596
1.35,-2.193832649240741,3.329973033931857
1.375,-2.3419878543316552,4.074350957255646
1.4,-2.516676428323716,4.984151081373481
1.425,-2.7664788200402852,5.926922266507328
1.45,-3.173704586640069,6.862655759348658
1.475,-3.522295176738135,7.356140783392689
1.5,-4.023622212585775,7.5613183784182505
1.525,-4.707581529797775,7.73295525964782
1.55,-5.240875792217545,7.764076936291364
1.575,-5.643698232552196,7.624411242613381
1.6,-5.9600287280330155,7.506335765430088
1.625,-6.126633382946273,7.453446446057313
1.65,-6.19807484179345,7.391484195394627
1.675,-6.1687963147912095,7.431240477522759
1.7,-6.077464490856544,7.595634975661508
1.725,-5.958078219612111,7.899695320505427
1.75,-5.817051340876829,8.364094172474317
1.775,-5.649964946968524,8.973558471533174
1.8,-5.443479332601019,9.659604062030313
1.825,-5.2069496997707745,10.401107648379684
1.85,-5.022976120637483,11.240931816255541
1.875,-4.953783589291011,12.104850286820435
1.9,-4.97306299992643,12.870937475689239
1.925,-4.9895084298435135,13.55175280694519
1.95,-4.935069899059157,14.20810390130455
1.975,-4.704834903005818,14.936327765506288
2.0,-4.243485774185021,15.862393313494133
2.025,-3.5597481672613394,17.080662571347613
2.05,-2.694534599982633,18.623501137426086
