Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-19.41442161297233,-6.93975528815089
0.05,-20.30599705754815,-7.259984808183291
0.1,-21.431492306473704,-7.725241739262564
0.15,-22.732849572855645,-8.378368691243677
0.2,-23.96847463995238,-8.942602684427182
0.25,-24.74574261698003,-9.270566297565361
0.3,-25.118756921433572,-9.322040951365745
0.35,-25.22744770851692,-9.06751192046721
0.4,-25.162089197822358,-8.526486185414045
0.45,-25.091723433296835,-7.894322954457104
0.5,-25.467711422032288,-7.553712802059137
0.55,-26.550113732065448,-7.516895850753609
0.6,-28.25877934868411,-7.830540130395356
0.65,-30.553558224605155,-8.484118243940898
0.7,-33.146559779122605,-9.17807824461395
0.75,-35.46807212921574,-9.818694768457208
0.8,-37.2203814847586,-10.145340376302162
0.85,-38.28760151860764,-10.384741224001479
0.9,-38.9190979098805,-10.785970684400324
0.95,-39.393389924349734,-11.167424778372652
1.0,-39.85842182815005,-11.443668131980633
1.05,-40.0741664159559,-11.65020670202409
1.1,-40.327008030528674,-11.126365767376859
1.15,-40.305476440856644,-11.023812175670725
1.2,-40.01019371499482,-10.834941720491505
1.25,-39.65999526896953,-10.538793485402959
1.3,-39.119334217214764,-10.344697610472652
1.35,-38.21034543823859,-10.425775626331946
1.4,-37.089216282401786,-10.347768350214606
1.45,-35.89075011783224,-10.001531868320356
1.5,-34.69524739122843,-9.48271182692148
1.55,-33.41118082748798,-8.888967023782175
1.6,-32.15779056733154,-8.44535212406031
1.65,-31.286112621101772,-8.168881831607651
1.7,-30.780068723401364,-8.039825120846302
1.75,-30.56240821760689,-7.627789316161205
1.8,-30.505191169197413,-6.985841446138074
1.85,-30.721681360062462,-6.0118112788032425
1.9,-30.936271079804733,-5.902982021027512
1.95,-31.08830059064473,-5.788444814159092
2.0,-30.93351986572759,-5.887718130236201
2.05,-30.86169470904942,-6.469674390645604
2.1,-31.09280281733574,-7.085914637864591
2.15,-31.354561374962337,-7.499319724390142
2.2,-31.463009605201247,-7.609483718383031
2.25,-31.51508233222382,-7.590080501530119
2.3,-31.55215963379085,-7.608596301573464
2.35,-31.339753911766728,-7.582575630946154
2.4,-31.07720289568583,-7.684076974429628
2.45,-30.80391138188727,-7.812233588768697
2.5,-30.443925504115768,-7.643914561667196
2.55,-30.096069428207265,-7.190396768348406
2.6,-29.839650605569116,-6.605902043407788
2.65,-29.870687780183683,-6.221202246631747
2.7,-30.206844600736012,-6.310754978613013
2.75,-30.393988414388538,-6.6975139461057305
2.8,-30.247631349953593,-7.0030543424234715
2.85,-29.70670131549458,-7.276421793444065
2.9,-28.709417093476176,-7.316851315733131
2.95,-27.684211787380942,-7.005710801887966
3.0,-27.004015304231164,-6.6846511486950755
3.05,-26.762941881185974,-6.59268756819651
3.1,-26.697877074804712,-6.533106562483783
3.15,-26.61544232883548,-6.392680841181283
3.2,-26.66246257643284,-6.302692891580691
3.25,-27.069927192181513,-6.205773740283142
3.3,-27.83895398533059,-6.071989006993633
3.35,-28.620043784501846,-5.9431875756040515
3.4,-29.336401063492712,-6.04478013302424
3.45,-30.231961272418168,-6.556202077050341
3.5,-31.651592171176766,-7.5360691587283775
3.55,-33.42306470842322,-8.814032110849125
3.6,-34.78547410250148,-9.908926714093939
3.65,-35.589939888020844,-10.1376435960381
3.7,-36.009337035994285,-9.26784583954832
3.75,-36.260432573611396,-7.640960740252051
3.8,-36.11488990612094,-5.517802244154898
3.85,-35.96238933250445,-3.1365781483221844
3.9,-35.804462764287315,-1.033065447278793
3.95,-35.753663220672735,0.4720187571702371
4.0,-35.77684968761258,1.7192288375349716
4.05,-35.750805723230386,2.7178344618398995
4.1,-35.754277209667215,3.462691207476613
4.15,-35.75571159229233,4.123481289064179
4.2,-35.63212383141238,4.773710499661429
4.25,-35.362371191817914,5.152228309537029
4.3,-35.073290966068704,5.2978357502302185
4.35,-34.63917492353564,5.294153335520362
4.4,-33.92852329166317,5.033608994042874
4.45,-32.55035366264758,4.445670196948408
4.5,-30.536876285003803,3.7325235731666724
4.55,-27.930545146779952,2.9786825084944377
4.6,-25.5288242936127,2.217213112716082
4.65,-23.753855051601107,1.4245442065988048
4.7,-22.205585845995,0.6324953358782001
4.75,-20.555302423012517,-0.10937457705375463
4.8,-18.269933079968695,-0.6616599119912342
4.85,-15.561539195355724,-1.1822005864230105
4.9,-13.347157797256488,-1.9808613064278413
4.95,-12.249406698358555,-2.8346301224906862
