Time [s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
0.0,2.937256406539855,1.9405427810504257,15.808945482135101
0.05,2.878497582277913,1.9323529646095772,15.808982218751835
0.1,2.8231435035999213,1.924598692839843,15.769502619071739
0.15,2.7591583986383763,1.9148125957584092,15.75072161435566
0.2,2.676677268557194,1.8843606577606113,15.73959586550521
0.25,2.640516486067329,1.8612358628465886,15.753511234583693
0.3,2.578220426500881,1.8240146440597973,15.7836392076632
0.35,2.5376832412021564,1.8167044464832292,15.784494649576907
0.4,2.529069567196413,1.8063937665096435,15.79386742823184
0.45,2.519402885242898,1.796337837729295,15.80325180685931
0.5,2.5256438655466473,1.7674631068494426,15.825416458566753
0.55,2.544476208395988,1.7708878857138526,15.801579047950714
0.6,2.55827645045879,1.7604623260902852,15.774103159622426
0.65,2.578917354328897,1.7284212840222284,15.772338120577105
0.7,2.6683739306110557,1.6941083299924204,15.861972227075741
0.75,2.734921680682351,1.3819907183671918,16.254000510711332
0.8,2.761701081544201,1.2355723280430377,16.481599459056188
0.85,2.8258837402839987,1.1076812318674651,16.71847635643004
0.9,2.8918175645843562,0.9634772664212472,16.9685246927112
0.95,2.9443736613028855,0.825523513150804,17.210237384408735
1.0,3.0044310357894273,0.7270584253060135,17.339220197090167
1.05,3.064108445007594,0.6817664711594955,17.34325290458785
1.1,3.119647802041441,0.6245588498295968,17.242055113191427
1.15,3.288533234022917,0.6262367253556611,16.95392940529401
1.2,3.6607545729849784,0.702631265321816,16.51197000095226
1.25,4.110576355399227,0.6575520542182506,15.97521228104011
1.3,4.733246255070186,0.18337419236485875,14.938468109672634
1.35,5.19209595706956,-0.5252099091054103,13.377231976607053
1.4,5.637919708545656,-1.4101401741457826,11.271008010779015
1.45,5.465649299295139,-2.148910107757397,8.803103367901965
1.5,4.327318564173411,-2.621722364205557,6.084370883569815
1.55,3.7112109597880245,-2.8557039096183168,3.2030617939354777
1.6,3.713265285466611,-2.9635910764959945,0.4371912277411345
1.65,4.024562607818339,-2.60350175437667,-2.5067800545453243
1.7,4.703954540378418,-1.8409457887770067,-5.918592037163277
1.75,5.95785217435024,-0.4913884317979439,-9.680247923488123
1.8,6.301955153964867,1.1950110281271078,-13.877308188637013
1.85,7.8149552699182605,3.199314878534847,-19.616263266827453
1.9,10.202351300339043,5.659153891595827,-27.542216411113476
1.95,12.110206231699996,8.643812441858872,-36.937264378593476
2.0,14.216972830608176,11.236711212775964,-47.60251582472423
2.05,17.250215535179553,12.853400972539854,-58.35090280340464
2.1,19.90194370279151,14.449570152733438,-67.87074721217186
2.15,20.08108590230978,17.076081325422873,-76.98015532583453
2.2,19.412319806356244,18.931433718419935,-84.8370789022451
2.25,20.93411972636552,21.07164350475061,-91.64599619919954
2.3,21.399917433399168,24.074249696751206,-98.54736937186372
2.35,19.0171889168995,25.913695903006115,-105.31947522537962
2.4,16.742836020068623,29.401723103826914,-110.7244257743389
2.45,15.440866186460921,30.861499008077928,-113.42839820344292
2.5,13.834312667750435,30.47609570518099,-114.29685702851035
2.55,12.720104335699578,32.536259229063866,-115.30199399873325
2.6,12.788585639356507,37.251679603291805,-117.76256370809372
2.65,13.155051743210096,40.02471710497897,-121.05725221943993
2.7,16.81921558546172,44.00799891682367,-124.56339828422965
2.75,18.016425423299044,51.33225013296133,-126.7327718992329
2.8,14.05177077117159,56.77367492319223,-126.74538044236812
2.85,20.07988897143517,54.93021150824294,-124.1600145623622
2.9,28.297488477073742,58.278146232034224,-120.4452005991967
2.95,19.552615127202248,51.72514977513413,-119.78650888201383
3.0,14.345411792720094,48.317081273680465,-121.58040475149681
3.05,11.245091046281239,20.29207844898122,-114.457461558413
3.1,10.251688142026039,7.81503239523525,-115.85292886906713
3.15,7.396240074003079,6.488029423948292,-118.20914164455286
3.2,6.7725483246500735,11.432854258165012,-115.05944616967068
3.25,7.6206476668148895,27.82922342536923,-117.46180375091436
3.3,9.889036788912126,43.52038564679536,-121.22396163695676
3.35,18.58995119657073,62.61253629530313,-125.2510517912653
3.4,15.694963214100941,57.42396636813214,-127.19770840939422
3.45,17.89668925271064,51.22463897449185,-127.28701142350359
3.5,15.732605580842733,43.645695492292155,-130.38288088129985
3.55,13.137627142762994,42.142977231300094,-136.38528796803072
3.6,-1.4811292106286948,51.11804345067787,-144.6347559040835
3.65,-33.34264470264119,70.29541831741372,-152.9226684718918
3.7,-9.956740219396263,79.0214949339327,-151.86586296846636
3.75,10.400168627344172,71.91323438528786,-147.71654716543512
3.8,10.837982069488127,71.25895018430577,-147.900014682005
3.85,3.798728008883637,68.71128460218628,-151.17444261721639
3.9,7.863230135862585,64.29172335227719,-153.69680578865515
3.95,15.978831104405566,69.55280852015106,-157.4121767561597
4.0,27.035941578830073,79.205288776163,-162.85990751030897
4.05,33.562456493343525,112.12090794535062,-169.2191519509015
4.1,0.013630356451923616,159.89705965015762,-176.2844766706588
4.15,158.69837519702676,-174.15858368414146,178.84100158771273
4.2,-105.38931730171976,168.8563676382398,-178.00552996390624
4.25,-103.38203782923897,157.03215675114063,-176.1424960109833
4.3,-83.59089728727709,139.195336562526,-174.63856345760775
4.35,109.36038782785072,-142.68699084958445,176.4550308908349
4.4,74.50052160448627,-89.12680581204117,169.0387403717935
4.45,76.75807580755821,-45.170137910808776,164.69502900892152
4.5,79.79343541254312,-36.3960956798676,165.48223816255992
4.55,63.661508333725166,-20.874869400897133,166.60835110994663
4.6,18.880982399837535,2.744783361596972,166.99650569980858
4.65,-36.06348117055999,-31.450211511912233,169.14583007599228
4.7,0.9945534322228106,-90.86693008970995,167.1281630227813
4.75,2.2484181231666867,-131.1690756795786,173.89820988243477
4.8,-100.62734837287795,-169.27796865594678,179.18335722885453
4.85,58.89579798762852,134.44435745736223,-178.46734655203943
4.9,69.04117975838217,55.424894137076116,-175.77640790711902
4.95,35.96860839036347,76.92023282539829,-173.96403843492064
5.0,-57.93915503584844,81.82646576460576,-174.16195571866945
5.05,-126.02811584705431,16.172263679331444,-176.71786525774675
5.1,-153.18685432629664,-116.55835141939109,-178.13318290832137
5.15,-113.10364497213591,-111.1228165998693,-175.01174765609113
5.2,-79.49131900728665,-58.104735802311566,-170.75023792137415
5.25,-54.82569619181682,6.971065800796948,-166.65476538769076
5.3,-15.00176877521016,72.18081321079835,-162.7368784104593
5.35,4.3188177233065685,79.88002891305995,-157.66307037906859
5.4,6.707009222072931,62.07778912889061,-155.57267160322144
5.45,0.39647155406305484,39.23564776524969,-153.55870505621454
5.5,-4.5042354231652055,35.012794567196295,-151.80228574563
5.55,-21.13635643451741,36.29895461042431,-145.79385947520302
5.6,-25.993165586537827,48.3185553792082,-135.65200246572576
5.65,1.9201578081147948,44.6304281230379,-123.80244358733206
5.7,2.6926496394583816,19.262705326875494,-115.60863660186014
5.75,3.620581795783608,11.550945125915387,-117.00256551658657
5.8,-5.86932149578168,-2.7700443005957758,-124.95890971213329
5.85,-9.198792265683108,6.527005144069735,-129.27291913048433
5.9,-13.026949078344854,13.802755131064108,-131.14548087643408
5.95,-20.05418858976915,27.684518743118613,-134.415165855281
6.0,-13.80006810823093,37.793386732330646,-133.36558465425918
6.05,-7.470731736203544,47.48001681210699,-137.4605138990905
6.1,-13.18485246507101,29.019126818430102,-144.14770623338657
6.15,-29.43405353671585,45.80282642045978,-155.45430064334863
6.2,-89.39036048744228,65.88868551295258,-165.1981050412795
6.25,-111.06517410815205,110.0150569038241,-169.60915630144174
6.3,-113.09083828859816,139.2300400877402,-172.38054139926035
6.35,-86.68645951133999,116.11524596427897,-172.519981231361
6.4,-48.763917118932085,-43.966644871239154,-171.76692480806614
6.45,-79.01329630061839,-52.83886053271739,-173.6911655287458
6.5,-129.23361102686755,109.95249676165501,-176.49674843958488
6.55,176.46321804685437,-176.86870994645693,179.7732900329815
6.6,94.46325028917063,-116.87743600202774,173.61946870244256
6.65,84.88348612156207,-122.92665525785287,171.44491867295233
6.7,68.1873164436121,-103.16388598734416,169.5172370129654
6.75,64.05735115766504,-113.034682959581,170.4224388662493
6.8,49.53811503538258,-120.31332553900478,172.5790444835189
6.85,2.140548304111708,-111.32314621568449,175.1726718691399
6.9,-67.61245405192543,-95.05156539328199,177.39921237225283
6.95,-173.04009332109706,-164.797876224983,179.79581801444508
7.0,105.13482851084851,111.04811465235684,-175.13658078199214
7.05,94.10216109168701,100.89286704914669,-167.78717570211208
7.1,107.0703198521904,95.48588954200892,-166.50295313368662
7.15,132.29563020500493,116.54131329792197,-174.3280455774846
7.2,125.54427608744565,146.72190980210542,-175.1960051224638
7.25,101.02440949481759,129.9354928283124,-171.863367056235
7.3,50.389995305829316,126.34997758133635,-169.43972032365158
7.35,6.678206280946666,129.89619301314863,-169.103596703988
7.4,-20.580608767736596,112.9415884855153,-166.25336885487724
7.45,-21.690788858823343,72.2545351426486,-157.1960618246494
7.5,-15.739390594654349,29.82354313512637,-146.246239365608
7.55,-3.8131488073884383,29.124690279805833,-139.46281780170403
7.6,15.291050209602066,41.84038990137039,-131.3636252447313
7.65,28.652851659489876,42.858563304616695,-117.57383647557778
7.7,27.851414697811265,48.071601620194315,-109.0519005310266
