Time [s],Flexion(+)/extension(-)
0.0,2.3648995094639607
0.05,2.3312388770158465
0.1,2.3679017534517963
0.15,2.4013272712797655
0.2,2.446324415950045
0.25,2.475427314082423
0.3,2.494370402587529
0.35,2.516690987356262
0.4,2.5194580414724363
0.45,2.56473265518573
0.5,2.5827986511551644
0.55,2.594281187857459
0.6,2.5673671404648615
0.65,2.547104556725851
0.7,2.5364746679343457
0.75,2.5771388954859824
0.8,2.6244234278832703
0.85,2.588000263836693
0.9,2.5419735841915996
0.95,2.501964191002858
1.0,2.5416478826538556
1.05,2.5797492568253384
1.1,2.5965529196107844
1.15,2.583480888024914
1.2,2.5877596458431946
1.25,2.5644655880010467
1.3,2.4149238843522975
1.35,2.165379580744719
1.4,1.9933459841591505
1.45,1.9130113245667135
1.5,1.7932630514979149
1.55,1.6908760105575176
1.6,1.4612704417336044
1.65,1.2260380257600811
1.7,0.8813171442934654
1.75,0.39602141540431307
1.8,0.005406532654102028
1.85,0.001989426703354276
1.9,0.5108688180055488
1.95,0.7127804748787914
2.0,-0.13350722576326596
2.05,-0.5111716330590889
2.1,5.093598722013934
2.15,14.43700005358817
2.2,23.515805337968455
2.25,31.512067593446808
2.3,36.39436870562448
2.35,36.80230548552637
2.4,32.423196641648744
2.45,26.143979388206606
2.5,22.669103131696556
2.55,18.046013919147985
2.6,15.241851877133263
2.65,13.369511309392738
2.7,9.323441425389058
2.75,4.645834833006572
2.8,0.7146785102103616
2.85,-0.8739743702624947
2.9,0.19283918385097606
2.95,2.674840956677267
3.0,4.802732933193215
3.05,5.6255363183294635
3.1,5.277932808056619
3.15,4.012545654186733
3.2,2.198597202248815
3.25,-0.5494431619237928
3.3,-4.079754113978643
3.35,-6.137764893481916
3.4,-4.455145459267056
3.45,5.2651567793439416
3.5,23.091935333939674
3.55,31.393462363081664
3.6,35.36893497507367
3.65,37.92459541794811
3.7,33.816672523509006
3.75,24.18828044422676
3.8,15.853102822250417
3.85,10.37373450930441
3.9,7.585177194145066
3.95,11.211863807069104
4.0,18.722690968820856
4.05,23.392908262223358
4.1,23.83591771227101
4.15,21.352825520816655
4.2,17.651220803281053
4.25,15.847588396428574
4.3,16.844451677273852
4.35,21.108443452065785
4.4,18.372830121157044
4.45,8.692314134287269
4.5,13.375687984161166
4.55,17.282765640074427
4.6,25.64884026817178
4.65,37.74436160872151
4.7,58.34219238311297
4.75,79.49524048244427
4.8,88.96755761782157
4.85,85.08137454827926
4.9,73.14638843559807
4.95,51.678929837002876
5.0,27.280835611491298
5.05,8.720988700647544
5.1,0.48482235815825747
5.15,0.5761372556272685
5.2,6.079950380110993
5.25,12.599487961094782
5.3,17.390651373790302
5.35,24.126754999610696
5.4,25.035642074416618
5.45,23.31583184805293
5.5,22.202293231375588
5.55,21.45394427277886
5.6,19.142876623220427
5.65,13.24882523360016
5.7,17.831705936017077
5.75,22.564836540219183
5.8,34.86081044229957
5.85,47.66063309867043
5.9,58.423596315574024
5.95,59.697954159090216
6.0,51.418051651568554
6.05,40.72960141364772
6.1,29.00356546057715
6.15,17.477082496398797
6.2,8.3557394916783
6.25,-0.0011228730245649026
6.3,-2.5874093709850428
6.35,3.5354439327459906
6.4,11.14956633256572
6.45,13.661022672934354
6.5,10.423516234920841
6.55,6.961427101818164
6.6,2.849265864820376
6.65,-0.9537662940499969
6.7,-2.259255104022092
6.75,0.018539427527094466
6.8,3.7718528900008317
6.85,10.049378690337031
6.9,18.155256463464152
6.95,22.226630789483274
7.0,23.05942639543757
7.05,21.903757202881053
7.1,11.029702690365015
7.15,2.2555789589159936
7.2,10.759073053491425
7.25,16.19676565979941
7.3,18.768772553203274
7.35,18.19564063752198
7.4,11.366141895607083
7.45,10.07528322111222
7.5,13.691094842137618
7.55,14.738625261808794
7.6,13.316634262036079
7.65,10.592031934452034
7.7,5.6250496990368415
7.75,5.808193399389712
7.8,10.053908535725762
7.85,11.580694799204366
7.9,12.673711491544365
7.95,11.365143517585281
8.0,8.32929548383575
8.05,7.227030757976881
8.1,6.066961472027343
8.15,4.651121645959192
8.2,2.011185464298974
8.25,0.8102289330221458
8.3,2.1677462600098507
8.35,3.6852465754365786
8.4,5.3263518248265145
8.45,8.653320799265225
8.5,12.493609335913014
8.55,13.920566864235903
8.6,11.880486367181998
8.65,7.863049424698604
8.7,4.320728746609517
8.75,2.203722149305304
8.8,1.326566318973463
8.85,1.9296046770618045
8.9,3.8191317501742645
8.95,5.997346036620539
9.0,8.350676979772299
9.05,8.785869494718758
9.1,7.470816585091623
9.15,5.348746748535334
9.2,3.2815158474963844
9.25,1.5937114442624256
9.3,1.5962656083057596
9.35,3.363177440734755
9.4,5.870662126194919
9.45,8.43474550659583
9.5,9.729877888241798
9.55,9.151864228977699
9.6,6.946322933611538
9.65,4.8711436207025764
9.7,4.065161407230225
9.75,3.919546189414157
9.8,3.6547586299882133
9.85,4.154444959597975
9.9,6.87214994185699
9.95,12.030269426309555
10.0,17.34398611018039
10.05,20.473578435104436
10.1,20.95531640354894
10.15,22.329883388071163
10.2,26.0772288816805
10.25,30.71939011704832
10.3,32.60066783342102
10.35,31.084558618146772
10.4,25.99423915378451
10.45,20.288902590731233
10.5,16.454714685509874
10.55,14.590668722480153
10.6,13.48669081191929
10.65,12.997544325160556
10.7,13.852412170125545
10.75,17.523987656335752
10.8,21.676066387167733
10.85,24.744971130832283
10.9,26.112771500410208
10.95,24.11750504872136
11.0,19.431739613841387
11.05,15.073853307277968
11.1,14.231822742200404
11.15,15.43189701193183
11.2,17.34099413798689
11.25,17.10924635820338
11.3,15.598929942015785
11.35,15.204193472087233
11.4,14.8738852992536
11.45,12.810105013043351
11.5,9.748341964406723
11.55,6.832352029543141
11.6,5.474705711281974
11.65,5.341630451560775
11.7,5.889787485814134
11.75,6.726815199782178
11.8,7.446235149041265
11.85,7.775187479133588
11.9,7.486675801225314
11.95,6.67599337105776
12.0,5.814540379151283
12.05,5.8195710353180425
12.1,6.843401244464547
12.15,8.395780392270192
12.2,10.641089701429761
12.25,13.327507792249463
12.3,15.970365049228732
12.35,17.53811651190904
12.4,16.60645074654849
12.45,12.128217569003517
12.5,9.116187619941076
12.55,14.193371920630964
12.6,24.42555590767119
12.65,34.037637566408854
12.7,36.754273857877536
12.75,33.08086989397201
12.8,27.95259786501821
12.85,23.94537404679952
12.9,20.26045837970094
12.95,19.095054268355337
13.0,19.46203899466134
13.05,19.244150423894066
13.1,18.033422935720694
13.15,16.62313344673418
13.2,17.225485165597497
13.25,19.69064163466004
13.3,22.835196228775878
13.35,26.451750064785735
13.4,26.940889598970724
13.45,22.242339817363124
13.5,15.265630321944382
13.55,11.451730722359475
13.6,13.319071735593411
13.65,19.097267788502368
13.7,25.605839097945562
13.75,31.815558315643937
13.8,36.453953759239575
13.85,37.809408810031805
13.9,35.116359564693944
13.95,29.544592310253467
14.0,24.339186932975313
14.05,19.737731814900894
14.1,15.226757733750402
14.15,11.472692155154176
14.2,8.926625796889859
14.25,7.690291423175047
14.3,7.174735556773718
14.35,6.520811805469377
14.4,6.240506280248602
14.45,7.122601302695609
14.5,8.178659647551493
14.55,9.250243897073203
14.6,9.50320046932916
14.65,9.089217094933199
14.7,8.671543476875273
14.75,9.988757860071967
14.8,12.796921745870145
14.85,15.845999316267344
14.9,16.601089588306376
14.95,15.841916155772013
15.0,15.108214677949722
15.05,14.66776881789289
15.1,15.151165022598665
15.15,16.045394858482382
15.2,15.8960130466406
15.25,14.811884285149597
15.3,13.294283755591092
15.35,12.702699800379172
15.4,12.85451500521251
15.45,13.551811350083183
15.5,14.005117580783333
15.55,13.766764516273069
15.6,13.820434711262424
15.65,14.00827490679818
15.7,14.037450798849857
15.75,13.66084319235914
15.8,12.843351725896456
15.85,12.46229142817034
15.9,11.840607712389508
15.95,10.2180510308511
16.0,9.685288413219617
16.05,13.981886809863157
16.1,28.496626547128134
16.15,51.922063580117616
16.2,66.65143700828321
16.25,60.99127592255213
16.3,45.9884257590647
16.35,32.440116772132676
16.4,25.77754327386169
16.45,22.32827964072182
16.5,20.944479596522246
16.55,22.23020661095883
16.6,28.04851530707711
16.65,38.64983633909114
16.7,46.2766411820461
16.75,50.38495378648993
16.8,50.5970841555995
16.85,49.30513594821432
16.9,48.30031173217151
16.95,49.79472654653176
17.0,50.16270786627924
17.05,46.995503095143896
17.1,40.71085558716672
17.15,35.358915054279265
17.2,29.702508939854063
17.25,24.95989942158781
17.3,22.72907840185705
17.35,23.911516224866794
17.4,27.71793247908029
17.45,31.43267796104304
17.5,32.89436786943166
17.55,33.575520392557436
17.6,33.5282337841894
17.65,33.05336177997033
17.7,30.07393811654717
17.75,27.926114840552547
17.8,25.413017978650696
17.85,21.8975097177775
17.9,20.58878866001419
17.95,25.56083105904596
18.0,45.73701088289895
18.05,67.05603956066638
18.1,66.28909877530344
18.15,38.482405390094655
18.2,9.425905750809259
18.25,8.760042198837033
18.3,19.122161541068092
18.35,18.617880011816197
18.4,18.067172866475737
18.45,10.766767156907596
18.5,11.564296790669601
18.55,14.51618009921318
18.6,19.197275122498702
18.65,28.052941931953427
18.7,35.86033214866187
18.75,35.517657077263436
18.8,25.19243760843868
18.85,19.507096588843492
18.9,20.47797604495524
18.95,19.082343125820067
19.0,17.34163267988807
19.05,14.07469024474924
19.1,12.554664492223973
19.15,12.601493116178435
19.2,11.063991944491319
19.25,10.580788289950176
19.3,14.082055989712222
19.35,21.44533457093972
19.4,27.09158443228326
19.45,30.902069978940826
19.5,31.729407310505565
19.55,29.540279441718223
19.6,28.665330031625583
19.65,25.842324197727613
19.7,24.676443733163527
19.75,23.874937010242554
19.8,24.40084275204799
19.85,26.17199113003984
19.9,28.101666745204675
19.95,29.69651137835725
20.0,30.864515229677796
20.05,30.735698691312912
20.1,26.52214320015734
20.15,18.24947000838632
20.2,15.432305876362973
20.25,16.010000957959814
20.3,16.963137036634343
20.35,17.263541929264584
20.4,17.655138515685614
20.45,19.205418679763596
20.5,20.94308520974432
20.55,20.974945405202664
20.6,18.17050873637564
20.65,11.978459655912138
20.7,5.56695149533132
20.75,1.0926151563993123
20.8,-2.6463884236108552
20.85,-3.666117777486922
20.9,-0.322500593525253
20.95,10.074851377532445
21.0,26.498122152908515
21.05,42.781141033326186
21.1,51.426515234799766
21.15,51.80358627881096
21.2,40.98980639612156
21.25,28.90765570421238
21.3,17.95837050181005
21.35,12.961025924351514
21.4,14.580274821489487
21.45,23.622773085816196
21.5,46.903668091864276
21.55,75.3424003226804
21.6,97.43341621575006
21.65,108.95550451314045
21.7,104.83590903505076
21.75,84.26318069643801
21.8,56.14844210498438
21.85,23.84004761189101
21.9,16.521883084008266
21.95,18.690220791832452
22.0,14.672632434873826
22.05,10.067361240151914
22.1,11.204697573417539
22.15,10.34365652466909
22.2,12.553480576632493
22.25,10.59076229911186
22.3,6.266070913722807
22.35,0.5216055585673119
22.4,-4.292962764277011
22.45,-7.073083982015522
22.5,2.0447675994953314
22.55,21.423367389740985
22.6,54.39282870673596
22.65,85.29342612669933
22.7,107.64005933440127
22.75,115.95920558286458
22.8,100.40242138835205
22.85,71.0424055291409
22.9,32.789119763872115
22.95,1.2712505948159933
23.0,1.6076973039974438
23.05,2.0829342820593038
23.1,2.0966600345969573
23.15,2.266764737316973
23.2,2.298157209204242
23.25,3.478024572355383
23.3,3.8549892099915977
23.35,1.7146369465530138
23.4,-1.2006662539982382
23.45,-3.5885046228391726
23.5,-2.8827553991490915
23.55,4.013117732258713
23.6,19.051547230741384
23.65,46.760605879445755
