Time [s],Flexion(-)/extension(+),Abduction(+)/adduction(-),Internal(-)/external(+) rotation
0.0,-71.03452933966967,-98.61172020402702,93.51945788970303
0.05,-74.52741490948058,-71.16573806509825,88.47245223632399
0.1,-78.98747404632785,-41.80756420032202,87.43963106726527
0.15,-75.46038737798938,-24.118018139982393,85.02283372081895
0.2,-70.14607189529814,-12.725554013814197,82.22978808670298
0.25,-66.53868449011522,-6.159782219312044,80.30185111795183
0.3,-68.20164109985095,-5.208360643067971,82.55327517489329
0.35,-72.44239006849077,-12.19238617189727,86.87486291862305
0.4,-76.4423561672495,-28.439477944132122,90.66486694384446
0.45,-82.25086803498948,-51.7213498721565,92.2291966581357
0.5,-94.0955795671947,-80.12852625120262,93.7333372401322
0.55,-109.09260520049055,-111.82729557821585,98.07406619770786
0.6,-122.48428821642688,-137.56766678048083,109.59473767831285
0.65,-121.68800854147233,-147.63057453308386,111.22514855671365
0.7,-122.67963617338258,-151.8677571610394,110.7093987912118
0.75,-131.41966840180282,-155.19852158625804,113.67313035830529
0.8,-129.14287294118463,-152.78111979530888,107.3088159086049
0.85,-120.78161148282848,-146.2468094883044,97.68143848948122
0.9,-116.91494585098012,-139.6161305367431,93.59809722896601
0.95,-116.77156448340494,-133.21274063710115,92.41491017931006
1.0,-115.50248603385519,-125.83490586643113,90.28798510458284
1.05,-112.51268477134938,-117.62167160312009,87.08558551575155
1.1,-110.94050354533154,-111.74342704693484,83.36843611358428
1.15,-107.73697490953005,-109.73104553874458,79.31807117047185
1.2,-108.97365409869059,-112.70033658828618,79.38795981513064
1.25,-106.55888790990103,-114.73962249855217,71.86874127083078
1.3,-105.40093276052316,-121.04754223467711,64.85371489177155
1.35,-105.77586553823272,-130.13870803752212,58.46712109039888
1.4,-95.10160128393193,-133.24274610625383,33.32066263774417
1.45,-79.67992334654389,-134.9236795753465,-3.1176246980310447
1.5,-61.844611578419745,-137.5538786677777,-43.93786486613625
1.55,-42.038937197967975,-140.70041982078692,-77.68517396767918
1.6,-22.383008815206693,-142.99628286390958,-96.64223613078067
1.65,-6.813326940061784,-143.83589674243987,-100.4378479117301
1.7,1.0990086863887465,-144.59529911167505,-92.20866967104159
1.75,9.19338871535081,-144.94264500196806,-68.97168382983808
1.8,13.344538119616532,-141.33057198414656,-28.98760016624034
1.85,-0.35584817207420477,-133.98884195699472,10.824150934688717
1.9,-32.47905734080564,-126.53196492025367,39.99323976385806
1.95,-63.56328568020271,-119.41911422433796,52.024131991132286
2.0,-75.36653927952152,-111.92507768218158,46.02306505325307
2.05,-73.7786970004466,-105.05482702934513,32.520099246641955
2.1,-72.72009525617037,-101.48209200804314,20.290432106315357
2.15,-76.15838821857986,-101.15582777907474,10.385906427542078
2.2,-76.0354241106814,-100.16647247157863,2.266835317914486
2.25,-69.73085210447874,-96.46148425013399,-2.9081750202107295
2.3,-61.79764408938913,-91.49674557959528,-5.889594416847032
2.35,-56.44441294469021,-88.33451619057645,-9.740304174832762
2.4,-54.81036932128337,-88.44330678823634,-9.505477439245329
2.45,-59.21503640276474,-92.07507494670494,-2.1488119999267057
2.5,-71.19828737652163,-103.91986563997922,13.649679021558594
2.55,-92.03657387759222,-120.10381176990259,52.079180080014005
2.6,-99.91873554898828,-128.55124412611394,79.37501647476648
2.65,-90.50633136794104,-128.71400066039416,80.25072791454716
2.7,-78.11189062470247,-126.67046626829574,68.58467058916338
2.75,-68.60554180973344,-125.63110183521037,53.47232229855892
2.8,-60.88975150530648,-125.29866260160843,35.873690106055236
2.85,-50.861972809315496,-124.19308570566193,18.58898903932041
2.9,-37.786616467411605,-122.73453225840082,8.642015758232805
2.95,-25.61268185353919,-121.61202400941949,7.929848770833194
3.0,-19.71892820185377,-123.37567177026392,17.54458152429704
3.05,-22.605430071231748,-125.25488030558928,27.809559123913726
3.1,-32.85492042672033,-125.95140276047569,44.75929396750291
3.15,-43.885651884099346,-119.87452741291688,54.364033114734
3.2,-50.8357259117851,-109.64708285852397,51.31248067887499
3.25,-54.2589671414962,-100.23362497895847,48.14348798480323
3.3,-55.38992106595779,-93.12490743361634,47.71550723666967
3.35,-56.66303856030939,-88.95277806782009,48.60650226062165
3.4,-58.77195104169461,-87.26021382550965,48.422171928109705
3.45,-60.31704183488443,-87.45809929623077,46.5087057958721
3.5,-59.116507294441995,-88.46674157950893,44.15388068162862
3.55,-55.85019931016858,-90.14392695867635,41.16735167506331
3.6,-51.35316573147017,-92.61146847523126,36.7213005515163
3.65,-45.24423031237669,-95.43717093888809,32.41340218648807
3.7,-36.638067511915516,-99.85734779510179,29.526364571660388
3.75,-27.665954323348675,-105.54401166276465,26.22137753095926
3.8,-23.062701105406,-112.1467442378883,25.95853242508854
3.85,-26.362461532099765,-117.03812236114045,41.935319960901495
3.9,-44.73292392475141,-118.0010029690067,66.06601918979675
3.95,-56.09295384673422,-116.25940780960444,75.47126069062027
4.0,-58.861318147082905,-116.05641722240355,79.1436316248675
4.05,-61.53438029848688,-117.82794845733237,83.76750201798876
4.1,-65.0233042712987,-119.62689706125724,85.84376549467845
4.15,-64.56060836300676,-119.39179310684172,82.19317047273033
4.2,-60.51068885730568,-118.27595438794565,75.38019499609464
4.25,-58.04125975063399,-118.03299499352534,71.39223107966465
4.3,-58.471276184671396,-118.3101525095324,70.84628194503382
4.35,-61.22786921960335,-118.61723891488279,69.69277712297513
4.4,-63.083551576430224,-118.97855300999883,67.8127928289678
4.45,-63.62186828375832,-117.67619563022022,62.416517202687075
4.5,-64.62282289279005,-115.46300871369311,58.125840745936465
4.55,-71.95135597890325,-113.98223951367872,60.000698117817144
4.6,-79.89342304667335,-110.9566333903021,61.653693109659066
4.65,-84.99897465605393,-107.28186198787354,56.59418845861297
4.7,-88.13472330378974,-103.76742679775134,48.6437546934623
4.75,-91.97489508689833,-101.96552021700339,40.9468827790275
4.8,-97.39992832326512,-100.98911894190923,35.93970480519007
4.85,-101.31175486426888,-99.46499692618907,28.47569884009771
4.9,-105.32700865725006,-99.14198147726368,16.428450393910442
4.95,-110.83000753095068,-100.7183253588971,1.6596304163230071
5.0,-116.08573949522099,-103.24293615030767,-14.057360348111372
5.05,-118.61575966195537,-104.00639709604584,-22.26999502097378
5.1,-129.14803827489013,-112.94024882391368,-46.24128328812824
5.15,-139.92066043102128,-123.67795693725387,-76.73558141519135
5.2,-150.88965456786624,-136.0230543303922,-109.93754558743812
5.25,-158.83394017808735,-146.98200085656273,-133.54189693631707
5.3,-163.2972661206317,-153.87903970017433,-145.28886997886235
5.35,-167.01151871995788,-159.64666495249497,-154.073118576772
5.4,-164.0481624398931,-154.79474494751565,-150.01307314836208
5.45,-158.48759618797092,-145.7125963863253,-140.37878232152602
5.5,-154.4179742331198,-137.69126197283455,-128.397479862949
5.55,-151.1723570606785,-126.87702950574364,-108.85037023492573
5.6,-141.52047667648878,-104.57925868737009,-74.70000271236408
5.65,-129.53855511486972,-88.4692119949615,-39.42253154781226
5.7,-119.85035373571496,-84.98019912505544,-10.181400145140804
5.75,-115.21132219227577,-88.57768171223678,14.038778486366342
5.8,-112.29162193802141,-94.68173287166829,31.97848112107844
5.85,-108.69505752527132,-100.65523408275818,42.12952919978395
5.9,-102.75038944822296,-102.75483351680677,52.621422834178496
5.95,-96.91963800366749,-104.33605491182331,59.76156096530292
6.0,-90.18101072186148,-105.61951300669446,65.90282606731837
6.05,-85.6207647289739,-106.72824062715478,71.39967715926348
6.1,-80.63134342991033,-107.26198003091676,76.57712423316173
6.15,-77.81131544265094,-107.37414633238383,80.98594127812487
6.2,-78.33322543280617,-108.18621051741052,84.87856904894451
6.25,-79.58243624519507,-108.73515000457185,88.74354953025296
6.3,-82.51549711646231,-109.24605159612592,92.27472220828508
6.35,-87.52298313591457,-110.44610231625266,96.26814667021252
6.4,-91.56799927579122,-111.78029754305643,99.07497238730011
6.45,-94.00659055180623,-113.99181711429857,101.98146794537887
6.5,-93.94097872724804,-115.69429236808313,103.16562413313656
6.55,-93.8536590910329,-117.68674841925369,104.72838302970851
6.6,-93.32954155606964,-119.58969664930994,105.56619066989852
6.65,-93.48731915771452,-121.1670973466779,106.24714535635262
6.7,-93.45162306508062,-122.81545063169395,106.83814871920742
6.75,-97.20419282574555,-124.05425653044358,108.65374297240201
6.8,-107.66859470588855,-124.11009114722715,111.95955244065367
6.85,-110.59909499273833,-122.96745881814478,114.96138630564457
6.9,-110.72262203051186,-122.67711269478065,117.19071201160094
6.95,-111.89403201416779,-123.71399662602913,117.90321723075743
7.0,-113.26163089722694,-125.6927710184915,118.48769060025477
7.05,-112.9193732973221,-127.51925038302213,118.00130314921171
7.1,-114.55406552523723,-130.25780623313153,117.83630820346981
7.15,-113.8646170682585,-131.54969623560945,116.83539795526326
7.2,-110.50344091954082,-131.61189448161886,113.79560629300614
7.25,-108.60060639484642,-132.07030023268482,111.25231637100703
7.3,-107.2895769358731,-133.297697889292,109.83450499575683
7.35,-103.91285709284018,-134.22341658928613,107.39794300182189
7.4,-96.23324402540143,-134.65293996407038,103.21145806629512
7.45,-81.57445850584304,-134.30818074220068,96.82587666072574
7.5,-62.84042711420965,-132.93714359203557,88.02436170404013
7.55,-45.77159981401836,-130.9024966862096,78.62104219243788
7.6,-33.05854598274023,-128.89580950739347,69.4760353924737
7.65,-20.043169560454587,-127.15752262050034,62.401748870236965
7.7,-6.416659658396892,-125.64846151181206,57.647001062621754
7.75,5.5187935751236195,-124.21192396908206,54.64416903082059
7.8,16.034042728839115,-123.20695706166235,52.72688962112327
7.85,24.45499174530766,-122.86793932861322,53.14404879019308
7.9,28.559998702608638,-123.6293183295702,57.506896548090744
7.95,32.08025725169308,-124.11602327727991,63.02479839839554
8.0,38.40712668033437,-123.82849533880676,64.77415292224259
8.05,44.54318392324618,-123.4797787112034,63.52674920431666
8.1,51.92546508391653,-123.59921005120476,62.15256947435969
8.15,58.74456566212983,-123.6934513706324,63.43408443534966
8.2,64.13316987450334,-123.13230271992543,63.513661952706535
8.25,67.25672801937974,-122.65517232298843,63.07524682983781
8.3,69.44461862311907,-122.01018509445174,61.74266992138697
8.35,70.74531251763052,-121.13450711766704,60.0867793564949
8.4,71.22080662736111,-120.39704433484786,58.62856301591796
8.45,70.49963217658193,-120.14133317566512,58.4661745803144
8.5,69.31896536912328,-120.52251212582688,59.78946814678487
8.55,66.86172868766585,-120.80857000107407,61.2797307923177
8.6,61.264540051780635,-120.9369055105026,63.46916214022929
8.65,51.89875671423332,-121.04105991111504,66.08059653410551
8.7,41.26770889061678,-120.43047858541597,68.07280377854607
8.75,30.971185761694475,-119.05705880233268,69.69434595540442
8.8,20.27000068779151,-117.32447103455678,71.61715297494234
8.85,9.093796787677428,-115.25893641447513,73.2774039837693
8.9,-1.6874408883132999,-112.86985173257172,74.1672855574554
8.95,-13.574106085934718,-111.09781352603638,75.50381956607275
9.0,-26.27242059966431,-109.08411207833048,77.1335872921957
9.05,-38.22446384781752,-106.14433190099396,78.52559377224726
9.1,-49.119427369268635,-102.6813246100173,79.83200361246823
9.15,-58.05032438920211,-98.73684374358892,80.76562923265332
9.2,-65.34447668521733,-94.54256121582213,81.00501636674649
9.25,-72.12688437105332,-90.3823382289743,81.59130868425855
9.3,-78.2444929506642,-86.07982494215742,82.76592712598027
9.35,-83.0320237507809,-81.92297444215701,84.13175342808292
9.4,-88.35301293518047,-80.07353959204613,88.22370942872199
9.45,-95.9689339178675,-80.07423485843407,94.50133195786664
9.5,-103.62499780891265,-79.54906535477204,99.8012832929457
9.55,-111.78675506699673,-81.32627542849805,104.6754089856281
9.6,-120.15230997781161,-81.37162158534983,102.35633572142784
9.65,-116.9112670247863,-75.83400732093888,85.05780161586634
9.7,-107.51726026149154,-69.76139303217802,63.82142570079867
9.75,-101.54868400978711,-68.12704810660235,52.06192154099644
9.8,-97.14459320717555,-67.3814875475842,51.67897490868985
9.85,-91.99116097442989,-64.51925074032303,57.39363741469133
9.9,-84.17357951312864,-56.457721322352825,60.38628321578843
9.95,-74.96915370254735,-45.07259827710745,53.04875077960693
10.0,-69.48725365679839,-37.57044034209789,39.94903970023704
10.05,-65.71414394786449,-32.75185268058648,30.69129558024928
10.1,-66.43134777364152,-30.665795524653525,29.19904168600248
10.15,-70.72199230526923,-30.201516614127637,33.1443455779212
10.2,-73.6178305968061,-28.67361984946922,37.628111017366535
10.25,-78.09806273287715,-26.826734151386646,40.03799831285591
10.3,-81.78812303328118,-25.26692814502687,41.23060262573585
10.35,-82.38911252546316,-22.623641146932624,40.99115729575571
10.4,-83.30110723358389,-19.11275771217341,42.98087676545621
10.45,-81.43784559830453,-16.171799108973453,44.02262001300721
10.5,-79.66575766474031,-15.057263305410212,40.76306148747983
10.55,-78.16790998682691,-15.969838896776439,37.53351091140507
10.6,-76.17422213144567,-19.050797281764595,33.31150922726429
10.65,-73.3377904243584,-22.284930870655405,28.839622361942048
10.7,-72.23841915118496,-25.796790396816792,27.684734447561596
10.75,-73.13259547087408,-29.773894404370616,29.29456409162333
10.8,-73.82502223031322,-32.421672994622945,31.08347655947669
10.85,-73.57533563827315,-34.58322551081483,32.47336032754473
10.9,-73.98171467347011,-36.59645690035207,33.46460934145577
10.95,-73.82729658190071,-37.019393068967304,33.31372206106206
11.0,-72.69943187468131,-35.94049069866339,32.69718486206944
11.05,-71.56847522001186,-34.43276491380303,32.79017439120444
11.1,-70.29284738985618,-32.77495430175591,33.45381387780308
11.15,-67.5272410535559,-29.982595222271467,35.08635358126088
11.2,-63.58380770004424,-26.590491668564034,35.069828696223965
11.25,-60.91977490282322,-22.76136309927256,34.0872269058294
11.3,-59.0734370132375,-19.824234909080396,33.154947704885366
11.35,-58.13082510311668,-18.60204058285998,31.37115475836066
11.4,-58.75163782464611,-20.443283114093944,28.279392732198335
11.45,-55.71227651186786,-24.07439062509361,26.605459420384175
11.5,-51.147613726390304,-24.99281495649369,27.727443248462084
11.55,-52.82445701884587,-29.899747115012822,28.502078337964697
11.6,-58.76914074660635,-35.18504887450698,32.525484100286796
11.65,-60.890028142416234,-37.073638721521505,32.167715486446205
11.7,-62.699103039740926,-38.366683498292794,29.805041318633794
11.75,-63.182214354246774,-39.97869350405798,27.18313717134406
11.8,-61.273615274693924,-41.061205288264325,23.645624825190726
11.85,-57.97142151053596,-41.48866448111444,20.05729618436799
11.9,-54.97762168831218,-40.47133100452541,16.8098669198715
11.95,-53.50977825981929,-38.23113925580201,14.810363868073543
12.0,-53.788803164925824,-36.17680321227467,15.75705916639677
12.05,-53.27995161285635,-34.98154315506571,16.629513862363286
12.1,-50.20593231667558,-33.29406655142697,17.258512122518695
12.15,-48.556162026167264,-30.593163664299773,17.99622843214891
12.2,-46.518116797071414,-28.45458009944897,17.825447565914917
12.25,-46.61619348281064,-27.919999763162267,18.08926351017661
12.3,-49.23381218951202,-27.20508637641789,19.759487253239225
12.35,-52.25678783090662,-26.059027403873586,21.216236224978324
12.4,-54.732223111911125,-25.277590114897237,23.381539664522823
12.45,-56.202418440090106,-24.772309627263624,25.589503575047416
12.5,-56.992751782997445,-23.93626812383565,27.201109079044397
12.55,-58.561116539449856,-23.279612788173875,28.150543300675373
12.6,-63.58468332375701,-23.574068859443976,29.68896003830059
12.65,-68.25128315243029,-23.253383792604524,34.0310684632265
12.7,-71.97279845684837,-26.65274527135263,37.04086719286074
12.75,-76.20152223844339,-33.3552104889243,38.83891830518177
12.8,-77.62366560090565,-37.48131739334079,37.660710296790604
12.85,-77.80120091575105,-38.979089246286634,34.79772684938417
12.9,-77.69599525128923,-40.561316173684034,31.853178826872444
12.95,-77.91900116040608,-41.463234547764245,29.03416927259315
13.0,-78.92858404432876,-41.058130520727204,27.12807263107107
13.05,-80.61170689365875,-39.823958229596336,26.361945088051097
13.1,-82.0623225509718,-38.888541750151184,26.26235644026237
13.15,-83.30995433541938,-38.50765916175463,26.462561013458487
13.2,-83.29404556618844,-38.2016997489313,26.395352833650335
13.25,-82.29621854449414,-38.2376558550553,25.20529585132328
13.3,-81.29663382566015,-39.11774292290258,23.53536677411267
13.35,-80.8605703462466,-40.74814330141238,22.280832305621356
13.4,-80.61126367131699,-43.04668644305756,21.868965056315552
13.45,-80.73470976250171,-45.6725913108032,22.630279769072526
13.5,-81.87414942360748,-48.719988095150924,24.843381088320424
13.55,-82.92778493012558,-51.39135265907062,27.856415645932728
13.6,-83.03987673748206,-51.61548821262101,29.942871052390217
13.65,-83.41103051744284,-50.24021206843509,32.71566906540586
13.7,-82.58684743205755,-48.644679945697504,34.04915682356162
13.75,-79.28780819111213,-46.705320530195124,33.62759027970221
13.8,-74.75652827696189,-45.68805161218254,29.028991312491744
13.85,-71.58306407895512,-43.80933179324341,27.145867899146324
13.9,-68.83863975367514,-41.534287642952485,26.846899432719443
13.95,-67.6752507383468,-39.779343480811974,27.248534761006212
14.0,-68.95287900160511,-39.10415333032258,28.028162357479054
14.05,-69.44113228638574,-38.06957785135051,27.705700176425044
14.1,-69.03335639827532,-36.74187825240599,27.373169786059325
14.15,-68.91062650991726,-34.55018293105649,27.18250930010019
14.2,-68.73759580193159,-32.742681459000565,26.549490234815718
14.25,-69.33986548342772,-33.22429999095849,24.860272626471588
14.3,-68.34923580558518,-33.01707911190004,22.39389601833892
14.35,-66.88535894828946,-31.67760021316088,19.79706614909159
14.4,-65.77028801316199,-30.06291319284701,17.490355661237416
14.45,-66.9855175672976,-29.96113636401154,15.693769821971127
14.5,-67.56804237452553,-30.746216055882257,13.924797092046417
14.55,-67.10525954829242,-31.765868664695528,11.935102706914726
14.6,-64.71968086062489,-31.02284433403052,10.34572451576865
14.65,-63.90658163384395,-28.37298446405423,10.1286915490749
14.7,-63.64421450006473,-27.740403015912936,9.216320968365027
14.75,-64.41913896365588,-28.58577258088019,7.707321303333977
14.8,-62.29564707716174,-28.32160285695924,6.544590888851292
14.85,-60.129031189178725,-26.85679864590017,6.227242596262631
14.9,-60.17261337377919,-25.64755903122885,5.275468001685717
14.95,-61.57090876576879,-24.829494922332785,5.991448363332023
15.0,-63.36917412179898,-24.721588607685582,7.425776167756047
