Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-2.6554237801149485,4.924969128442438
0.05,-2.6061189004397356,4.926767161833544
0.1,-2.543162533513251,4.923401564260041
0.15,-2.563334774873037,4.973830333871438
0.2,-2.630315335311579,4.938932752174816
0.25,-2.632269798314798,4.8916557147081665
0.3,-2.7703668971161273,4.989204638887545
0.35,-2.858728353974536,5.077342572064072
0.4,-2.9372708349503722,5.171444899362835
0.45,-3.0115893901329756,5.186113566285767
0.5,-3.093831406048369,5.191733371581564
0.55,-3.0368266593365876,5.297254669622689
0.6,-2.958143358401143,5.3575548583944475
0.65,-2.9027747043024252,5.381353487005346
0.7,-2.890063426299923,5.4011197904121335
0.75,-2.9273621422503413,5.366018629318457
0.8,-3.3399190541065913,5.078349568235858
0.85,-3.4263243480446075,4.547225896319105
0.9,-2.269036392785898,3.307800658041573
0.95,-0.0871383125374898,1.8632045686358787
1.0,2.992006464355834,0.25732535034075293
1.05,5.791730316061075,-3.9035800476219014
1.1,7.626374650228038,-8.86113934657567
1.15,7.204822525138597,-12.900778908692056
1.2,6.015328128783381,-15.728417527130015
1.25,4.851999732340707,-17.24816775890281
1.3,4.322367822522113,-18.740336346247023
1.35,5.7531038572719995,-19.25233765817692
1.4,7.559340511162994,-19.014034828290264
1.45,10.675691799019265,-20.45063962610165
1.5,14.844469114123644,-22.22285908379946
1.55,19.093494665553337,-22.359304229127176
1.6,22.678093094376162,-22.78727528003403
1.65,25.634971889176814,-24.801808186947337
1.7,27.486651707555893,-25.12394981877722
1.75,29.240010118747914,-23.141751209409264
1.8,33.07277294786317,-24.03238461571132
1.85,37.023589499158156,-27.416625226405188
1.9,40.38347591032592,-29.2656109171958
1.95,38.924434555120556,-31.34869635781591
2.0,34.536418628987704,-28.751602583903885
2.05,28.00011056267382,-24.167210331986922
2.1,22.571063515217293,-16.865816787845134
2.15,19.08778513753941,-14.160103339183237
2.2,16.303285658315648,-15.429992312057122
2.25,14.052065076052983,-17.31760025917051
2.3,13.680795531709435,-16.115300230001935
2.35,16.196177776794585,-13.895446550445692
2.4,15.178679552701439,-15.0481133374803
2.45,15.682111138736577,-19.063024952932075
2.5,16.617910405970864,-16.771244393166935
2.55,19.651704407101192,-15.723979024337563
2.6,19.0559370116217,-15.754075744253878
2.65,13.45191900084658,-17.552137963778783
2.7,10.28132987702033,-17.889906591695503
2.75,11.356630779019254,-16.174900853633424
2.8,18.584012912667344,-14.824968711529287
2.85,24.607441723039322,-14.16626273705302
2.9,24.683087903879297,-10.779311362955067
2.95,18.804974924125823,-2.823567408555239
3.0,13.463667576149705,4.867210889096385
3.05,7.977637658370779,6.9988084138824815
3.1,9.084128262748179,2.843187063669713
3.15,18.162690352740672,1.6109618800449923
3.2,28.15009466489457,-0.8540719963866613
3.25,34.39602487401568,-6.631247267253336
3.3,32.46622650697886,-18.92011147428589
3.35,28.18307652246618,-20.130946956233256
3.4,24.2155374021992,-17.98117643841179
3.45,21.013404908804105,-17.691984309455744
3.5,23.754030108701407,-18.249386788001946
3.55,32.14544008007714,-15.57850033257916
3.6,39.87356998366972,-11.441101609253058
3.65,39.11519862839194,-12.595515318062542
3.7,33.80306232048658,-14.899555545846757
3.75,28.85753124190897,-17.19663860497596
3.8,28.995114391091185,-20.466132395651552
3.85,28.694752512316885,-22.819709948302318
3.9,31.990351149774124,-25.33051449880794
3.95,36.70377583698089,-22.237831791580778
4.0,35.181915788401156,-18.447309272180174
4.05,33.37692420603974,-12.220891502254911
4.1,31.008795406925554,-6.882049017627599
4.15,28.82418603189769,-6.468817467519194
4.2,30.768809367461994,-4.385585846103225
4.25,34.48452618129899,-1.0764520683640766
4.3,37.07321574735816,-1.3183062681084114
4.35,31.102156067206092,-2.6366286793170777
4.4,22.32392188652436,-3.485862983771672
4.45,19.347341888443204,-7.802147824367218
4.5,22.769090503087128,-18.803193795150566
4.55,29.496652283742815,-28.55551117488795
4.6,34.51899736017118,-34.64651515638245
4.65,36.12738635467601,-44.99366271685828
4.7,31.106829834473093,-51.84524797162739
4.75,29.597293944339267,-54.83443296561456
4.8,33.1839216115825,-57.881024466122724
4.85,40.62697358193423,-63.79810919260133
4.9,49.50710853181701,-68.97895580734786
4.95,50.697740610122814,-70.85809768631893
5.0,47.07568949491532,-69.35636391633723
5.05,39.078087141142014,-66.60179783488263
5.1,34.182575323883,-64.20253703416627
5.15,38.84129823230501,-61.422680997531955
5.2,40.60021675472017,-58.57140144052342
5.25,37.89038166732789,-58.25505725795361
5.3,36.49753542082369,-59.274286173268656
5.35,38.50429185473616,-59.592504145223806
5.4,40.266307677536936,-56.95141244477403
5.45,43.76644054433846,-53.73635447717844
5.5,49.69830509436017,-53.09171074606746
5.55,51.050871763957254,-57.661347864139934
5.6,48.125634309100356,-57.00231692189342
5.65,32.0864092701032,-49.142451008882865
5.7,19.02394465379963,-41.87823106896603
5.75,17.33855872205876,-39.58796415051811
5.8,17.641046307152653,-37.86826818772187
5.85,20.349395560441987,-31.597140837582295
5.9,22.553931960530193,-24.08500656592213
5.95,22.78302982974627,-18.37289718213507
6.0,20.232635405119865,-13.280358193308137
6.05,16.45216523781375,-8.232159378114426
6.1,10.437844007667367,-4.975834105735146
6.15,6.095120007015429,-6.9813739978551705
6.2,4.891051556651308,-7.073141794243238
6.25,1.958233566479749,-7.463292367527286
6.3,-0.5648681012252531,-9.658612249863175
6.35,0.18135513378554743,-11.527787085619906
6.4,2.330996070929101,-10.817289131074089
6.45,4.555494326257619,-9.540789502005092
6.5,5.9814441361193635,-10.489127804044163
6.55,6.752102205645997,-14.292953353727327
6.6,8.63422470767569,-18.784722513291587
6.65,12.909637794734945,-25.45135947441768
6.7,17.9710370932332,-35.46340348865467
6.75,23.78824104026489,-47.87366467152083
6.8,28.062684305356456,-52.16035752757148
6.85,33.30605209045203,-49.598948726508894
6.9,34.338258779072234,-50.49296794533501
6.95,33.80892544671845,-52.70742362884529
7.0,34.78530144168987,-52.94774739618434
7.05,38.77327123471653,-52.516510311221104
7.1,39.58860028352489,-50.62301465606196
7.15,37.251428961635796,-46.07873946866515
7.2,35.644970516349744,-42.37188293152906
7.25,34.06773198204729,-41.711568086289866
7.3,30.203010858157974,-41.94759087076135
7.35,25.971842275459377,-40.60170150839351
7.4,24.856864772976564,-38.36269743177957
7.45,25.436169029928042,-36.9935117316573
7.5,23.474939187065903,-36.647313651370915
7.55,21.00106325515769,-35.54428904823921
7.6,18.303740556986394,-31.54286281890949
7.65,19.499848851371794,-30.37581037284974
7.7,18.76383607813948,-27.3293264209949
7.75,18.5006239243168,-24.39457273503487
7.8,19.247556939701717,-24.2949719065675
7.85,23.067598199972494,-24.19208800654856
7.9,26.42146930544923,-22.764781602818474
7.95,29.6743645551695,-21.33461940259959
8.0,32.817559489439304,-19.93110183405954
8.05,34.01593276182471,-17.804808202348408
8.1,34.9748361214884,-14.550432738055916
8.15,38.65071974966447,-9.237056635254719
8.2,42.29532243306764,-1.6589429843950518
8.25,44.65282513654487,1.6288273123390649
8.3,48.15678236644775,0.674592352518087
8.35,49.98006144293442,-0.11487894426337726
8.4,50.91078805766886,0.05613449958792525
8.45,51.04903151591376,0.13310815930992453
8.5,52.98750238187594,-0.2361517047750933
8.55,53.58079449064799,-0.49626196449482907
8.6,54.418412060863574,0.1670239485699978
8.65,55.022851513695926,-0.6338015810403713
8.7,55.58964783808389,-2.870622910573548
8.75,56.27012910591763,-5.776445487010976
8.8,55.767157514762715,-9.383825078410894
8.85,55.02448327949108,-12.582560073019385
8.9,54.3475650765208,-14.740352435661064
8.95,54.00924871102804,-15.17443300231239
9.0,53.071229680301656,-14.81995161291804
9.05,51.48842594703912,-14.574201932742048
9.1,49.37205701839594,-15.790263222164034
9.15,46.232838959193195,-16.93281358253258
9.2,43.476227187308545,-17.25448745351066
9.25,42.96805582796085,-19.829697458967832
9.3,38.06247392005374,-23.695704838194104
9.35,32.63621516158239,-22.548714992737427
9.4,31.65497759556386,-24.979498324107237
9.45,30.047669590754932,-22.792428665975617
9.5,28.158522935665914,-22.877933043135844
9.55,29.657216726247523,-26.041398002299665
9.6,31.130590590405202,-29.09824883431231
9.65,27.88632495007809,-32.07321932161695
9.7,25.475802264305266,-33.50820161115194
9.75,26.154578698462704,-34.68116685272522
9.8,27.75406313093072,-35.76116111746388
9.85,28.143749666002304,-34.897605668613714
9.9,28.912413265460792,-31.89808133070255
9.95,31.58614780975279,-27.46214222012098
10.0,35.25055318219932,-23.45639759668199
10.05,37.965852185088565,-17.94074377241702
10.1,36.57033474308168,-9.224614489677734
10.15,32.22605365003334,-3.757400900353043
10.2,28.679290918829043,-3.288147458300245
10.25,26.822626120851204,-0.7648275645454643
10.3,23.74502969889028,1.694010308133436
10.35,21.801355867450457,2.40107021634708
10.4,20.985723307010566,3.2727264200041017
10.45,20.76790785785954,5.703971405567362
10.5,18.330652466026006,8.347168684352416
10.55,15.906008219448792,10.072569213556873
10.6,16.335285315654282,10.640788268772218
10.65,17.885747575740925,11.433578370900767
10.7,18.182267000995413,13.735097069690175
10.75,17.467361262855054,17.327063045968824
10.8,15.771533182040248,21.358562648384112
10.85,13.965232855640297,25.227034649832742
10.9,12.36947362054845,29.74151313458179
10.95,9.990169082322529,32.697741067882234
11.0,7.4748879607155745,33.8471804350443
11.05,2.6513823726412533,33.924209355538395
11.1,-3.7880099499649678,36.511291768674816
11.15,-7.387049576712157,38.54896281612344
11.2,-10.172154125185083,41.07163819002696
11.25,-13.263270620482716,43.439412132126755
11.3,-14.704906895748119,44.05509227202511
11.35,-17.86964633612029,40.81739414168129
11.4,-21.652912024762376,34.52131799277882
11.45,-22.447539001903383,26.697505281648787
11.5,-18.12556473389322,22.181992841686146
11.55,-14.03716369721296,19.65549947538756
11.6,-12.222164503721205,17.828556411032267
11.65,-9.91344663301281,15.43865933634195
11.7,-8.304687512918303,12.469128555487071
11.75,-7.962924410327198,9.27696848850521
