Time [s],Flexion(-)/extension(+),Abduction(+)/adduction(-),Internal(-)/external(+) rotation
0.0,7.217738979168221,1.1994217255106827,4.928471557952362
0.002,7.218241601046544,1.1990338707022643,4.928480062500885
0.004,7.2187238833760015,1.198600497736126,4.928491549089021
0.006,7.219261130016127,1.1981636997617602,4.928471884246934
0.008,7.2198432905989325,1.197709274217049,4.92846738105035
0.01,7.220457703730394,1.1972147078271402,4.928478214420823
0.012,7.221078321343562,1.1966935145238717,4.928518514572752
0.014,7.22176778154402,1.1961279912936351,4.9285321541308384
0.016,7.222484861172665,1.1955370832415582,4.928563881347102
0.018,7.223198864420192,1.1949264172463179,4.9285934987424005
0.02,7.223992959226707,1.194292120108487,4.928615393119405
0.022,7.224836515655207,1.193622144037804,4.928664861719142
0.024,7.225677925799246,1.192912621241532,4.928727138269905
0.026,7.226594929382005,1.1921631084406186,4.928782833161417
0.028,7.227514171751925,1.1914057673925886,4.928841632470311
0.03,7.228521686753354,1.1905904632036566,4.92893918567744
0.032,7.229507785033752,1.1897668810005222,4.929009942458006
0.034,7.230540596790532,1.1889109253513366,4.929098420618352
0.036,7.231608216362539,1.1880310331192658,4.929217718924945
0.038,7.232687936776141,1.1871118632981392,4.929309511058556
0.04,7.233811146575423,1.1861887623189231,4.929414083914262
0.042,7.23493966150969,1.1852399506465767,4.929532454259909
0.044,7.236120005060703,1.1842674229490167,4.92965591776253
0.046,7.237300749448008,1.1833033276817098,4.929781417961356
0.048,7.23851981572694,1.1823037017227227,4.929892342566909
0.05,7.239698735719864,1.1812950806675544,4.930025174665389
0.052,7.240905867830421,1.1802723249245317,4.9301403501794985
0.054,7.242149997584315,1.1792469875053337,4.930266232834826
0.056,7.243387394879858,1.1781817104112413,4.9303897064874445
0.058,7.244662264375604,1.1771282170497859,4.930503546056512
0.06,7.245932844791764,1.1760598527572588,4.930612864833857
0.062,7.2471857343965445,1.1750151387136938,4.930703904294725
0.064,7.2484783330488565,1.1739359177737854,4.930820091134026
0.066,7.249728671297649,1.1728772033824675,4.930906051134997
