Time [s],Flexion(+)/extension(-)
0.0,2.663418417176529
0.002,2.6643967560368114
0.004,2.665470936624682
0.006,2.66656209670386
0.008,2.6677477748263296
0.01,2.668971530803845
0.012,2.6703052468800377
0.014,2.671682024275084
0.016,2.6731135839798426
0.018,2.6746792437646163
0.02,2.6762582370254746
0.022,2.6779273860062838
0.024,2.6796916165392113
0.026,2.6814873714321865
0.028,2.683385027518294
0.03,2.685312901987174
0.032,2.687328025599497
0.034,2.6894117752580957
0.036,2.69154237080781
0.038,2.6937225781359833
0.04,2.6959437883148403
0.042,2.6982367408648678
0.044,2.700514357120962
0.046,2.702848106005694
0.048,2.7052019113784977
0.05,2.707632397757047
0.052,2.7100668460014288
0.054,2.71246163897363
0.056,2.7150100367100265
0.058,2.7174990376220927
0.06,2.720004926966745
0.062,2.7225158619275938
0.064,2.725023294302006
0.066,2.7275177974634
0.068,2.730035496049348
0.07,2.7325720164659755
0.072,2.7350522241646975
0.074,2.737598008952226
0.076,2.74012382371383
0.078,2.7426364120053663
0.08,2.7451643318314187
0.082,2.7477000534257425
0.084,2.7502210811803267
0.086,2.7527770378917915
0.088,2.755310465265014
0.09,2.757865719676702
0.092,2.760401280110965
0.094,2.7629356915306142
0.096,2.7655014635634285
0.098,2.768093760252648
0.1,2.7706397001063197
0.102,2.7731550390317414
0.104,2.775729384972165
0.106,2.778266576348586
0.108,2.7808096806517133
0.11,2.783362305844916
0.112,2.7858843429422735
0.114,2.7884125687774515
0.116,2.7909584055779875
0.118,2.793456554063687
0.12,2.795989429345459
0.122,2.798518041466052
0.124,2.801040979537192
0.126,2.803537123156525
0.128,2.806039428493058
0.13,2.808544587228855
0.132,2.8109971154584783
0.134,2.813492257519741
0.136,2.8159436180966564
0.138,2.818399280131863
0.14,2.8208325120136117
0.142,2.8232605203124557
0.144,2.825715825717959
0.146,2.828119648444009
0.148,2.830536955999959
0.15,2.832940788643078
0.152,2.835291219529362
0.154,2.8376797125377116
0.156,2.840056458486517
0.158,2.8423817929610387
0.16,2.844729635663839
0.162,2.847040246686485
0.164,2.849297934412146
0.166,2.8515710466173787
0.168,2.853841419896618
0.17,2.856035137136732
0.172,2.8582358404298542
0.174,2.860375429083622
0.176,2.8625111140555073
0.178,2.864575071954496
0.18,2.866612564888342
0.182,2.8685825158890492
0.184,2.870498532766504
0.186,2.87235744294709
0.188,2.874137265722272
0.19,2.875811533924674
0.192,2.8774183003967293
0.194,2.8789373968317844
0.196,2.880350073606646
0.198,2.881650732674546
0.2,2.88284243694059
0.202,2.8839406107740544
0.204,2.8848820119755687
0.206,2.8857100816523227
0.208,2.886409754257986
0.21,2.886955620728843
0.212,2.887395737440853
0.214,2.8876942052015755
0.216,2.8878842764125014
0.218,2.8879153682394065
0.22,2.8878547633802705
0.222,2.887679245361101
0.224,2.8874257836690527
0.226,2.8870521710375376
0.228,2.886579685214588
0.23,2.8860472184595585
0.232,2.8854749249087592
0.234,2.884808512449215
0.236,2.88412410118555
0.238,2.883429627463735
0.24,2.88267500463532
0.242,2.8819257944075036
0.244,2.881173396879185
0.246,2.8804202971587904
0.248,2.8796727667568223
0.25,2.8789497607511123
0.252,2.878255522898138
0.254,2.877609541654356
0.256,2.876950914587799
0.258,2.876379204095844
0.26,2.8758289618400803
0.262,2.8753326568898574
0.264,2.8749013050241414
0.266,2.874495008875868
0.268,2.874162303659157
0.27,2.873895321776979
0.272,2.8737021130386484
0.274,2.873561030757408
0.276,2.873529658808483
0.278,2.8735549215362086
0.28,2.8736541488743796
0.282,2.873835220621745
0.284,2.874115859915352
0.286,2.874512734939248
0.288,2.8749945176201153
0.29,2.8755385412121535
0.292,2.8762004924392235
0.294,2.876984114025625
0.296,2.8778226304068695
0.298,2.8787865550915104
0.3,2.879816768001206
0.302,2.880961431156183
0.304,2.8821907882221187
0.306,2.883481092162493
0.308,2.8848658659206468
0.31,2.8863317935094877
0.312,2.887855925336666
0.314,2.8894697071774296
0.316,2.8911052659685903
0.318,2.8928108924438933
0.32,2.894557599395904
0.322,2.8963528997278507
0.324,2.8981492041871597
0.326,2.900001826756759
0.328,2.901878497226349
0.33,2.903760002512929
0.332,2.9056537634722925
0.334,2.9075755752814887
0.336,2.9094778841642217
0.338,2.9113840349790436
0.34,2.913259576365779
0.342,2.9151786731151645
0.344,2.9170470738972014
0.346,2.918908533198385
0.348,2.9207290361825997
0.35,2.9225312888468222
0.352,2.924329991871999
0.354,2.9260963501138693
0.356,2.927821966852765
0.358,2.9295036414170945
0.36,2.931150158147049
0.362,2.932796014814788
0.364,2.934331914948821
0.366,2.9358288382523936
0.368,2.937276065553883
0.37,2.9386782415531516
0.372,2.9400088992991216
0.374,2.9412716417349136
0.376,2.94243732418939
0.378,2.9435307090002936
0.38,2.944522345206088
0.382,2.9453871838945567
0.384,2.946161596825806
0.386,2.9467993704491198
0.388,2.9473388726262155
0.39,2.9477093013465727
0.392,2.947985085729439
0.394,2.9480706479780423
0.396,2.9480003803517554
0.398,2.9477791718252315
0.4,2.94736821611072
0.402,2.946850915813446
0.404,2.9461358241573383
0.406,2.9452951924529214
0.408,2.944284628668172
0.41,2.9431515127661365
0.412,2.941856755827476
0.414,2.9404620826488794
0.416,2.938949002676359
0.418,2.9373163380738414
0.42,2.935584512740001
0.422,2.9337687198045037
0.424,2.931867576872393
0.426,2.929897903802038
0.428,2.9278779513804727
0.43,2.9258265287232925
0.432,2.923725287470381
0.434,2.921556517957519
0.436,2.919408363972887
0.438,2.9171956324661994
0.44,2.9149596447007675
0.442,2.9127126241499814
0.444,2.910429573467564
0.446,2.908131001440061
0.448,2.905813865100632
0.45,2.903437110464707
0.452,2.9010538418566236
0.454,2.8986171713356916
0.456,2.896162541821691
0.458,2.893628490486517
0.46,2.891068859257239
0.462,2.888460886489263
0.464,2.8857917914707634
0.466,2.883068169012889
0.468,2.8802710535165734
0.47,2.8773978532422
0.472,2.8744397340085284
0.474,2.87143088434256
0.476,2.8683509104939
0.478,2.865160871429407
0.48,2.861938101429555
0.482,2.8586004293407212
0.484,2.8551937622221657
0.486,2.8517325889975993
0.488,2.8482298820572733
0.49,2.8446277290349005
0.492,2.8409529658552746
0.494,2.8372441450556294
0.496,2.833520335894181
0.498,2.8297107268721153
0.5,2.8258968171967935
0.502,2.822040857281013
0.504,2.818169932901652
0.506,2.8142648547093323
0.508,2.810346192896286
0.51,2.806483761168743
0.512,2.8025492715978437
0.514,2.7986687003930184
0.516,2.794782967760594
0.518,2.7909100788122854
0.52,2.7870766325426364
0.522,2.7832530432807787
0.524,2.7794641488858125
0.526,2.7756982131821677
0.528,2.7719767966272584
0.53,2.768312375221688
0.532,2.7646856391604806
0.534,2.7610763670808915
0.536,2.757558433714454
0.538,2.754074171953675
0.54,2.7506411103742607
0.542,2.7472761835072066
0.544,2.7439265885151918
0.546,2.740643211759426
0.548,2.7374303886565237
0.55,2.7342927789588174
0.552,2.731207963088918
0.554,2.7281567337723183
0.556,2.7251645015505908
0.558,2.7222651929523387
0.56,2.7194160818889648
0.562,2.7165919826654794
0.564,2.7138926683827185
0.566,2.7112224275550263
0.568,2.7086028026752818
0.57,2.7060778710083113
0.572,2.703643280385221
0.574,2.7012311946394503
0.576,2.6989504890035896
0.578,2.6966918546458927
0.58,2.6945479951427895
0.582,2.6924952672727107
0.584,2.690523409457776
0.586,2.688625734455385
