Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-8.98215322126211,1.4179657697513124
0.002,-8.982608613626281,1.4179578530235775
0.004,-8.983099275668271,1.4180141675564142
0.006,-8.983581599547668,1.4180443651141208
0.008,-8.984120001733418,1.4181126648724336
0.01,-8.984675903000912,1.4181812292662075
0.012,-8.985259440560824,1.4182637605674253
0.014,-8.98587639029316,1.4183843625811734
0.016,-8.986500199194836,1.4185089100411863
0.018,-8.987175109876866,1.418671722884158
0.02,-8.987856330181874,1.4188519923835432
0.022,-8.98857302665834,1.419077869434977
0.024,-8.989310884139249,1.4193255027043095
0.026,-8.99007175198946,1.419607812782235
0.028,-8.990845338315987,1.4199537046893624
0.03,-8.991644979855831,1.4203260924783814
0.032,-8.992447819170136,1.4207623370894786
0.034,-8.993270484728512,1.421256485780341
0.036,-8.994108247678891,1.421792134914417
0.038,-8.994947254093914,1.422394878188061
0.04,-8.99578626222264,1.4230646862637282
0.042,-8.996655758631714,1.4238409762855995
0.044,-8.99748200199496,1.4246477432103017
0.046,-8.998321383071781,1.4255410139365052
0.048,-8.999161451363069,1.4265149140368885
0.05,-8.999985113671913,1.427565237851258
0.052,-9.000803587636618,1.4286964429766424
0.054,-9.001583850333764,1.429905810732829
0.056,-9.002398489036711,1.431191653738758
0.058,-9.003166953447684,1.4325863567137074
0.06,-9.003933031558937,1.4340420905986078
0.062,-9.004666772694959,1.4355800044015994
0.064,-9.005392430840793,1.4372020935156147
0.066,-9.006063364595583,1.4388661704117918
0.068,-9.006742978206832,1.4406132501364048
0.07,-9.007387804829008,1.4424261186342306
0.072,-9.008015611004014,1.4442909665756445
0.074,-9.008621383750613,1.4462244347152209
0.076,-9.009198702492926,1.4481920014132954
0.078,-9.009775554493952,1.4502155246751474
0.08,-9.010310318340794,1.45228439708984
0.082,-9.010825086528511,1.454366766862294
0.084,-9.011310692962999,1.4564920759002045
0.086,-9.011793486255678,1.458629042668084
0.088,-9.012251417097504,1.4608192169915686
0.09,-9.012698575084524,1.4630130819910985
0.092,-9.013109287538164,1.4652244777240844
0.094,-9.013501748415758,1.4674451595119642
0.096,-9.013876542906843,1.4696826029919783
0.098,-9.014252080447502,1.471923123844055
0.1,-9.01460104057073,1.4741736065278706
0.102,-9.014905390512197,1.47641201001666
0.104,-9.015228360793683,1.4786658496475313
0.106,-9.015511768894283,1.4809031521220601
0.108,-9.015757963509646,1.4831397141523148
0.11,-9.01603377861502,1.4853837532862202
0.112,-9.01626119102423,1.487597286427188
0.114,-9.016477447322051,1.489800971271431
0.116,-9.016694866962236,1.4920145657275474
0.118,-9.016868108173622,1.4941830877171345
0.12,-9.017069751323461,1.496365345390928
0.122,-9.017225478305534,1.4985054110254241
0.124,-9.017381569224638,1.5005958612227464
0.126,-9.017535750291813,1.5026839221416934
0.128,-9.017658154266224,1.5047294887388956
0.13,-9.017789460629398,1.5067550358442767
0.132,-9.017903237283942,1.5087374800850553
0.134,-9.01800001973721,1.5106841859047735
0.136,-9.018075821354886,1.5125765118634602
0.138,-9.018130901823852,1.5144348303141983
0.14,-9.018186240514863,1.5162365267475484
0.142,-9.018218709449947,1.5179966220596322
0.144,-9.01826056115775,1.5197033353211602
0.146,-9.018265785904312,1.5213880219152605
0.148,-9.018262957472903,1.5229948535983449
0.15,-9.018232734138959,1.5245663832165064
0.152,-9.018134716618981,1.5260726499325357
0.154,-9.018068424568247,1.527547559448067
0.156,-9.017966138880546,1.5289669023599166
0.158,-9.017790171750793,1.53035143177706
0.16,-9.017624723231819,1.5316562497701087
0.162,-9.017377546851131,1.5329346409084583
0.164,-9.01711764747275,1.534186728757388
0.166,-9.016804459706067,1.5353679521249546
0.168,-9.016457178481147,1.5365317731565193
0.17,-9.01601772619954,1.5376469656447924
0.172,-9.015552610057297,1.5387347093193946
0.174,-9.015007806819323,1.539796930320541
0.176,-9.014411124526525,1.540817977853255
0.178,-9.013726452453252,1.5418033767590333
0.18,-9.012976318372063,1.5427814014117738
0.182,-9.01214857062407,1.5437630123269646
0.184,-9.011231112989574,1.5447008421920854
0.186,-9.010240431782746,1.545646218110261
0.188,-9.009162040968016,1.5465795158282132
0.19,-9.007958998014528,1.5475190569066342
0.192,-9.006672656373286,1.548477395067418
0.194,-9.005293959570086,1.5494149335076766
0.196,-9.003818397893205,1.5503932292517015
0.198,-9.002201498158337,1.551387138138941
0.2,-9.000490134474337,1.5524265964629256
0.202,-8.998674914560105,1.553491400472715
0.204,-8.996772103738152,1.5545856900856856
0.206,-8.994733476698547,1.5557531083866447
0.208,-8.992611268578473,1.5569521178523755
0.21,-8.990374666341138,1.5582181254498728
0.212,-8.988044335986945,1.5595284084324326
0.214,-8.985636355108932,1.5609080038448897
0.216,-8.983142805048953,1.562359763147052
0.218,-8.980564335438967,1.563863801125268
0.22,-8.977919281606205,1.5654353403539956
0.222,-8.975233715553498,1.5670429818427851
0.224,-8.97249422637015,1.5687394446875087
0.226,-8.969694148074607,1.570473802226437
0.228,-8.9668738203996,1.5722786484893652
0.23,-8.964017448154408,1.5741023237907061
0.232,-8.961186713685334,1.5760001927204834
0.234,-8.958322543436134,1.577933408170608
0.236,-8.955452859829759,1.5798965165156185
0.238,-8.95260680144871,1.5818986781054543
0.24,-8.949777547967086,1.5838908119949402
0.242,-8.946950146006788,1.585921610772557
0.244,-8.944164021025365,1.5879500663782795
0.246,-8.941391598196775,1.589976784133016
0.248,-8.93863726545824,1.591984830258823
0.25,-8.935916358289397,1.5940042032392003
0.252,-8.933239611579909,1.595980946389064
0.254,-8.930606537229622,1.5979485727118459
0.256,-8.927957666716445,1.599851169179112
0.258,-8.925378173881775,1.6017225625921325
0.26,-8.922826063455675,1.603538615139847
0.262,-8.920320829483444,1.6052919029464692
0.264,-8.917820105454604,1.6069696401781137
0.266,-8.915372523053836,1.6085626744939943
0.268,-8.912953462746131,1.610064171034901
0.27,-8.91058017597212,1.611454978136504
0.272,-8.908252987967648,1.6127355426761814
0.274,-8.905992184144516,1.6138931653060369
0.276,-8.903789246069662,1.614919937997278
0.278,-8.901640093298973,1.6158238238265576
0.28,-8.899569216951928,1.6165895893236164
0.282,-8.897575791521954,1.617219743961221
0.284,-8.89566169166033,1.6177026803036376
0.286,-8.893861431247087,1.618034803243415
0.288,-8.892152363560543,1.6182209924632085
0.29,-8.89054944374686,1.618293754527769
0.292,-8.88906818057879,1.6182282933306835
0.294,-8.887733859340052,1.6180701700114442
0.296,-8.886506813570085,1.6177683478745126
0.298,-8.88542348621466,1.6173873131748917
0.3,-8.884490242058574,1.61687343352609
0.302,-8.883694173511024,1.6163329289866324
0.304,-8.883038449131496,1.6156862848462148
0.306,-8.882505232601368,1.6149793413073552
0.308,-8.882141410757269,1.61421817431178
0.31,-8.881899859432004,1.6134330151831284
0.312,-8.881777948624334,1.6125864620785268
0.314,-8.881821205835827,1.6117087332546274
0.316,-8.8819535870914,1.6108101781998228
0.318,-8.882189989274734,1.6098801841449386
0.32,-8.882523155308798,1.6088877579487875
0.322,-8.882964143341619,1.6079001099324823
0.324,-8.883464720995955,1.606837160470429
0.326,-8.88403392687257,1.6057484191722269
0.328,-8.884669663282807,1.6046085433028174
0.33,-8.885331548427265,1.6034222621503873
0.332,-8.886021931552134,1.6021674189031256
0.334,-8.886729471225719,1.6008599759853346
0.336,-8.887409512800044,1.5994987344768608
0.338,-8.888102370529086,1.5980562157359521
0.34,-8.888754188520027,1.596558294766948
0.342,-8.889370797812344,1.595028209041279
0.344,-8.88992280543876,1.5934293297535156
0.346,-8.89040586000789,1.591764833847299
0.348,-8.890811605609427,1.5900560550283485
0.35,-8.891126623670488,1.58832886077002
0.352,-8.891328814978147,1.5865782396557797
0.354,-8.891451105151683,1.5848135177500973
0.356,-8.891442619381396,1.5830276139825072
0.358,-8.891339922829852,1.581282222699289
0.36,-8.891098464652606,1.5795454188231268
0.362,-8.890744250343793,1.5778411824260423
0.364,-8.890255785006367,1.5761725130001907
0.366,-8.88964638607954,1.5745738708299735
0.368,-8.88893189371396,1.5730402302300333
0.37,-8.888076113557084,1.571554896675113
0.372,-8.887138045082127,1.5701716788459064
0.374,-8.88608187498631,1.568864426411775
0.376,-8.88489751929628,1.5676554756920702
0.378,-8.88362551891025,1.566529597662486
0.38,-8.882245454739207,1.5654667993352815
0.382,-8.880765266673551,1.5644938254414282
0.384,-8.879191137706066,1.5636257852321636
0.386,-8.877538162547623,1.5628667916855903
0.388,-8.875777026852695,1.562146531747746
0.39,-8.873941035488308,1.5615190610652017
0.392,-8.872014970666312,1.5609752593219826
0.394,-8.869986811564576,1.5604825326452516
0.396,-8.867877133033824,1.5600860485093981
0.398,-8.86569587518142,1.559731716518958
0.4,-8.863422572146229,1.559456823026383
0.402,-8.861077417917643,1.5592377603240848
0.404,-8.858661732135262,1.5590741534303523
0.406,-8.856176102230963,1.5589477061075179
0.408,-8.853645159542106,1.5589164800687974
0.41,-8.85106281960992,1.558894362388303
0.412,-8.848431670269038,1.5589657200720846
0.414,-8.845782572808545,1.5590443633672182
0.416,-8.84311481706507,1.559174500874021
0.418,-8.840436195595123,1.5593519639286961
0.42,-8.837757924650472,1.5595642548531676
0.422,-8.835095093818525,1.5597907945431666
0.424,-8.83245815815762,1.560044085241292
0.426,-8.829844985952443,1.5602969765329617
0.428,-8.827286006853981,1.5605575371945224
0.43,-8.82476464532065,1.5608099553710293
0.432,-8.822305162177047,1.5610562248470536
0.434,-8.819910885321505,1.5613018265330816
0.436,-8.817572420394546,1.5615039842288938
0.438,-8.81527739401682,1.5616599296800304
0.44,-8.813053698142038,1.5617748119587835
0.442,-8.810892946542634,1.561843342883316
0.444,-8.808766092963042,1.5618683491055378
0.446,-8.806716250586138,1.5618486527208466
0.448,-8.8046816520631,1.5617466056503697
0.45,-8.802691684881166,1.561587157267556
0.452,-8.800713659580737,1.5613662837686204
0.454,-8.798750408842979,1.5610505569026718
0.456,-8.796813343342873,1.5606861595663613
0.458,-8.794841855940998,1.560247340099506
0.46,-8.792874302091267,1.559740866665001
0.462,-8.790869960301608,1.559126761819045
0.464,-8.788843672111563,1.558447151701446
0.466,-8.786750760291909,1.5576870139697223
0.468,-8.78460433057367,1.5568245285979894
0.47,-8.782396676284963,1.5559000447667122
0.472,-8.780091077413111,1.554863438985174
0.474,-8.777727026269114,1.5537356890295917
0.476,-8.775265296049191,1.5525038585264797
0.478,-8.772676014291166,1.5511613324960702
0.48,-8.769992933665767,1.5497099640433758
0.482,-8.767193714163982,1.5481442931894842
0.484,-8.764262681787038,1.5464503069683284
0.486,-8.761215753824283,1.544629459164307
0.488,-8.75804463320839,1.5426789238243754
0.49,-8.754725761424028,1.5406109323288157
0.492,-8.75125989405029,1.538403895794314
0.494,-8.747656814823381,1.5360897791534076
0.496,-8.743944302772706,1.5336234013840466
0.498,-8.740058108424464,1.5310600661599747
0.5,-8.73606409488281,1.5283602344481662
0.502,-8.731918834591335,1.5255544351986607
0.504,-8.727683332667867,1.5226349041488705
0.506,-8.723296292995569,1.519630142851667
0.508,-8.718814246531723,1.5165219199297033
