Time [s],Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],Gyro_x [1/s],Gyro_y [1/s],Gyro_z [1/s]
0.0,-0.0350012481212616,0.059935566037893295,0.0063709598034620285,-0.008097827434539795,0.004905496723949909,0.0015633603325113654
0.05,-0.01902853325009346,0.0476989708840847,0.02419178932905197,-0.007743919268250465,0.003949223086237907,-4.273816375643946e-05
0.1,0.026443038135766983,0.06720732897520065,-0.004009070340543985,-0.01307305134832859,0.0058479029685258865,0.0012343252310529351
0.15,-0.0006955161225050688,0.059793468564748764,-0.006726028397679329,-0.014657821506261826,0.006937642581760883,0.0012661628425121307
0.2,0.010357617400586605,0.025644298642873764,-0.026893215253949165,-0.007628121413290501,0.004749959334731102,0.002132423920556903
0.25,0.006557131186127663,0.013716695830225945,-0.026588641107082367,-0.002590114250779152,-0.001362779177725315,0.0020681617315858603
0.3,0.012405529618263245,0.042662616819143295,0.01944844238460064,-0.006666065193712711,0.0048837801441550255,0.0008263093768619001
0.35,0.022089986130595207,0.03527164086699486,0.024363413453102112,-0.0044682943262159824,0.0028751736972481012,-0.0013315280666574836
0.4,-0.022581998258829117,0.020222662016749382,-0.03741932287812233,-0.002829475561156869,-0.0007514888420701027,-0.0013741852017119527
0.45,0.017174845561385155,0.0781097337603569,0.011896270327270031,-0.007019082549959421,0.004256849177181721,-0.0024232540745288134
0.5,0.020387567579746246,0.075072281062603,-0.0300562996417284,-0.006387905217707157,0.0025788412895053625,0.0005417748470790684
0.55,-0.03362371027469635,0.11192130297422409,-0.029316019266843796,-0.005817634519189596,0.0009920967277139425,0.0006299386150203645
0.6,0.003991542384028435,0.04604624956846237,-0.059903137385845184,-0.013759840279817581,0.007123280316591263,-0.0012223138473927975
0.65,-0.001964080147445202,0.04541873559355736,-0.025884883478283882,-0.010858207941055298,0.006351173389703035,0.0010351353557780385
0.7,0.0076969582587480545,0.002093316288664937,0.04147389903664589,-0.011914200149476528,0.0031133221928030252,-0.0012066306080669165
0.75,0.0029079224914312363,0.038118358701467514,-0.018798446282744408,-0.009605642408132553,0.005717923864722252,0.001596336835063994
0.8,-0.016015196219086647,0.05450915917754173,-0.05489388480782509,-0.005707291886210442,0.0016243759309872985,0.004343723878264427
0.85,0.0018642693758010864,0.03412150964140892,-0.02132018841803074,-0.006586344446986914,0.0034613730385899544,0.0028315496165305376
0.9,-0.01124381273984909,0.018582340329885483,-0.05079799145460129,-0.005216693505644798,0.0031824789475649595,0.0020203813910484314
0.95,-0.06206770986318588,0.004990577232092619,-0.07033442705869675,-0.007906176149845123,0.0002303736691828817,-0.00023974177020136267
1.0,-0.03083018586039543,-0.007071494124829769,-0.02083607390522957,-0.007209491916000843,0.002651095623150468,0.0002316162717761472
1.05,-0.0064877294935286045,0.017735479399561882,-0.009101038798689842,-0.004819211550056934,-0.0009810928022488952,0.0012137896846979856
1.1,-0.03806113451719284,0.034903522580862045,-0.01862642541527748,-0.005145089700818062,0.0007563401595689356,0.001853776047937572
1.15,-0.0012717446079477668,-0.0028800959698855877,0.004447558894753456,-0.0049070511013269424,0.002527664415538311,-0.0002724899968598038
1.2,-0.0010772552341222763,0.03990840166807175,-0.06018533930182457,0.0033239303156733513,-0.0036376568023115396,-9.789831528905779e-05
1.25,-0.059967175126075745,0.0010070792632177472,-0.08155255019664764,-0.0030768001452088356,-0.004946863744407892,0.001214474905282259
1.3,0.0013890075497329235,0.03128909692168236,0.00939524918794632,-0.015905974432826042,0.005161388777196407,-0.0032949300948530436
1.35,-0.029176775366067886,0.03154086694121361,-0.029093343764543533,-0.010546449571847916,0.0018324300181120634,-0.0028011733666062355
1.4,-0.005645615980029106,0.024698253720998764,-0.029187597334384918,-0.010634521022439003,0.0064562903717160225,-0.003443558933213353
1.45,0.05265940725803375,0.04197501391172409,-0.003895808709785342,-0.00690086092799902,0.00784430094063282,-0.0015419784467667341
