Time [s],Flexion(-)/extension(+),Supination(+)/pronation(-)
0.0,-9.494201909641063,22.391564594361753
0.05,-9.449082164451857,22.69960233097157
0.1,-9.588508086573903,22.45643662856906
0.15,-9.727597343232716,22.172459881819243
0.2,-9.764744511147764,21.95728444799177
0.25,-9.887173435235619,21.591168361943783
0.3,-10.075013995667074,21.21702909327435
0.35,-10.159677113999894,20.711358633075758
0.4,-10.218685990533617,20.292909653244124
0.45,-9.793366798081259,20.03008019232289
0.5,-9.659815875481323,19.576693141349267
0.55,-9.845011507439445,19.07284009306173
0.6,-10.390467165765285,19.143117424942734
0.65,-10.247352299289131,19.04899658739505
0.7,-9.961291549679352,18.962281704559935
0.75,-10.01134474685578,19.364487277620892
0.8,-10.287423046402482,19.702790374971272
0.85,-10.532366840405627,19.55314341375719
0.9,-10.99358118314014,19.81339896517607
0.95,-11.023129991483728,19.966150649515583
1.0,-10.405618284819305,19.929404153436735
1.05,-9.803202872181133,19.764716652510497
1.1,-9.491023941838723,19.90669111918075
1.15,-9.340240568018158,20.034260250578544
1.2,-9.068024943040724,20.119456285783386
1.25,-8.375754770463864,20.898876695680638
1.3,-8.230186225367671,22.91930355976334
1.35,-9.034526757016193,25.48889570610256
1.4,-10.209531554194974,26.28067330773587
1.45,-10.905701973020703,25.058398545468666
1.5,-10.635227931221744,21.880576511951233
1.55,-9.949246750316556,18.32915459118077
1.6,-9.132414205134783,15.949022465947932
1.65,-8.152397672256834,15.40012156695539
1.7,-6.875038009232384,15.131599648114035
1.75,-5.687306910094066,14.866524267168874
1.8,-5.056038731055775,15.315036796329197
1.85,-5.185148335701688,16.591827636212674
1.9,-5.919887505148026,17.47758553400309
1.95,-6.693113609147693,17.821274363028046
2.0,-7.187852390924287,17.87189060723087
2.05,-7.286844624746951,17.804434147193735
2.1,-6.882818248755668,17.142650158360492
2.15,-6.237215624275877,16.36804533788285
2.2,-5.958357085010806,16.630914736448617
2.25,-6.1076971804660625,17.03045207225258
2.3,-6.689936892789657,16.96682029973545
2.35,-7.204630299848035,16.251650870262157
2.4,-7.468887668097122,15.289674745532404
2.45,-7.496518252168828,15.62687238758514
2.5,-7.541823569365596,17.823679942647065
2.55,-8.350477940817099,21.617195760853406
2.6,-11.445108643652222,30.746680498070003
2.65,-18.55207181661089,45.55656477823102
2.7,-25.674178515810627,58.15247245149603
2.75,-30.937278231219935,66.7503502222145
2.8,-34.048498656202874,70.99726307543334
2.85,-36.33238117139827,72.28054776561945
2.9,-38.956023835547306,72.71147206363429
2.95,-40.68457300893067,72.09212382300618
3.0,-42.34084229543143,71.43174376802192
3.05,-43.27589561383767,71.01660405703727
3.1,-41.64215428282606,69.47638102929531
3.15,-37.708541432922665,65.51983093944797
3.2,-34.34626075401139,60.99550178876127
3.25,-32.68408194930198,56.84506436865306
3.3,-32.88510851443088,51.78641147993271
3.35,-32.434918164342484,47.133271082006196
3.4,-31.31577970356697,44.08779071145032
3.45,-28.801645839378658,41.13271065941628
3.5,-25.928754918446785,38.167236443365866
3.55,-23.267311863823085,36.16263967432172
3.6,-21.244002512226444,35.63897980181312
3.65,-18.345489180214287,33.28160418542516
3.7,-14.360676645031221,28.887501746628203
3.75,-9.42225964654463,25.2819584336455
3.8,-6.303399581277574,26.57613871409734
3.85,-5.442173086644086,29.963152953521945
3.9,-6.532481298971281,33.77511636794005
3.95,-7.725348720803052,37.58079619182907
4.0,-7.460237823579706,39.75720648949136
4.05,-6.218754187914451,41.61080845491693
4.1,-4.239120219986366,43.667891332494506
4.15,-5.0334696377335355,48.55270661392617
4.2,-9.298492551015475,54.34332530509026
4.25,-14.463086845473377,54.641657082536085
4.3,-19.110439438489056,51.27391375652899
4.35,-21.108086779351595,49.80187227293399
4.4,-17.460226009437825,47.96945329354723
4.45,-11.655513436900236,45.98947748041664
4.5,-9.32435444672539,46.29465595598903
4.55,-10.397609114623362,45.889453394624084
4.6,-10.417812511880532,41.0513255071006
4.65,-8.3868665296968,37.16674772199639
4.7,-6.093427702390553,35.37740386471482
4.75,-6.503374689605266,33.901891099781466
4.8,-9.817078033219339,31.497321259253784
4.85,-13.98092397346385,28.334599025804106
4.9,-15.46102973807742,27.78433906986289
4.95,-13.221264335196118,29.011402895794244
5.0,-9.774347605714022,29.67171926263695
5.05,-8.3267266338712,31.137182271877432
5.1,-9.058318671278277,32.438290501207476
5.15,-9.946301902907221,31.92170340410356
5.2,-9.571560255408112,30.77582091296742
5.25,-7.247221909613897,31.05406274705897
5.3,-4.945607064468323,32.34628321114659
5.35,-2.9968462779305374,33.58065293894946
5.4,0.9773307968818381,33.044878400338
5.45,6.501815877982941,31.595566751280785
5.5,13.344296202702003,27.55900349134405
5.55,17.510572516332648,21.96026882637707
5.6,15.488567158244104,16.500141495292922
5.65,7.440515368458137,8.814425320038977
5.7,-3.3334891401550557,4.038875932191714
5.75,-14.009844411656651,1.741061712318049
5.8,-20.14815861064807,-3.1469566196061676
5.85,-20.311401160539535,-2.712048906033522
5.9,-13.480710700897244,1.3001374815749447
5.95,-4.069039468746674,8.72936359813347
6.0,5.1418735854435065,18.288798061505503
6.05,11.15755715737009,29.41098038563903
6.1,14.211284807072834,37.888597764313474
6.15,16.83242643395141,40.31444534005659
6.2,17.53469875852391,35.368212022524695
6.25,13.821780732748508,29.419008728710597
6.3,4.2016287013057845,26.869284069381003
6.35,-10.646442302799226,22.48972365478541
6.4,-26.2257851592335,23.274628442115347
6.45,-36.611990803288755,30.054559040627705
6.5,-38.22324190272337,34.64427356206931
6.55,-29.99636810435852,29.352209896550377
6.6,-17.069960168879945,18.30482321760704
6.65,-8.387642930478163,14.619803560666627
6.7,-4.841333961675941,18.534466119323852
6.75,-4.298051055471592,24.219784137891775
6.8,-8.534242548838701,29.184875284780382
6.85,-15.423019469727487,32.82431390459624
6.9,-17.910482533496662,31.52651599324865
6.95,-17.584982470372243,22.685864145459163
7.0,-17.60988092357972,10.082966200252539
7.05,-22.36912850996965,1.9857048586885275
7.1,-26.08569817069494,-5.477838783983947
7.15,-27.472229853324826,-10.461406907062365
7.2,-26.765752783489383,-10.919512668382529
7.25,-24.182912253209643,-6.688219690595372
7.3,-18.97524058799821,-0.42469009854304474
7.35,-11.708585185130524,0.03248221437356861
7.4,-5.085417582973769,6.939505024607918
7.45,-6.138457982746456,28.115178670282276
7.5,-11.023070828721186,46.27403766586084
7.55,-14.441090735046968,56.039003727376226
7.6,-21.524813227392812,61.566026209942486
7.65,-31.03275393167553,59.31708573655372
7.7,-36.61258897163833,50.85244202038561
7.75,-37.95735279976689,42.423935652386525
7.8,-35.11816459316015,35.27927829488012
7.85,-28.818013807329482,31.09934260644755
7.9,-23.42162409311846,27.104962728828504
7.95,-22.179034407466133,20.78729573216291
8.0,-15.678319916283256,17.268536124984013
8.05,-5.606873633665983,17.23211191359581
8.1,0.06025196852460513,18.406593883856655
8.15,0.39480715011704715,20.19847340583069
8.2,0.06811761039551455,20.41891352312527
8.25,1.153682813124564,22.337787247812134
8.3,2.7381568241701437,30.15310654645267
8.35,6.469526311434099,39.072139659757404
