Time [s],Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],Gyro_x [1/s],Gyro_y [1/s],Gyro_z [1/s]
0.0,-0.00323445163667202,0.1596555858850479,0.06328076124191284,0.030476000159978867,-0.04472292959690094,-0.006349538918584585
0.008,-0.004895500838756561,0.15842057764530182,0.06877368688583374,0.030147673562169075,-0.043793171644210815,-0.004313927609473467
0.016,-0.007220011204481125,0.15577317774295807,0.07338773459196091,0.029367143288254738,-0.04242706298828125,-0.002171411644667387
0.024,-0.010782193392515182,0.15178588032722473,0.07591140270233154,0.02797972410917282,-0.04120572656393051,-0.0012556456495076418
0.032,-0.014467813074588776,0.14685919880867004,0.07572980225086212,0.025600161403417587,-0.04057885706424713,-0.001897379057481885
0.04,-0.018320824950933456,0.1408262550830841,0.071456179022789,0.021922249346971512,-0.04058276489377022,-0.002957017393782735
0.048,-0.02088475041091442,0.1335621029138565,0.06304144859313965,0.017481260001659393,-0.04082552716135979,-0.0032845924142748117
0.056,-0.023254936560988426,0.12472441047430038,0.050765395164489746,0.013085046783089638,-0.040549859404563904,-0.002508709440007806
0.064,-0.025700442492961884,0.11478807777166367,0.03648710995912552,0.009057316929101944,-0.03968030959367752,-0.0005982714355923235
0.072,-0.029022160917520523,0.10522177070379257,0.02267247810959816,0.0060653374530375,-0.038825683295726776,0.0016061535570770502
0.08,-0.03438996523618698,0.09746458381414413,0.011902658268809319,0.004976429510861635,-0.03826712816953659,0.0028808657079935074
0.088,-0.04184405505657196,0.0921173244714737,0.005459059029817581,0.005744276102632284,-0.037955377250909805,0.0027367849834263325
0.096,-0.05119210481643677,0.08957864344120026,0.00403142673894763,0.007776511833071709,-0.037909746170043945,0.001486279652453959
0.104,-0.06128961592912674,0.0897674709558487,0.007183910813182592,0.010364573448896408,-0.037881847470998764,3.6825102142756805e-05
0.112,-0.07013210654258728,0.09212686121463776,0.013611599802970886,0.012767653912305832,-0.037542346864938736,-0.000948286906350404
0.12,-0.07607893645763397,0.09609320014715195,0.022680342197418213,0.014457812532782555,-0.037293147295713425,-0.0013738006819039583
0.128,-0.07816669344902039,0.09992601722478867,0.0333390012383461,0.015093045309185982,-0.03757312893867493,-0.0012735130731016397
0.136,-0.07697311043739319,0.10301210731267929,0.043514225631952286,0.014542038552463055,-0.037864264100790024,-0.0011580035788938403
0.144,-0.0724477469921112,0.10468580573797226,0.05150905251502991,0.012942666187882423,-0.03760996833443642,-0.0015377540839836001
0.152,-0.06697564572095871,0.10375501960515976,0.05440180376172066,0.010405730456113815,-0.03670697659254074,-0.002092260168865323
0.16,-0.06141992285847664,0.09958650916814804,0.052011627703905106,0.007059250958263874,-0.034776993095874786,-0.0026561343111097813
0.168,-0.057230278849601746,0.09315873682498932,0.04504784569144249,0.0034074895083904266,-0.03147071227431297,-0.0035942811518907547
0.176,-0.054581452161073685,0.086244598031044,0.03515837341547012,5.7860277593135834e-05,-0.027698270976543427,-0.00489004934206605
0.184,-0.05162080004811287,0.0816822201013565,0.023898346349596977,-0.002599249593913555,-0.025438398122787476,-0.006239492911845446
0.192,-0.04704298824071884,0.08178426325321198,0.012403467670083046,-0.0042534745298326015,-0.025423776358366013,-0.007028918247669935
0.2,-0.0395134873688221,0.08705426007509232,0.0016637790249660611,-0.004497556481510401,-0.02623189240694046,-0.007263287901878357
0.208,-0.02903914824128151,0.09744645655155182,-0.007533561903983355,-0.0030917716212570667,-0.02660614624619484,-0.008063667453825474
0.216,-0.016363175585865974,0.11153890192508698,-0.014786291867494583,-0.0006539109162986279,-0.026319054886698723,-0.009273508563637733
0.224,-0.0029445933178067207,0.12719441950321198,-0.020092705264687538,0.0016750548966228962,-0.02512635849416256,-0.009690728969871998
0.232,0.008675041608512402,0.14310456812381744,-0.02354411780834198,0.0032417040783911943,-0.022745488211512566,-0.009286312386393547
0.24,0.01713266409933567,0.1563120037317276,-0.023882761597633362,0.004185991827398539,-0.019413325935602188,-0.008335503749549389
0.248,0.02163383550941944,0.16574765741825104,-0.021356437355279922,0.004539191722869873,-0.015866192057728767,-0.006933373864740133
0.256,0.023256931453943253,0.1712179332971573,-0.01740061305463314,0.003994337748736143,-0.013216987252235413,-0.0056315879337489605
0.264,0.023394020274281502,0.17209912836551666,-0.01569375768303871,0.0026779843028634787,-0.012059630826115608,-0.004258354660123587
0.272,0.022450482472777367,0.16785909235477448,-0.019245827570557594,0.001163671724498272,-0.01176109816879034,-0.0024209716357290745
0.28,0.021625608205795288,0.15905095636844635,-0.028380386531352997,-6.732350448146462e-05,-0.01151931844651699,-0.0006473467219620943
0.288,0.020285218954086304,0.14693547785282135,-0.041949689388275146,-0.0008728560642339289,-0.01092030480504036,0.00046817350084893405
0.296,0.01993514969944954,0.1343546062707901,-0.0567232146859169,-0.0010805384954437613,-0.009791658259928226,0.0005665846401825547
0.304,0.020172178745269775,0.1232452467083931,-0.06995657086372375,-0.00034759994014166296,-0.008389279246330261,-0.00020095046784263104
