Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-0.8016798732877071,-2.9932332891799556
0.008,-0.804499318797638,-2.99113249801483
0.016,-0.8070632906985209,-2.987585338331145
0.024,-0.8100784568969762,-2.9832085700734416
0.032,-0.8134085324650073,-2.9780068471377845
0.04,-0.8169242848477316,-2.9720770228957503
0.048,-0.8204544620604242,-2.9656072336375394
0.056,-0.8240055752309168,-2.9587117165031205
0.064,-0.8273005516581565,-2.9516955885908165
0.072,-0.8304365874139594,-2.9446972804844993
0.08,-0.8334538604657945,-2.937705033626864
0.088,-0.836331984715464,-2.930721477334465
0.096,-0.8390515445639858,-2.9236722730807374
0.104,-0.8415664057510889,-2.9164946664968494
0.112,-0.843838945955581,-2.909105846847891
0.12,-0.8458345274276767,-2.9014446989150877
0.128,-0.8475799595412264,-2.8935241696112044
0.136,-0.8490919095150316,-2.8854407981552628
0.144,-0.8504844708816853,-2.8772873378466186
0.152,-0.8518121651263623,-2.8692638879775947
0.16,-0.8532009544989613,-2.861536879234624
0.168,-0.8546235120514473,-2.854216060651397
0.176,-0.8561138834437978,-2.8473052754000356
0.184,-0.8575988323703377,-2.8407595843342994
0.192,-0.8590017621252654,-2.834396781286503
0.2,-0.8602147823493591,-2.8280542010231984
0.208,-0.8611468621263068,-2.821530410386794
0.216,-0.8617929042855436,-2.814718120759497
0.224,-0.8621309803446604,-2.8075167449679923
0.232,-0.8622516969520693,-2.7999489740816377
0.24,-0.8622283865463702,-2.792030365263371
0.248,-0.8621542930457267,-2.7838598414750164
0.256,-0.8621112994537347,-2.775532374114935
0.264,-0.8621039198981676,-2.7671042756396167
0.272,-0.8621871951584796,-2.7586364481261474
0.28,-0.8623045609372704,-2.750115151290176
0.288,-0.862436599952541,-2.7415001024303516
0.296,-0.8625070270866487,-2.7327252421718944
0.304,-0.8624768218394836,-2.723782989468859
0.312,-0.8622885575926246,-2.7146183953341936
0.32,-0.8619164051397488,-2.705247729872905
0.328,-0.8613579904252785,-2.695697524378744
0.336,-0.8605758261210086,-2.6859673439178753
0.344,-0.859534636195038,-2.6761035846406984
