Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-7.2808026335496985,-1.4465810810224837
0.008,-7.284925487085211,-1.4502224765529081
0.016,-7.29027702936993,-1.4543469756346032
0.024,-7.297007634149738,-1.4588203900686854
0.032,-7.305075540693052,-1.463451712329055
0.04,-7.3143936465652235,-1.4680555851706643
0.048,-7.324666468025716,-1.472556504058464
0.056,-7.33578423830789,-1.4771287852543282
0.064,-7.347053393710335,-1.4815645716876293
0.072,-7.3581606105833295,-1.4859666962406188
0.08,-7.368841419537783,-1.4904329849628115
0.088,-7.378907421991381,-1.4949241405976395
0.096,-7.388199954207693,-1.4994661311286752
0.104,-7.396573755637318,-1.5040696159460194
0.112,-7.4037762332482995,-1.5087001409945302
0.12,-7.409492412557164,-1.5132634557389106
0.128,-7.413397088586745,-1.5175291378951958
0.136,-7.415276556498648,-1.5211911052055123
0.144,-7.415028684260979,-1.5239036166320226
0.152,-7.412890381109004,-1.5253508030175529
0.16,-7.409236744484677,-1.5252647757188218
0.168,-7.404623628828344,-1.523546103560248
0.176,-7.399529521497103,-1.520227106679507
0.184,-7.394277415666364,-1.5154646156843374
0.192,-7.389029020926569,-1.5095187871605396
0.2,-7.383870014444886,-1.5026624927717784
0.208,-7.378782631806374,-1.4951721773560271
0.216,-7.37379944379934,-1.4872686713657501
0.224,-7.368848590604003,-1.4791922432728963
0.232,-7.363979990956005,-1.4711970508100205
0.24,-7.359276920981128,-1.4635853549649005
0.248,-7.3547376483003255,-1.456662089874956
0.256,-7.350474236599796,-1.4507107514588182
0.264,-7.346510489440727,-1.445942249271901
0.272,-7.343002913904302,-1.442404880369319
0.28,-7.3399771703562235,-1.4400275048956481
0.288,-7.33756862050262,-1.438667997713894
0.296,-7.335862653491096,-1.4380612232719532
0.304,-7.334884427685282,-1.4378965423058514
0.312,-7.334699954408236,-1.437821632144178
0.32,-7.3352530517823515,-1.4374920819839005
0.328,-7.336494069758466,-1.4365851445006328
0.336,-7.338337088794874,-1.4348834494090736
0.344,-7.340672872996287,-1.4322228856179953
0.352,-7.343427481497598,-1.4285155255351842
0.36,-7.346522997695099,-1.4238244497908534
0.368,-7.349917379688493,-1.4182386232988662
