Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-20.556444507698885,3.184119777937215
0.05,-20.03129686042094,3.0827416161924233
0.1,-19.252100497264475,3.080492708334555
0.15,-18.525238353157143,3.2027641278742043
0.2,-17.929524773403152,3.506541606857091
0.25,-18.082047363287316,3.8157507275712974
0.3,-19.594849687203,4.416339444011529
0.35,-20.934164576772844,4.9404204752549745
0.4,-21.56601849265542,5.2972895166846605
0.45,-22.146601508253873,5.2881801514143225
0.5,-22.429787938402242,5.021992979250936
0.55,-23.049486537173472,4.569228264688613
0.6,-23.96794746873324,4.23215796343581
0.65,-24.788342515083105,4.040955969627695
0.7,-25.18116229114122,3.845271685998312
0.75,-25.121392640407343,3.7499929016359728
0.8,-25.426235688017513,3.7267796803912825
0.85,-25.861629834611364,3.853351164455814
0.9,-26.276515864760736,3.8959919223416626
0.95,-26.245781458872415,3.868333849781107
1.0,-26.172992328818136,3.845887278533414
1.05,-25.569078040281795,3.6576352902056093
1.1,-23.662446456826448,2.8859230656607653
1.15,-20.994643990471904,1.319210143317325
1.2,-18.956118957290347,-0.6222540789022246
1.25,-18.009608745227634,-1.9936938942861286
1.3,-17.922730044280012,-2.476526360460903
1.35,-18.106719665143746,-2.1760916169917914
1.4,-18.2964682311024,-1.467511501550733
1.45,-18.444208968033553,-0.6655683040016752
1.5,-18.605310347014225,0.039197746770817395
1.55,-18.70791512905133,0.39161547330183394
1.6,-18.530054374748374,0.45638258558956857
1.65,-18.202002726157893,0.5037610695279116
1.7,-17.847587023922223,0.27354346210321606
1.75,-18.033692189808928,-0.8282464168371153
1.8,-19.16038568847008,-2.572495266800319
1.85,-21.382882744924526,-4.82918221433183
1.9,-24.370718650248094,-6.888770765445624
1.95,-27.919811808679754,-8.121715345749232
2.0,-31.39648434571269,-8.911897770231482
2.05,-33.39209853160198,-9.16956406016245
2.1,-33.87140880953648,-8.98457747899521
2.15,-32.56538464802194,-9.402244268711174
2.2,-29.81105786135715,-10.880902023540154
2.25,-26.748644421333022,-12.090139193039448
