Time [s],Flexion(-)/extension(+),Supination(+)/pronation(-)
0.0,1.1336927687467466,4.838867408195714
0.05,1.1387749746541176,4.755823848416052
0.1,1.1466280143287226,4.550091688562819
0.15,1.1580716881575919,4.398782477821992
0.2,1.1577651380451952,4.374217264524325
0.25,1.090199236469458,4.679402965480448
0.3,0.9574188282966082,5.003502170977228
0.35,0.869597446158578,5.00468019706092
0.4,0.8426692117317773,4.937907235827915
0.45,0.8379044993536727,4.966559179910666
0.5,0.8060528688410484,4.903798203032856
0.55,0.6881185822259166,4.521440868282089
0.6,0.762350275707673,4.320142988157521
0.65,0.9194273060028776,4.308606405134443
0.7,1.101803903318532,4.310278823209364
0.75,1.2450429483562382,4.2730360152275875
0.8,1.2963849627422037,4.433952215157413
0.85,1.2614422186589669,4.638484794526664
0.9,1.1343728055630933,4.63121003618914
0.95,1.1047530001816532,4.656284801898543
1.0,1.055954258284597,4.700225556729259
1.05,1.0126330424732752,4.579141855565017
1.1,1.0151803402529587,4.359585124128321
1.15,1.0447723697352287,4.225353336317708
1.2,1.0391958948303937,4.278199562773757
1.25,0.9364876859115903,4.473722020221797
1.3,0.8395828508368425,4.651892035373257
1.35,0.8358157278379975,4.764317354054312
1.4,0.9208564062584139,4.746485778378782
1.45,1.0396062701393727,4.7491466147338395
1.5,1.1159226800951334,4.855996029539967
1.55,1.1536468702043,4.928694530398185
1.6,1.1820858740735476,5.095624579539835
1.65,1.2548962611278456,5.117019166473358
1.7,1.231622088016208,5.299797596382996
1.75,0.9926752531838876,5.3770487072237385
1.8,0.6143995668626561,5.233048750806475
1.85,0.11814713915227192,5.442584406940504
1.9,-0.44740193062255046,5.961338899530012
1.95,-1.034933752468225,6.4150173188507615
2.0,-1.8115080117968492,6.842825611433138
2.05,-2.868208297120935,7.049001380610623
2.1,-3.8909407160766154,6.806133180187928
2.15,-4.23214789362567,6.504002982182231
2.2,-3.6757530115715014,6.863424541374012
2.25,-2.7427027372788304,7.344258414804842
2.3,-1.5367856656817205,6.82496072677751
2.35,0.030893492361439776,6.2605700978339875
2.4,1.5713953968158945,6.63642635595229
2.45,2.412950862015483,7.0861944631656835
2.5,1.4398358976438563,6.3054102251082425
2.55,-0.8469371953094331,4.2524554422776575
2.6,-3.806916110887152,2.8819244249308262
2.65,-6.411017361262733,3.2338672502946366
2.7,-7.471404850039046,3.6591603432499524
2.75,-6.893586601335533,3.3812367065590747
2.8,-5.764531855884296,3.1187698611082775
2.85,-4.730621759256637,3.1488148774870703
2.9,-3.917786273897264,3.8188581214116355
2.95,-2.983624025151476,4.867820952000831
3.0,-1.8525904892300258,5.402220565413836
3.05,-0.7010173050288453,4.606700573334431
3.1,0.3319667078203764,3.3543224553471527
3.15,1.032418421216185,3.5807693845721684
3.2,1.219108787094094,5.013929615968206
3.25,1.29779832147055,5.962270023268054
3.3,1.9911352636503217,6.0751027241023605
3.35,3.320012847181984,5.467295396113331
3.4,4.745774168308504,3.5968067302179385
3.45,5.8244452571932674,1.0887710272233528
3.5,6.303376109737395,-0.14686601468256086
3.55,6.258178820206825,1.2181479574247056
3.6,5.402351883946441,3.96369463771981
3.65,3.55484536400284,5.79050664674517
3.7,0.7279555405539994,6.3229041840155
3.75,-3.0380632642987075,6.441777675869153
3.8,-7.796755591844895,6.700480650746512
3.85,-13.31154058947877,6.677338177281374
3.9,-19.089749514858692,5.626214850828538
3.95,-24.77278623214519,3.3553718419684064
4.0,-30.022422147007763,0.7044351009634355
4.05,-34.26560894432782,-1.4050274525462603
4.1,-36.868952783691306,-1.7894245004014306
4.15,-37.430958871470374,0.6950427768371016
4.2,-35.86543863152317,5.2419090986519485
4.25,-32.42383053973668,6.294864941857996
4.3,-29.398907119133217,3.0910155724002757
4.35,-28.330313296453564,1.1623963919462272
4.4,-29.252812610998923,2.0124950875175824
4.45,-30.949652863690577,3.9742994541826935
4.5,-32.522672050245674,6.236199210682005
4.55,-32.921991501619594,6.983494193614608
4.6,-31.7240969337174,5.522922963377466
4.65,-29.403420217909808,3.1708507853695487
4.7,-26.56388666897186,0.9359551975986438
4.75,-23.93519981208601,-1.1393817517615985
4.8,-21.32671221998616,-2.754948897362149
4.85,-18.686219458961943,-3.6767763106873206
4.9,-16.94986115908458,-3.8779952363151318
4.95,-16.605254482309498,-3.3300413212681303
5.0,-17.350443064763855,-2.327632799608764
5.05,-18.541431860496857,-0.7551624495477861
5.1,-19.692875289638987,1.314664644584067
5.15,-20.990739215406542,2.9078858422655167
5.2,-22.595309858931614,3.249329624183651
5.25,-24.296666292412368,2.9977525628360633
5.3,-26.15979362220202,2.798057458325819
5.35,-28.112794026167794,2.62571157162564
5.4,-30.22886178844921,2.710910953081158
5.45,-32.44045669370355,3.022227072790674
5.5,-34.328185283708514,3.0114477571724096
5.55,-35.52464685122229,2.764885827668854
5.6,-36.10656390281079,2.556114688800554
5.65,-36.47067966527201,2.4890468188893586
5.7,-36.79186427745995,1.387062545544301
5.75,-37.35323054223239,0.7524910914170245
5.8,-38.875479622978695,1.5706451589562962
5.85,-41.10828616092082,2.547137056254991
5.9,-42.98673046162515,3.8553932409625946
5.95,-44.41876248577128,4.450677529798486
6.0,-45.351626329969086,4.05669296112605
6.05,-45.73765324399127,2.9116341226534845
6.1,-45.712730331620136,0.2555331441559099
6.15,-45.60865386649069,-3.177536586780795
6.2,-45.19169994565493,-5.214462158551295
6.25,-43.86407814032174,-6.001321769947865
6.3,-41.937442598843305,-6.4717367166211375
6.35,-40.15242647967842,-6.871384557574949
6.4,-39.17646627497931,-6.27897147980903
6.45,-38.62176416120978,-4.396570186902257
6.5,-37.814560882667735,-2.5980522261378027
6.55,-36.85515666579596,-1.7832995714180895
6.6,-35.96450622827114,-2.341887772038315
6.65,-35.49125252132139,-3.32029234305547
6.7,-35.204361365752625,-3.567778729506247
6.75,-34.5723768840578,-3.6126922734957296
6.8,-33.50234816679674,-4.072855624425648
6.85,-32.567371950909205,-4.894441127102625
6.9,-31.795645855478284,-4.352141884354294
6.95,-30.649786194360576,-1.1250168468248742
7.0,-29.64081999815143,1.6643362345135753
7.05,-29.56717170085216,1.4313765424842233
7.1,-30.36905892609824,-0.11671431857703451
7.15,-30.96808709971495,-0.7047216497386728
7.2,-30.963921080628783,-0.06434686719198174
7.25,-30.45089038167213,0.9413444162722581
7.3,-29.599437799778606,1.4873474438153482
7.35,-28.826724155651135,1.728806410975616
7.4,-28.204676038641527,1.5956672616739733
7.45,-27.76231694951826,1.1273516453857135
7.5,-27.706609047431083,1.0002340735532225
7.55,-27.88742054668764,1.9668342452987244
7.6,-27.96568570801101,4.193412473101279
7.65,-27.44827304400618,5.958700870224075
7.7,-25.865529600433277,7.7632364157764036
7.75,-23.306587488527832,9.758583287326495
7.8,-20.324224815207337,10.421168439595808
7.85,-18.160414948016513,9.661194692476705
7.9,-17.588846203732714,8.955911393500829
7.95,-17.970348151875733,9.215929397892733
8.0,-18.3517332629989,8.80596111203308
8.05,-18.320952357405105,9.207783194279449
8.1,-18.097736691270473,11.515271805462662
8.15,-17.918949801711122,12.752501546082687
8.2,-18.0708656265754,11.619421198171512
8.25,-18.296658792637025,11.243506253974756
8.3,-18.262616568107266,12.299151981265785
8.35,-18.461123558249298,13.82156308736975
8.4,-18.347057193805266,13.502672688421072
8.45,-18.280890945428272,13.299521016840297
8.5,-18.471483022007213,14.026434563111914
