Time [s],Flexion(+)/extension(-)
0.0,-1.972281226047722
0.05,-1.9471597819273236
0.1,-1.9538911811179056
0.15,-1.9476630002916044
0.2,-1.9505922438385155
0.25,-1.9504882299042672
0.3,-1.9448620375194352
0.35,-1.9477011502301775
0.4,-1.9701956401068679
0.45,-1.9995426363121402
0.5,-2.0183118453125575
0.55,-2.05166043760917
0.6,-2.099009085485107
0.65,-2.129493419726664
0.7,-2.197556117615409
0.75,-2.2308850143028027
0.8,-2.2565384240946136
0.85,-2.265517033495497
0.9,-2.247731603268031
0.95,-2.26059150670915
1.0,-2.28493830614868
1.05,-2.2946282195607424
1.1,-2.289139660938754
1.15,-2.2894427226921548
1.2,-2.2816218199673712
1.25,-2.2301621609134967
1.3,-2.2269240689295153
1.35,-2.1819750481689884
1.4,-2.1578685148690067
1.45,-2.138177927282322
1.5,-2.111356987906935
1.55,-2.05551594476013
1.6,-1.9779161416736406
1.65,-1.7856217150909623
1.7,-1.2196796664563252
1.75,0.0037269945181881772
1.8,2.0590709990579694
1.85,4.262830020985945
1.9,7.138479075116881
1.95,11.182338136532687
2.0,16.271953376943216
2.05,21.586487978807618
2.1,26.82354711327834
2.15,30.16277948677676
2.2,31.844605483577922
2.25,31.3833861691364
2.3,28.852201408205893
2.35,24.28873128744772
2.4,18.47214401072492
2.45,12.475698577660234
2.5,6.903818600574699
2.55,2.3256213371029584
2.6,-0.7634917715227837
2.65,-2.7991456849956533
2.7,-3.6308448977496175
2.75,-3.8050949829862395
2.8,-3.006601476140964
2.85,-2.399502261240769
2.9,-2.6698853948706125
2.95,-2.0478367852002464
3.0,-1.8053177602209425
3.05,-2.2030895377240016
3.1,-3.0365609997687044
3.15,-4.406198745410297
3.2,-5.843114195368321
3.25,-7.017191888632015
3.3,-7.7885871797236685
3.35,-8.014784651058022
3.4,-8.082120361647968
3.45,-8.191646968657805
3.5,-8.348467243515433
3.55,-8.383780572991677
3.6,-8.297966006022683
3.65,-8.27881047684475
3.7,-8.243553482006343
3.75,-8.186881978414588
3.8,-7.995842709205025
3.85,-7.63941185455212
3.9,-7.276413662431286
3.95,-6.875509477101605
4.0,-6.566030639403191
4.05,-6.3295235374559295
4.1,-5.936125284273969
4.15,-5.2141380755710065
4.2,-4.156845802465415
4.25,-3.03151862872057
4.3,-1.7885737043103638
4.35,-0.41279618663971884
4.4,0.678769670673146
4.45,1.5263841718937594
4.5,2.025934805936077
4.55,1.922360161045925
4.6,1.3733209731467086
4.65,0.9072942294043735
4.7,0.8940470721805502
4.75,0.9220168250385614
4.8,0.8548503905758938
4.85,0.7051579855139496
4.9,0.6283057206675297
4.95,0.3574767704113354
5.0,0.11550763848146242
5.05,0.08603236601155759
5.1,0.09505739697319229
5.15,0.3234437339500213
5.2,0.6308867132181772
5.25,0.7660580797868595
5.3,0.8948427370463318
5.35,0.8046214091497854
5.4,0.925399075061162
5.45,1.1810129102521139
5.5,2.113045762121973
5.55,3.566049569633899
5.6,5.341649717610013
5.65,6.853693037064212
5.7,7.240482350959851
5.75,6.559470531920324
5.8,5.341772005260075
5.85,4.547040468626788
5.9,4.546219331327804
5.95,5.072991782971371
6.0,5.087278003752152
6.05,4.534132451162209
6.1,4.061007064837336
6.15,3.431940950967543
6.2,2.6116301360610508
6.25,1.4089201052954787
6.3,0.20917044173829272
6.35,-0.41605914055804366
6.4,-0.3112234130390878
6.45,0.09268043141629881
6.5,0.03597876032828277
6.55,-0.28316900075707874
