Time [s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
0.0,-0.08229163071050656,-0.4530896212548309,0.05216855349620919
0.025,-0.10970822763372824,-0.4525076193468401,0.04554578389548112
0.05,-0.14470421572274705,-0.44400211916648136,0.01878829667237246
0.075,-0.13653645045085258,-0.42234026906440847,-0.03578789969834167
0.1,-0.02852904303612007,-0.41074368466405453,-0.10817554433648546
0.125,0.20865034910609162,-0.471658672562945,-0.18492078977672485
0.15,0.5451907281495558,-0.6790012729952174,-0.2545157508002643
0.175,0.9602687166572603,-1.058998171221357,-0.30272165161021064
0.2,1.4247432701643046,-1.575457034638926,-0.2880950913590812
0.225,1.925918935167231,-2.189862057769953,-0.16580792670855127
0.25,2.4972681501010183,-2.897373759019144,0.06824769040638852
0.275,3.174819423662378,-3.724518835589367,0.39691985925402956
0.3,3.966313849230601,-4.709336512818713,0.8150484529838109
0.325,4.849423407022049,-5.868381990697745,1.3072323760898001
0.35,5.802198543749552,-7.1991485363293455,1.8430989296465559
0.375,6.810359032482334,-8.69767656535909,2.399377260720149
0.4,7.853045023910876,-10.344097131796023,2.9694642385673973
0.425,8.909606101307551,-12.097029689926279,3.5516862654721755
0.45,9.948343476917318,-13.932094085886561,4.143461989465559
0.475,10.938855227932825,-15.863303330221878,4.760462467093124
0.5,11.87125703213576,-17.896369965577385,5.424804178456284
0.525,12.743248494111596,-19.98611889469065,6.127489363796549
0.55,13.566555816197079,-22.071415418760918,6.818858967509612
0.575,14.383220130661423,-24.132512033112278,7.458547363163143
0.6,15.185053677807113,-26.193634541669184,8.048174552297633
0.625,15.90674283759409,-28.210201597389887,8.57243263488207
0.65,16.54299650527978,-30.086950936296596,8.982614060748329
0.675,17.06438452597691,-31.742375237561607,9.264388468786843
0.7,17.43818744570016,-33.119018973438735,9.442673520202494
0.725,17.68712652857045,-34.20214875274318,9.53166073251427
0.75,17.85023743303244,-35.02501714725646,9.545128422156523
0.775,17.972646519306092,-35.62902969536434,9.512812830457555
0.8,18.05914666156833,-36.02314733121556,9.482145525018417
0.825,18.081166073214913,-36.18157585434753,9.487010336074919
0.85,18.021919854337987,-36.076318604321315,9.527592136834418
0.875,17.901094710380796,-35.692663418581425,9.57458007578655
0.9,17.734837223173383,-35.038798653848296,9.595335106484546
0.925,17.531614985393215,-34.135360304493474,9.56097212576555
0.95,17.29582987418569,-32.994111777365426,9.458288093337117
0.975,17.010531589917345,-31.620305773221094,9.286957002654196
1.0,16.648943244261545,-30.041526200265604,9.06574975001727
1.025,16.207921093822208,-28.292414300558722,8.820054032240572
1.05,15.698009256293263,-26.386310444978587,8.553686446108513
1.075,15.150179541467613,-24.325161881982876,8.258076180479103
1.1,14.592664439817039,-22.11785350634928,7.935863478301416
1.125,14.03315114664109,-19.781907201718234,7.5975809212717635
