Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-10.186797090614077,-3.6766839402871536
0.05,-11.1795325928243,-4.0800799714128795
0.1,-12.179185009355836,-4.66864828807142
0.15,-13.228682129592183,-5.861513354643034
0.2,-14.162759696419444,-7.565839365382495
0.25,-15.29333889311993,-10.209712744117445
0.3,-17.17447447712804,-13.84885785466838
0.35,-19.28437804780451,-16.731122373421346
0.4,-20.11551706548357,-18.16928620848577
0.45,-20.651529512492004,-19.334838233836308
0.5,-21.33787401147589,-20.009596936880293
0.55,-21.894335411458115,-20.73278687522778
0.6,-22.977057630846176,-21.966027837343155
0.65,-24.05885064133674,-23.697542635874612
0.7,-25.058686006449136,-25.052864673469223
0.75,-25.873337588284148,-26.361924425730138
0.8,-25.82100276201271,-27.272699782620798
0.85,-25.06137238240071,-26.948795686876068
0.9,-23.784191201272176,-25.359802490130125
0.95,-22.084689627695486,-23.989055594962103
1.0,-20.78227392340358,-23.243885447581466
1.05,-20.016301805043817,-23.144551694913403
1.1,-19.468531704466216,-23.497652518136018
1.15,-18.625503794094275,-23.768691504647084
1.2,-17.42986473590486,-23.275282487159945
1.25,-15.514061912656967,-22.272701175374404
1.3,-13.260584854722556,-21.115518700154265
1.35,-10.922599158858919,-19.705431442217048
1.4,-9.391780954201293,-18.629217214660095
1.45,-8.867797991110818,-17.094141541208668
1.5,-9.689387525858303,-15.133671658285353
1.55,-11.659408979050411,-13.467647329138837
1.6,-14.534192714386004,-12.685921322179034
1.65,-17.27175405534817,-12.482166808455197
1.7,-18.8885880093351,-12.77670477598744
1.75,-19.311180026639775,-12.69105471783163
1.8,-19.403105285128195,-11.639466849681723
1.85,-19.228135132404866,-9.9955501561816
1.9,-18.162516916061318,-8.760738808241992
1.95,-17.11098372554891,-8.07359471801916
2.0,-16.390515158716887,-7.8637929750934505
2.05,-15.704469148449421,-7.998877152435093
2.1,-14.80874250419194,-8.343328612351653
2.15,-13.896375737921915,-8.752672845961557
2.2,-13.202542680391497,-9.329965464582086
2.25,-12.880442066303374,-10.296353268728593
2.3,-13.14205358618365,-11.410157780241121
2.35,-14.077752535951442,-12.312089485683508
2.4,-16.388008080564134,-13.498344530721518
2.45,-19.967391617799095,-15.13364155902878
2.5,-23.557851155338955,-17.154515062011324
2.55,-26.002064398668367,-19.073853140585737
2.6,-26.707308614915295,-19.83982928355107
2.65,-26.847916444942296,-19.857700737122755
2.7,-27.551669683691152,-20.06311133263287
2.75,-28.437735648264198,-20.767681022122876
2.8,-28.73156207765725,-21.560954262005474
2.85,-28.658439689846716,-22.222265879936156
2.9,-28.986759867994095,-22.244981586392537
2.95,-28.989300225380703,-21.872379468351248
3.0,-28.558692597571202,-21.656273470825354
3.05,-27.991246373926657,-21.320931833860108
3.1,-27.23105507506523,-20.9105371016331
3.15,-26.17655584658444,-20.103418373526523
3.2,-24.978404576455898,-18.6559896925098
3.25,-23.43229073583755,-17.238408840886553
3.3,-22.493632226745472,-16.190338109699077
3.35,-21.730833815832295,-15.752899784573891
3.4,-21.647160139728395,-16.263666875691676
3.45,-21.853866562629605,-16.547031373365428
3.5,-21.744948532867873,-15.543228423366436
3.55,-20.946252441445623,-13.695205066147945
3.6,-19.046107332562467,-12.33179395049046
3.65,-16.866773883498016,-11.158210544485687
