Time [s],Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],Gyro_x [1/s],Gyro_y [1/s],Gyro_z [1/s]
0.0,0.023636052384972572,-0.0535583570599556,0.01664281077682972,0.03312401846051216,0.02670583873987198,-0.046916328370571136
0.05,0.04294782876968384,-0.05365658551454544,0.029684290289878845,0.03311965614557266,0.026703285053372383,-0.04692085087299347
0.1,0.0635184571146965,-0.05812931805849075,0.040209755301475525,0.0331132747232914,0.02669823169708252,-0.04692823812365532
0.15,0.14349500834941864,-0.15442372858524323,0.01789829321205616,-0.023800114169716835,-0.03230573982000351,-0.026388972997665405
0.2,0.1174062043428421,-0.1005554273724556,-0.07284873723983765,-0.043872956186532974,-0.04515228420495987,-0.018949473276734352
0.25,0.0926956757903099,-0.08332347124814987,-0.129526749253273,-0.04514086991548538,-0.05534562095999718,-0.002380402060225606
0.3,0.05650390312075615,-0.02162265218794346,-0.07548843324184418,-0.048756495118141174,-0.06703029572963715,0.02158096805214882
0.35,0.022708026692271233,-0.0697622299194336,-0.07211501151323318,-0.04465540498495102,-0.07759224623441696,0.030981658026576042
0.4,-0.024658579379320145,-0.023641588166356087,-0.040034908801317215,-0.03726167231798172,-0.10134702175855637,0.042739275842905045
0.45,0.03814007714390755,0.007637023460119963,0.04035980999469757,-0.03135516867041588,-0.09502892196178436,0.04643624648451805
0.5,-0.061828672885894775,0.017951006069779396,0.052034370601177216,-0.016834013164043427,-0.08171495050191879,0.03525436669588089
0.55,-0.046965643763542175,0.020253179594874382,0.030201977118849754,-0.006149906665086746,-0.08520913869142532,0.03324200212955475
0.6,-0.09610038250684738,-0.007501604035496712,-0.0433548241853714,0.006523143500089645,-0.06390241533517838,0.012158083729445934
0.65,0.021108074113726616,0.021993638947606087,0.02369549497961998,0.01442996971309185,-0.07387016713619232,0.007453553844243288
0.7,0.05195321515202522,-0.012562757357954979,0.07279035449028015,0.018513459712266922,-0.07603415846824646,4.2169074731646106e-05
0.75,0.07149636745452881,-0.011773115023970604,0.08263258635997772,0.01890263706445694,-0.07456500083208084,0.009392131119966507
0.8,0.028429340571165085,0.055327415466308594,0.09460059553384781,0.022567372769117355,-0.04366656020283699,0.010304009541869164
0.85,0.0025181807577610016,0.024018287658691406,0.05956626310944557,0.016146613284945488,-0.024623196572065353,0.020976828411221504
0.9,0.0538814514875412,0.06477643549442291,-0.0343930684030056,0.004891629330813885,-0.01564207673072815,0.03240369260311127
0.95,-0.0442466177046299,0.0512237623333931,-0.011434003710746765,0.011836562305688858,0.01435339916497469,0.027529826387763023
1.0,-0.026837635785341263,0.10520555078983307,-0.0017314216820523143,0.009164637885987759,0.026317637413740158,0.01794559694826603
1.05,-0.05116254836320877,0.03736590966582298,0.08233224600553513,0.006296979729086161,0.040132857859134674,0.0022232949268072844
1.1,-0.0015975962160155177,0.03126812353730202,-0.0038935320917516947,0.005791706033051014,0.037152163684368134,-0.0165766142308712
1.15,0.0345253124833107,0.02142525278031826,-0.03076605312526226,-0.002993130125105381,0.037472132593393326,-0.024999402463436127
1.2,0.0899544358253479,0.00873852800577879,-0.06818315386772156,-0.009904890321195126,0.03562941774725914,-0.021590333431959152
1.25,0.009784562513232231,-0.037932392209768295,-0.07282225042581558,-0.010039083659648895,0.0387866348028183,-0.01811050996184349
1.3,0.039280083030462265,-0.049569129943847656,-0.09445121139287949,-0.023295292630791664,0.021649401634931564,-0.004435470327734947
1.35,0.04602041095495224,-0.02545451931655407,-0.03822970762848854,-0.025441132485866547,0.008088599890470505,0.001561066834256053
1.4,0.061426661908626556,0.07869436591863632,-0.127483069896698,-0.016844814643263817,0.013323693536221981,-0.0002769643615465611
1.45,-0.09806019067764282,0.27346423268318176,0.02335427887737751,-0.031065301969647408,-0.01825183443725109,0.01471028383821249
1.5,-0.08118562400341034,0.18218040466308594,0.16442346572875977,-0.09564338624477386,-0.06250324845314026,-0.017212476581335068
1.55,-0.0918058529496193,0.10890292376279831,0.19536729156970978,-0.1707770973443985,-0.09860051423311234,-0.06854026764631271
1.6,-0.010844143107533455,0.10980893671512604,-0.01759175769984722,-0.2235439568758011,-0.13932061195373535,-0.07169778645038605
1.65,0.04854810610413551,0.27004629373550415,-0.18675005435943604,-0.2947009205818176,-0.17556661367416382,-0.07999395579099655
1.7,0.03327687829732895,0.33530715107917786,-0.14853297173976898,-0.4368535876274109,-0.2893470227718353,-0.007744994014501572
1.75,-0.05725419148802757,0.4294186234474182,-0.15064585208892822,-0.6133649945259094,-0.33367741107940674,0.028422415256500244
1.8,0.0813218429684639,0.5905581116676331,-0.05591171607375145,-0.8425288200378418,-0.3891523778438568,0.0616246722638607
1.85,0.3011680543422699,0.10507776588201523,0.1199803426861763,-1.0249882936477661,-0.38296782970428467,0.09318032115697861
1.9,0.33889105916023254,-0.3424711525440216,0.01685558259487152,-0.9295881390571594,-0.19397933781147003,-0.005995261017233133
1.95,0.2706018090248108,-0.519230842590332,-0.27142348885536194,-0.685135006904602,-0.007415378000587225,-0.09292055666446686
2.0,0.36376330256462097,-0.5609979629516602,-0.5283283591270447,-0.45874983072280884,0.056491028517484665,-0.037477653473615646
2.05,0.48910343647003174,-0.5247945785522461,-0.4927830994129181,-0.24201425909996033,0.11422394961118698,0.06491557508707047
2.1,0.4194553792476654,-0.47214221954345703,-0.4015510380268097,0.014983462169766426,0.36393964290618896,0.06384895741939545
2.15,0.1471119374036789,-0.3759947121143341,-0.403446763753891,0.2536453604698181,0.6517459750175476,0.04627889394760132
2.2,-0.4126524329185486,-0.0023755854927003384,-0.45894142985343933,0.34997594356536865,0.6869009733200073,0.07898899167776108
2.25,-0.9637241363525391,0.5090227127075195,0.024702027440071106,0.22843100130558014,0.35911455750465393,0.14977185428142548
2.3,-0.9917157888412476,0.7343778610229492,0.3800323009490967,-0.004789873957633972,-0.04880945011973381,0.24119833111763
2.35,-0.7735941410064697,0.7952490448951721,0.5866130590438843,-0.21097511053085327,-0.2228480726480484,0.159337118268013
2.4,-0.8076901435852051,0.8297205567359924,0.3544394075870514,-0.4099215567111969,-0.20397906005382538,-0.09077677875757217
2.45,-0.6414906978607178,1.005055546760559,-0.13237933814525604,-0.6613421440124512,-0.3795703947544098,-0.17542055249214172
2.5,-0.12028474360704422,0.8563319444656372,-0.2251453846693039,-1.0267093181610107,-0.6741013526916504,-0.11280399560928345
2.55,0.20715710520744324,0.5801516771316528,-0.27666598558425903,-1.359559178352356,-0.7908121347427368,-0.14278773963451385
2.6,0.36584874987602234,0.3834563195705414,-0.2956547439098358,-1.5494248867034912,-0.7515165209770203,-0.22900517284870148
2.65,0.520795464515686,-0.03099055588245392,-0.33136773109436035,-1.59625244140625,-0.6312099099159241,-0.2703898847103119
2.7,0.6408286690711975,-0.4956502914428711,-0.24729281663894653,-1.492544174194336,-0.4483064115047455,-0.30936217308044434
2.75,0.4909462332725525,-0.6885213851928711,-0.21003930270671844,-1.2370549440383911,-0.21447411179542542,-0.3393840789794922
2.8,0.40544453263282776,-0.5810394287109375,-0.19427545368671417,-0.9753819108009338,0.033713437616825104,-0.2300659716129303
2.85,0.37901920080184937,-0.01953979581594467,-0.28490009903907776,-0.6573094129562378,0.3258255124092102,-0.16284888982772827
2.9,0.3770424723625183,0.5853463411331177,-0.8132001161575317,-0.3934790790081024,0.6203745007514954,-0.35793817043304443
2.95,0.12577024102210999,1.5435689687728882,-1.1355353593826294,-0.5059542655944824,0.6008815765380859,-0.6781138777732849
3.0,-0.5255818367004395,1.9726699590682983,-1.1322252750396729,-0.9768868088722229,0.33174848556518555,-1.0856225490570068
3.05,-0.8249267339706421,1.8683979511260986,-1.1560733318328857,-1.5866988897323608,-0.08134332299232483,-1.18519926071167
3.1,-0.06137353181838989,1.6864923238754272,-1.2218130826950073,-2.0371978282928467,-0.43695056438446045,-1.2745133638381958
3.15,0.6140056252479553,0.6909095644950867,-1.1809513568878174,-2.100837469100952,-0.7301778793334961,-1.9163836240768433
3.2,0.9272386431694031,0.16308893263339996,-0.98135906457901,-1.9268617630004883,-1.0157263278961182,-2.3323590755462646
3.25,2.6317577362060547,-0.3241681754589081,0.7569066286087036,-1.7504411935806274,-0.9116358160972595,-1.9365241527557373
3.3,0.9148391485214233,-0.4994364082813263,0.3134940564632416,-1.1367992162704468,-0.2828793525695801,-1.6069419384002686
3.35,0.3891589641571045,-0.11195654422044754,-0.6331164836883545,-0.6965651512145996,-0.8020092248916626,-1.6644278764724731
3.4,-0.09451735764741898,-1.0043421983718872,-0.16715380549430847,-0.8559521436691284,-0.8393546342849731,-1.4509162902832031
3.45,0.20380891859531403,-1.6557581424713135,0.5365731716156006,-0.7967017889022827,-1.0206671953201294,-1.1335194110870361
3.5,-0.7312445044517517,-0.5405760407447815,-0.0448167510330677,-0.2870744466781616,-1.5621377229690552,-1.3699198961257935
