Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-1.1562886834145052,1.709713760016816
0.025,-0.9776372094799455,1.687866801727297
0.05,-0.7930375288065126,1.6444377134694854
0.075,-0.7273743323299443,1.6104436304548437
0.1,-0.7368591453944818,1.5994070744875486
0.125,-0.7628197267814403,1.598964815440272
0.15,-0.7947470023197678,1.6074313076912434
0.175,-0.8257723697475197,1.623961836646052
0.2,-0.8287722317665033,1.6313522086450165
0.225,-0.8000417129171983,1.6260708739222647
0.25,-0.7895381999251984,1.6259061451393337
0.275,-0.7985668256982763,1.635232831191672
0.3,-0.8107650570292587,1.650281956144299
0.325,-0.8110928020103889,1.6574030513400804
0.35,-0.8013940538529893,1.6588486450672102
0.375,-0.8144814364196022,1.6749198813399955
0.4,-0.8429431805957764,1.6835809175730292
0.425,-0.8456008203714284,1.6655354517279002
0.45,-0.8310521578858739,1.6240975202016659
0.475,-0.8125189924705334,1.5534503027279736
0.5,-0.8035519281999601,1.478157296969758
0.525,-0.8347510102327332,1.4560982738922654
0.55,-0.9454885737654116,1.4857758090969797
0.575,-1.1447944383865296,1.5356346233316993
0.6,-1.4033859875311867,1.585482838189392
0.625,-1.6754153088922106,1.62823631819477
0.65,-1.8646893853651625,1.6437022226720779
0.675,-1.8979642934354524,1.5775781962693753
0.7,-1.8657256968717657,1.4387939003861792
0.725,-1.8290938702175632,1.3150803785734229
0.75,-1.8028902308147798,1.2633491932453997
0.775,-1.7917271028834858,1.250886089347098
0.8,-1.7801939912854015,1.2036034603591097
0.825,-1.7808278814554668,1.1085885440017975
0.85,-1.8138693689810768,1.033572656822737
0.875,-1.8866222862135424,1.2065755097504864
0.9,-2.1192433595957256,1.5864000151278315
0.925,-2.526721018697912,2.2149654336859546
0.95,-3.0796683900660993,2.9826451681983244
0.975,-3.6856958982902257,3.739236276646103
1.0,-4.224900391381877,4.376961053547489
1.025,-4.618107125143724,4.842791434553902
1.05,-4.849237318448799,5.1948580924666965
1.075,-4.948998632173421,5.466558632395183
1.1,-4.960806189595704,5.610942349216349
1.125,-4.928077859262147,5.651511104269987
1.15,-4.867522639848611,5.649720932196175
1.175,-4.7794887133015544,5.589369551987507
1.2,-4.667951063708584,5.423741841102001
1.225,-4.533837424940168,5.19327801181193
1.25,-4.380459858051999,4.982211957384746
1.275,-4.235007573554524,4.8383520750765205
1.3,-4.116534981794312,4.70314330123228
1.325,-4.038426813065795,4.526640012799997
1.35,-3.9053651510939926,4.245123951552302
1.375,-3.814628608593626,3.9635939377074214
1.4,-3.770265845183558,3.696761763319556
1.425,-3.778462266775328,3.44444413828405
1.45,-3.822654235312356,3.2136765005232353
1.475,-3.860250879046399,3.043908107092884
1.5,-3.857081076939885,2.9525647150999212
1.525,-3.791985505302548,2.88664407013414
1.55,-3.5964225794249693,2.73715852087588
1.575,-3.4221324820759347,2.642197055617572
1.6,-3.3316408875204973,2.673132710928515
1.625,-3.189210719723635,2.64619232833447
1.65,-3.0918462051631805,2.5865105371626798
1.675,-3.0625167610849022,2.51369609837205
1.7,-3.1910464317267015,2.558114930831367
1.725,-3.3086848772455633,2.6103044120986683
1.75,-3.4332883825182465,2.725715507642765
1.775,-3.525896973620626,2.8168931081174717
1.8,-3.580396755465298,2.8679439942991856
1.825,-3.5922845214904324,2.9516837002512157
1.85,-3.5605758659811877,3.1169702364186502
1.875,-3.506667249021027,3.294800387649479
1.9,-3.465181462183433,3.4239605559089843
1.925,-3.469225784760202,3.539946641129206
1.95,-3.54130356988589,3.676710526322604
1.975,-3.688733146683587,3.8384812475942827
2.0,-3.8970290547064215,4.068377688876488
2.025,-4.140032198752766,4.390941642314214
2.05,-4.361709440739979,4.665423083463348
2.075,-4.53613409686325,4.813453267024337
2.1,-4.675016895789937,4.884416647190011
2.125,-4.799851895934687,4.939502885603017
2.15,-4.929988451911062,5.000642093532682
2.175,-5.070929257468254,5.021151565262066
2.2,-5.1695762357683215,4.9087153854520205
2.225,-5.2954841352909545,4.770425273620418
2.25,-5.322860793880968,4.511729266145362
2.275,-5.338892527751485,4.3033188017999215
2.3,-5.369993252467034,4.135666226843524
2.325,-5.4078675231477105,3.9247093418821857
2.35,-5.442299952493578,3.6692726112904275
2.375,-5.461055352770024,3.4078007787675504
2.4,-5.423013923489076,3.1373978318662408
2.425,-5.280024263217937,2.8738798379214137
2.45,-5.010930406697172,2.6627583592103545
2.475,-4.618101834913944,2.507418458877923
2.5,-4.109652287803121,2.346062192639246
2.525,-3.5238862001985694,2.150054305605223
2.55,-2.929308290891106,1.9460205461836522
2.575,-2.3649335338573074,1.7025606807201685
2.6,-1.8180856779022925,1.3796378035802344
2.625,-1.2929775518435151,0.9907675505670452
2.65,-0.8421683038086494,0.5926444352627898
2.675,-0.5268814847058593,0.2170316399774852
2.7,-0.33339781611557756,-0.2007582182117545
2.725,-0.2561944239402936,-0.7179343690351111
2.75,-0.34646675217251205,-1.2477095843566812
2.775,-0.5775412491348674,-1.663964148189804
2.8,-0.8085604134441094,-1.9397338757236664
2.825,-0.960111799467339,-2.092179378130043
2.85,-1.0341216635576045,-2.095515404254228
2.875,-1.0291981051047026,-2.0409737813837086
2.9,-0.9623891841040851,-2.026929093504426
