Time [s],Flexion(-)/extension(+),Abduction(+)/adduction(-),Internal(-)/external(+) rotation
0.0,-1.804619287201508,-1.3726907638178234,3.504493148984983
0.05,-1.7678829150211173,-1.3655238138557757,3.535269479880881
0.1,-1.7376326697423905,-1.3554307234313387,3.555868776418207
0.15,-1.7008340283709913,-1.3306888848245058,3.5822871165753676
0.2,-1.6699098336068352,-1.316089554294772,3.5816885081221144
0.25,-1.6465636914175625,-1.3189994411698402,3.587134299235013
0.3,-1.6293080892626706,-1.319979796322675,3.603910486646378
0.35,-1.6194131213366134,-1.3397623114974362,3.617210746904327
0.4,-1.629044756324136,-1.344164525963299,3.6356955533671003
0.45,-1.632949651209157,-1.3750146001329557,3.670225091547482
0.5,-1.6189768214724647,-1.3888602565329653,3.7014822750362177
0.55,-1.6178843593527232,-1.4046748643515017,3.73042131534937
0.6,-1.622387196885231,-1.4275501888643605,3.7466872953229475
0.65,-1.6403595342915855,-1.4457412847508864,3.7534910394026797
0.7,-1.637011268932907,-1.4557848396034845,3.7563593579761614
0.75,-1.622401574059533,-1.457944792151331,3.7905252296163963
0.8,-1.6374524574626774,-1.462771417325421,3.7932213453472303
0.85,-1.6584351485424433,-1.4823771155237502,3.791801075758461
0.9,-1.6484697984021894,-1.4880516600638503,3.815788871479672
0.95,-1.6609550869991712,-1.481256596281423,3.844392271784772
1.0,-1.7146080276425504,-1.4521980832138641,3.8687969239639743
1.05,-1.8438995652379404,-1.353259748370142,3.9428131499334063
1.1,-2.0236888440439054,-1.129301953282845,4.078592362006949
1.15,-2.2315071864854663,-0.8484119827902643,4.261160605722329
1.2,-2.464747962153476,-0.5886138499664034,4.247628676881489
1.25,-2.5717447915801284,-0.34388417835297574,4.194384571782225
1.3,-2.6209903781934965,-0.03800597994573248,4.193773814191473
1.35,-2.8348613745881965,0.5533362374067597,4.546615023593567
1.4,-3.272999066220078,1.439833300569362,5.774120454871046
1.45,-3.8257013120241803,2.5730422274592057,6.901038936131323
1.5,-4.64584942915687,3.912458386878539,7.482178153949818
1.55,-6.111795481228903,5.3108792013377375,7.964040410232591
1.6,-8.263329287726764,6.745437332857554,9.055458487854635
1.65,-9.811069092111387,8.326392554244133,9.733649237461055
1.7,-9.721414076724546,9.988320638131444,8.44532461770822
1.75,-9.832294685011995,10.979803794124095,8.268987378663653
1.8,-11.189762077762028,11.983462055408372,9.810983726452221
1.85,-10.179443123621647,13.263395325383875,8.574404053258949
1.9,-8.452078946571117,14.027524105896147,6.988364549367453
1.95,-7.121360246048036,13.027213254011974,8.461086628791255
2.0,-5.731188434379994,11.895788728281795,8.32230794307687
2.05,-6.317384029989294,11.221553982824576,7.112755748549372
2.1,-6.8275655665652035,10.089133574221425,6.499507595346686
2.15,-6.767671862368664,9.281255103559443,6.573375465239622
2.2,-7.187824534348751,8.688338573323058,6.198954414961313
2.25,-6.648129774067684,8.820624442379344,4.961775634351447
2.3,-6.176431746801639,9.070344610022365,4.315631032734947
2.35,-6.659779653991694,8.887191467217225,5.344123852839652
2.4,-7.4219517112403235,8.589087306132095,7.680259960401583
2.45,-8.547320151936605,8.61864260735233,8.626690963170535
2.5,-10.50746435062395,8.722798623513878,8.321795534780934
2.55,-13.092807564189863,8.539707326564008,8.33727634051711
2.6,-15.2158451884447,8.2813911171021,6.791199968284254
2.65,-16.255317064915545,8.430144547450961,3.6943267084636924
2.7,-17.409179194910074,8.893830970931415,1.216283820350377
2.75,-18.83257623613014,8.931061248734826,1.1113994370946727
2.8,-20.438610570521337,7.732798563490399,4.084947404703422
2.85,-21.453240890635072,5.4839778058058535,6.628949068189708
2.9,-21.3541538116703,2.6239885478175586,7.343808813248065
2.95,-20.531464772123375,-0.2860776378247016,6.203381194876962
3.0,-18.89032192429127,-1.1850716889037556,3.014797312763144
3.05,-19.539738409049544,-0.6129673114216646,1.0247784729692804
3.1,-20.46336609047385,1.5109095344782861,3.716475593124159
3.15,-20.38107693472524,3.074942345599032,7.508226939574631
3.2,-19.268484676542776,3.4687710294075482,10.204357734783414
3.25,-16.735108234740284,3.9319747531884914,9.874876631066048
3.3,-15.459511759762202,3.8432850408771304,9.277863942537492
3.35,-12.820414505439247,3.088500696518008,6.888762787058723
3.4,-9.825188114357085,1.5435414872046804,4.216610921085067
3.45,-8.299991147497837,-0.7568574670752353,3.7833364355834203
3.5,-8.265519959950787,-3.2919156442196527,3.9842717943406845
3.55,-8.164173990980476,-5.1562191947549225,1.6955683751318202
3.6,-7.662251793864843,-5.956899692069069,-1.8036760054397607
3.65,-6.291052884252954,-6.0056496623774684,-3.1759247226473675
3.7,-5.132109693549661,-4.946710284380319,0.34063960057511034
3.75,-3.858049552805564,-2.8732689153928064,3.7391719309893885
3.8,-2.8964606017511363,0.27043656325478643,4.5904898969766
3.85,-0.4764600719358079,2.2858466227903893,6.113710525417919
3.9,-0.4204671056218804,3.213311274961118,4.939614023100195
3.95,-0.9472651598178302,4.694951675267102,4.031865099781852
4.0,-2.0449321307526067,6.048606373601019,7.003695394125419
4.05,-2.697975886662627,6.236608953556482,8.517487368987284
4.1,-2.269824230649775,6.111539728406026,8.745322751728406
4.15,-3.3122911988891786,5.940238319150228,7.644545330068254
4.2,-4.694866142601312,6.175053120589585,7.476051979094653
4.25,-5.442867559630744,6.359014503793627,9.539152241551083
4.3,-5.557111005543369,5.827522104357047,10.755095169615975
4.35,-5.026437315038404,5.950896635506879,9.126642929282927
4.4,-4.166580940365553,7.136498908667903,9.236711076508847
4.45,-2.5986179869902166,8.620662852196459,10.918166490741987
