Time [s],Flexion(-)/extension(+),Supination(+)/pronation(-)
0.0,0.03672534558024295,1.2079437511740982
0.05,-0.1329611184105033,1.284191060314896
0.1,-0.3458336517463443,1.3131748891052473
0.15,-0.46044156204468245,1.165331678585005
0.2,-0.44019299623413627,1.04684068824782
0.25,-0.30599887257790237,0.9480176697243303
0.3,-0.210146430919066,0.8676484389733665
0.35,-0.08883588842101177,0.6925551767120409
0.4,0.026896651613283137,0.6264241883739317
0.45,0.08041577354587422,0.3890419492198617
0.5,0.1820954369527444,0.3670122983270374
0.55,0.23895776291971937,0.36885197981403617
0.6,0.01196270537934813,0.41962418996713097
0.65,-0.07971439521722065,0.48062966368169724
0.7,-0.013509680170340183,0.5497393934775896
0.75,0.09977739015758223,0.6070200920241818
0.8,0.22859864081642367,0.6054266717752829
0.85,0.2839014558286146,0.6825215442669783
0.9,0.37777733267333485,0.6716677036991223
0.95,0.4266565614147632,0.7719690826985072
1.0,0.38184273470810914,0.946097493872021
1.05,0.5923391727087489,0.5815545167393974
1.1,0.2506985035371339,0.9224398542326034
1.15,-0.3039595977313783,1.1602994447051074
1.2,-0.6772723811729982,0.7288064468100326
1.25,-0.7530192529300038,0.7292848257942419
1.3,-0.5722348436443502,0.79997267629423
1.35,-0.16075580530248537,-0.155992596180428
1.4,0.5635840104021387,-4.71171150369339
1.45,0.4039108179484564,-11.74028743809446
1.5,-1.4607048363058315,-12.875483823897287
1.55,-3.109038049382977,-8.40387426842029
1.6,-3.7982526527548397,-2.055690704236314
1.65,-3.600042596540867,4.594650142393114
1.7,-2.746011902206705,10.395025136526517
1.75,-2.959253310571893,15.857283137375832
1.8,-5.8733331761356755,18.952295541531385
1.85,-9.203879181864714,13.386264585758367
1.9,-12.50459813093988,5.593619858519357
1.95,-15.929966322844942,-4.786990555710592
2.0,-21.0728708600794,-9.890736667731767
2.05,-28.250147244430448,-8.827682453226737
2.1,-35.99913541032161,-8.863589280778177
2.15,-43.83245634480903,-7.621230883266152
2.2,-52.2842556125359,-7.466173783206386
2.25,-59.85695231838923,-8.406038180544195
2.3,-65.43575081799189,-12.665761155699228
2.35,-68.72362714305514,-15.52605563650072
2.4,-69.20903611101902,-16.716346636786152
2.45,-68.75093182491008,-18.416871205890825
