Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,-0.9574911374915632,0.4614953172473207
0.05,-0.8731933051222674,0.46475373327066294
0.1,-0.7383392732466117,0.5472369538698241
0.15,-0.7086199260036248,0.5756294149715038
0.2,-0.6371713318426706,0.5717012614300291
0.25,-0.5813476820200325,0.5069769681095536
0.3,-0.5239335600596853,0.437541771120156
0.35,-0.39910560535763107,0.40879727152261464
0.4,-0.3154144206924824,0.38294423677376777
0.45,-0.23869944720575703,0.41350939193837527
0.5,-0.26946547374664404,0.45011962325161614
0.55,-0.3253470278390535,0.507339677678576
0.6,-0.4231952771148638,0.5014791038344608
0.65,-0.5164458294502957,0.5440524338877613
0.7,-0.4608657572193496,0.5707341705825427
0.75,-0.4420644146691557,0.5960862545919859
0.8,-0.37944382725013354,0.62313295421904
0.85,-0.27930667270201365,0.6599755981564546
0.9,-0.20072787076103515,0.6652148007857739
0.95,-0.13244640568671406,0.5498823282038554
1.0,-0.05963665311939695,0.47363894612096585
1.05,0.09013440246117604,0.42911389297044744
1.1,0.33065135220049113,0.5665143123386227
1.15,0.19316853907029155,0.9102990353182913
1.2,-0.1482778452351613,1.2244743627640398
1.25,-0.48451805720765095,1.1630789468152343
1.3,-0.5287842628771908,0.8188769093116701
1.35,-0.3868894260328952,0.5784512026799837
1.4,-0.13919803049496107,0.5383393248973354
1.45,0.13974470100081438,0.7221300633890879
1.5,0.3697282553508427,1.0574486022889413
1.55,0.7795658857321945,1.18933182566519
1.6,1.2774012669781523,1.0505196502080751
1.65,1.8766915214611732,0.9444148864243244
1.7,2.579508045825694,1.0890040443339506
1.75,3.7540242709222804,1.668445105348526
1.8,4.980909202879184,3.7013114373874347
1.85,4.847417549316189,6.101250872943434
1.9,3.590814422144398,7.637492918020841
1.95,1.5196608700189689,8.091185183832598
2.0,-0.9225862163937945,7.274988584023749
2.05,-3.9789198317253067,6.620660329208046
2.1,-7.921298697162746,6.93085983146549
2.15,-11.681175499838497,7.374877570947636
2.2,-13.724656104571746,5.389571736147086
2.25,-12.799401821968079,0.593714945280649
2.3,-11.357667426353926,-7.337897853979565
2.35,-9.020238676983928,-14.483081632425613
2.4,-8.210518750781663,-21.031112831282897
2.45,-6.586696563404876,-25.783878602979453
2.5,-3.768059884711579,-28.40568837842376
2.55,-1.0201224111749614,-30.381109821108513
