Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-45.8996854525467,6.024197016340037
0.05,-45.86619634939584,6.059981168458691
0.1,-45.87537266544147,6.124198885024445
0.15,-45.995698662804685,6.147994480603169
0.2,-46.003256053759586,6.203540231918614
0.25,-46.01641110808403,6.320140465795253
0.3,-46.017889954722946,6.447709035145542
0.35,-45.982813770136964,6.516889200431344
0.4,-45.83006730161791,6.517561998308566
0.45,-45.734251063542786,6.585056037499612
0.5,-45.67133626799552,6.676172607614619
0.55,-45.68794836088363,6.745357790218024
0.6,-45.63883582050945,6.826266285322267
0.65,-45.696476725268404,6.810432712589306
0.7,-45.6357890219781,6.841729069547206
0.75,-45.55029107292869,6.835449896891841
0.8,-45.477815031384,6.775525995019561
0.85,-45.431832040206594,6.805956622151417
0.9,-45.38732548803724,6.8425227671681155
0.95,-45.35366613442833,6.953990629073734
1.0,-45.29845771832088,7.1103011031863055
1.05,-45.2259012761715,7.150145695852246
1.1,-45.195789235551494,7.145773527104353
1.15,-45.24364163529151,7.140944954520114
1.2,-45.28079997308812,7.149206284191415
1.25,-45.32669310132747,7.2307067226222745
1.3,-45.277189215859096,7.38856303885198
1.35,-45.22028984807755,7.472310836026059
1.4,-45.20807654704859,7.467257334724438
1.45,-45.24718678712615,7.501466971613865
1.5,-45.32600142165539,7.571673243772603
1.55,-45.33870889887216,7.682618970121835
1.6,-45.31125798564067,7.829834073510012
1.65,-45.23200885815303,7.858339478444754
1.7,-45.24060967708938,7.878439822995438
1.75,-45.32397749827916,7.915216286532651
1.8,-45.32513411912854,7.934527162950273
1.85,-45.37007714268368,7.878495690865391
1.9,-45.46877980436516,7.836390845312219
1.95,-45.532440321514834,7.79991462949828
2.0,-45.60209289162629,7.779140087009397
2.05,-45.71538157053291,7.719354508323109
2.1,-45.79704782142966,7.6325893045240285
2.15,-45.84803608058417,7.582393958967397
2.2,-45.92300601900158,7.541219817608083
2.25,-46.004878798246615,7.503561272393558
2.3,-46.11422625092626,7.494394169184864
2.35,-46.2494728859017,7.482823467259115
2.4,-46.42223957215358,7.429206697134428
2.45,-46.57769501161376,7.3717110379847215
2.5,-46.6550389520033,7.423304344325653
2.55,-46.70649250854912,7.431336333457336
2.6,-46.616711167115966,7.507109092089224
2.65,-46.578685471752905,7.5578246594216
2.7,-46.54890197844855,7.6083724716234435
2.75,-46.378628364972904,7.688216311550128
2.8,-46.25411911112189,7.713655463934693
2.85,-46.14186898185722,7.8163586828598115
2.9,-46.19391283965447,7.841796047695062
2.95,-46.29936309149696,7.77313860487401
3.0,-46.40837680277163,7.574337680443998
3.05,-46.488662828729254,7.617461217698412
3.1,-46.456808321665704,7.793279042420847
3.15,-46.495536653642645,7.779154144055747
3.2,-46.497539594102584,7.736969589801526
3.25,-46.389745040565835,7.7054839230332846
3.3,-46.24681744536947,7.731708466385846
3.35,-46.20998494384503,7.706192619279846
3.4,-46.12320981165231,7.674446126874567
3.45,-46.00837046872013,7.679224608813866
3.5,-45.92645824771152,7.671732636494087
3.55,-45.896976417211,7.614404899471303
3.6,-45.922741008693485,7.461279891798046
3.65,-45.895176272947936,7.34564069578354
3.7,-45.81172046081741,7.346407190435714
3.75,-45.79035022919671,7.248709435398923
3.8,-45.859496814624045,7.082890497142679
3.85,-45.85092479187912,6.684195697237565
3.9,-45.809781630234205,6.105278157457413
3.95,-45.94797131524983,5.743279520896805
4.0,-46.228047656741396,5.764676229121295
4.05,-46.444300394163,5.737340238406859
4.1,-46.65589960711529,5.499914104323358
4.15,-46.80060564587938,5.325193285405103
4.2,-46.95024407664471,5.189044412604598
4.25,-47.14018403766464,5.191019506079273
4.3,-47.56168910094216,5.312670230788423
4.35,-48.28688092534297,5.300549945008777
4.4,-49.38434196656821,4.796816688774964
4.45,-50.87511183341959,3.6381084163951227
4.5,-53.29325525358417,1.4749342286713278
4.55,-55.793143803574964,-1.7522915479391057
4.6,-57.37685214728204,-5.27712031867709
4.65,-58.05576655531919,-7.66917015942147
4.7,-58.13359615830998,-8.47130127369887
4.75,-57.7701851132236,-8.155008440652827
4.8,-57.7106072576832,-8.071033857723933
4.85,-57.52356332288243,-8.264397564560845
4.9,-57.16930768717109,-8.173814429968688
4.95,-56.98904657076388,-7.959429394212408
5.0,-57.14343999642027,-7.897709420611574
5.05,-57.45181121397281,-7.713092729787044
5.1,-57.80416326298213,-7.37659402803987
5.15,-58.030379970788,-6.983754830059891
5.2,-58.259803603688994,-6.890163757557362
5.25,-58.4930578602967,-6.783079898032737
5.3,-58.87039176324682,-6.7071489516727825
5.35,-59.60273911635045,-6.556900850052356
5.4,-60.227921814566024,-6.036618281962215
5.45,-60.51448689089798,-5.2454314049752595
5.5,-60.89128305229439,-4.327273526539544
5.55,-61.29236097103549,-3.546712200619264
5.6,-61.88458292277438,-2.865758428346061
5.65,-62.5094347494755,-2.2280760208184462
5.7,-63.339123835200375,-1.4370609998315567
5.75,-64.23186615871505,-0.40649788196884484
5.8,-65.18069100758689,0.6529662178734141
5.85,-65.83432507508682,0.6896594732542226
5.9,-66.01056788710659,0.40829341328885504
5.95,-66.59259156760254,0.9619121478505406
6.0,-66.58422245555782,2.154538521127258
6.05,-65.8671416535365,3.229012743589335
6.1,-64.61186179232595,4.095997432401076
6.15,-63.79566209177277,4.515689062954834
6.2,-63.50443925924914,4.680370382098954
6.25,-63.41556559462039,5.012482036444698
6.3,-63.50803695206083,5.416010445591246
6.35,-63.80421038953541,5.642319561585188
6.4,-64.43555979217457,5.399907399761466
6.45,-64.69143833631499,5.031001920985459
6.5,-64.74281145728702,4.841721705373994
6.55,-64.77616267284508,5.102939993324653
6.6,-64.85714934887893,5.426977556703342
6.65,-64.92808373578372,5.631881409497951
6.7,-65.1513773312809,5.730036726644742
6.75,-65.43492741610501,5.794984074761052
6.8,-65.71693593992413,5.988371662804904
6.85,-65.9026700848195,6.078326134397709
6.9,-66.18973464622279,6.298380752365271
6.95,-66.42143664532587,6.438283908258801
7.0,-66.55512502611667,6.44670076365975
7.05,-66.76979696948418,6.294008264592884
7.1,-66.9052846624241,6.285411318666612
7.15,-66.94316306687202,6.338212923213785
7.2,-67.00135812861912,6.363381490762794
7.25,-67.0173861265232,6.377196632873477
7.3,-67.12060029166803,6.394473984284818
7.35,-67.23695210308426,6.412643312825078
7.4,-67.36569241928062,6.3645778379514555
7.45,-67.40537240398051,6.37018293539024
7.5,-67.35097722678009,6.460627780837261
7.55,-67.36673501650337,6.513010739471352
7.6,-67.5764909788491,6.462458909654026
7.65,-67.76636967471205,6.4403807152955865
7.7,-67.80071650805228,6.3989520325099
7.75,-67.82251517312591,6.352362397580331
7.8,-67.83915895145616,6.285898076457068
7.85,-67.8594046457017,6.274280501447909
7.9,-67.83024064395747,6.275824330193236
7.95,-67.79239007815454,6.264690949849803
8.0,-67.69479598180283,6.2861271211982706
8.05,-67.59832281372266,6.205234495491563
8.1,-67.45812014972063,6.154949503891558
8.15,-67.4228043281077,6.041749311068343
8.2,-67.47074376998877,5.938767260918824
8.25,-67.64752370280847,5.6767807445042475
8.3,-67.87188100491692,5.5606232041374115
8.35,-67.87692319783895,5.426915066900872
8.4,-67.91851122979865,5.262860452944698
8.45,-67.94650409907034,5.243321175956834
8.5,-67.95545273248388,5.24310999211861
8.55,-67.92853454080829,5.219350787713173
8.6,-67.95672036265942,5.218093740338903
8.65,-67.99259422178356,5.244775947488882
8.7,-67.98006813943901,5.122594906636603
8.75,-67.98007895457486,4.929813313919366
8.8,-67.99718437981174,4.78388776316831
8.85,-68.0482362649231,4.598220224599048
8.9,-68.16236904346374,4.5831808708298665
8.95,-68.1332342027807,4.524180992554312
9.0,-68.05721458982494,4.495895846616543
9.05,-67.98497593101331,4.484297313258185
9.1,-68.0013135548758,4.407106063828326
9.15,-68.02818054112339,4.427073683162154
9.2,-67.99775004959493,4.420354474573998
9.25,-67.97573960463758,4.400655979623223
9.3,-67.92676136321826,4.4257995569962745
9.35,-67.8487193740053,4.4401757160958635
9.4,-67.76597476479049,4.430756719049646
9.45,-67.77169954443303,4.321263734158531
9.5,-67.87404514529561,4.168853477284064
9.55,-67.91747643547208,4.198181311535015
9.6,-67.81744367823802,4.216240718050032
9.65,-67.79550152472365,4.220391253835737
9.7,-67.81857421591553,4.198909767097858
9.75,-67.8398495781003,4.131874568864392
9.8,-67.82132431710419,4.114646470776962
9.85,-67.82626650227903,4.088162278629009
9.9,-67.79792882116624,4.152454726125795
9.95,-67.7827341311946,4.163678214160394
10.0,-67.78194514686092,4.1192747683316115
10.05,-67.79198810462208,4.138364589304387
10.1,-67.7696760510071,4.1372794806587265
10.15,-67.75530784827542,4.135103192594827
10.2,-67.77312957298075,4.029651757046817
10.25,-67.81376503442199,4.078463778245588
10.3,-67.78757853552024,4.109662848102053
10.35,-67.72097819711087,4.173412956864533
10.4,-67.64456162199453,4.207601556799018
10.45,-67.64741066257213,4.22827184587508
10.5,-67.61423132331618,4.229320885284873
10.55,-67.55165017739264,4.29158501725632
10.6,-67.5333366498623,4.350385122234462
10.65,-67.54990909282208,4.376442632096088
10.7,-67.58800528904828,4.382320664013226
10.75,-67.5813563482361,4.342730728453915
10.8,-67.53831662675935,4.39399249743755
10.85,-67.43635153837621,4.529187696176764
10.9,-67.4398432887179,4.745274552786876
10.95,-67.38489760804094,5.592900877603166
11.0,-66.86249084473211,6.715648017401265
11.05,-66.05642081938069,7.374718067098231
11.1,-65.7056133814198,7.795984869770381
11.15,-65.39977478438746,8.42253149767538
11.2,-65.15314012618835,8.03322334902287
11.25,-65.10663822504995,7.0890536566259
11.3,-65.21848689543125,6.474361032203447
11.35,-65.34149102076454,6.141607649524179
11.4,-65.38033284666595,6.071197937251129
11.45,-65.72239806285727,5.819112755396696
11.5,-66.00025819137475,5.220372504696968
11.55,-66.50390366266058,4.810237731756343
11.6,-67.05306509959195,4.485532711658607
11.65,-67.51472307110873,3.329381438088398
11.7,-68.26997785845927,2.056983106611556
11.75,-69.3564413755259,0.9803290020512233
11.8,-70.42447113413418,1.0860286419765346
11.85,-70.5784670455537,1.0692683648694405
11.9,-70.12645880547959,0.8975958537610085
11.95,-69.61299016033192,0.8609871275948455
12.0,-69.19789992887259,1.38921344125641
12.05,-68.90080275531325,1.6533512843724796
12.1,-68.95632300061972,1.51996614090153
12.15,-68.99373055444659,0.9816626355085808
12.2,-68.96043353522234,0.5314245341691358
12.25,-69.09277526357707,0.4081324070381076
12.3,-69.10734274707603,0.6254118384640306
12.35,-68.90727428978252,0.9930948402013942
12.4,-69.03739282053567,1.216549721180944
12.45,-69.3139479126031,1.396869946313606
12.5,-69.53275719007233,1.6907828923215635
12.55,-69.73256680478757,2.215257045987277
12.6,-69.75887305643066,2.7089765237625505
12.65,-69.74743117072317,2.9450309424002907
12.7,-69.71257387032695,3.1255820803788925
12.75,-69.66249366929348,3.410406192893591
12.8,-69.66725643012481,3.7989795867264333
12.85,-69.72062770024961,4.188791235152339
12.9,-69.69675212766583,4.413920541343614
12.95,-69.67443886765726,4.535867497147511
13.0,-69.50844205381647,4.6889464891850485
13.05,-69.46784014541025,4.950008708402381
13.1,-69.57477872560816,5.00486983642751
13.15,-69.79861749529664,5.098347679215822
13.2,-69.96826575625585,5.206224045204476
13.25,-69.99788361254075,5.433941444908853
13.3,-69.99278427969499,5.468574330628124
13.35,-69.90900416065338,5.400320520493856
13.4,-69.91228490673168,5.371299168637187
13.45,-69.83871022105224,5.323193722921458
13.5,-69.75540854247704,5.344573312045213
13.55,-69.8447140231367,5.416076914240822
13.6,-70.01154342238539,5.366735808315131
13.65,-70.01451735525785,5.254180843245854
13.7,-69.96811372195066,5.123569827483951
13.75,-69.8880086327662,5.015410490904445
13.8,-69.84729985105862,4.887012823570533
13.85,-69.84265272872965,4.798471055293923
13.9,-69.85359701324857,4.7455413753689895
13.95,-69.8118654856618,4.606137108888967
14.0,-69.72902024431647,4.592087211769562
14.05,-69.66615888381048,4.647410660934049
14.1,-69.5392219458485,4.613174804917274
14.15,-69.48582053320925,4.474216285690469
14.2,-69.4429055113175,4.469447872482599
14.25,-69.39621172889801,4.463382662372539
14.3,-69.43469780272507,4.384770955054797
14.35,-69.47545835091752,4.255190025964586
14.4,-69.54675054801666,4.051708039516056
14.45,-69.50049062589898,3.944938636389861
14.5,-69.4346021475133,3.9242613055352784
14.55,-69.41263755773637,3.8966374759143227
14.6,-69.36071600432268,3.843982770303977
14.65,-69.33643339503419,3.8272842698696383
14.7,-69.25861289759646,3.81248107469043
14.75,-69.20602526229041,3.7691967453334194
14.8,-69.13535881266746,3.6970766771598695
14.85,-69.11994426922513,3.6311306525265192
