Time [s],Plantarflexion(+)/dorsiflexion(-),Supination(-)/pronation(+)
0.0,-4.790856501700723,2.1183797771261705
0.025,-4.779371272491036,2.1190679111553816
0.05,-4.800646179033092,2.1196250823529366
0.075,-4.841174013095742,2.108985562121954
0.1,-4.872418393240016,2.0843291817611713
0.125,-4.8773254358735105,2.048861060128066
0.15,-4.882165826956297,2.0072183989446684
0.175,-4.9039038747559935,1.9808568008965985
0.2,-4.941502039900116,1.9929186048478642
0.225,-4.991753850833242,2.0158491211843277
0.25,-5.049901404001562,2.0165458145401027
0.275,-5.1034199958690065,1.9890433617658354
0.3,-5.1457836921311495,1.9523504636474107
0.325,-5.173260437357635,1.9247864315057024
0.35,-5.172983390941635,1.9127377226041555
0.375,-5.1446786753591125,1.9077675361228803
0.4,-5.1110951704082135,1.8993775818915017
0.425,-5.103863261389464,1.87880612328419
0.45,-5.130371036826343,1.8553389239649427
0.475,-5.165323929098447,1.8154140464309694
0.5,-5.1898127364178315,1.7688446895222896
0.525,-5.2067108464112435,1.7341249081941916
0.55,-5.197122009800456,1.7151707816127246
0.575,-5.175073140810688,1.7077940514891097
0.6,-5.157098008517496,1.704697495670314
0.625,-5.14764634833814,1.6979986997912218
0.65,-5.151308734498469,1.6840575397116013
0.675,-5.159541628406431,1.674316377482216
0.7,-5.148032215105836,1.6506678683577656
0.725,-5.1240632320939286,1.585003533398332
0.75,-5.101952109249923,1.5160373447689899
0.775,-5.085860581367813,1.498815150051029
0.8,-5.01074390919744,1.7002058040499042
0.825,-4.971274013217431,1.9196517370504325
0.85,-4.916298019025395,2.210106230859348
0.875,-4.8402127170034435,2.5086216313164678
0.9,-4.725886634036742,2.7255532495914023
0.925,-4.557789179159806,2.7733570949849216
0.95,-4.317538775485722,2.6302261097871393
0.975,-3.9731090858942806,2.381082582436223
1.0,-3.439972395540909,2.1639219632802487
1.025,-2.6203423094922593,2.0969360465158973
1.05,-1.434838754195962,2.2761921466711317
1.075,0.13471725047755712,2.834306483967861
1.1,2.099715076227682,3.867512125657333
1.125,4.527249395797463,5.295235452115963
1.15,7.446891926036361,6.864596233324754
1.175,10.616155237279779,8.369836065211297
1.2,13.459705834091782,9.437094172010914
1.225,15.267974049221204,9.269725881807013
1.25,15.550351233920926,7.61526250105057
1.275,13.9920997024756,4.730573915602836
1.3,11.003337315434514,1.5981033163596305
1.325,7.886126394783316,-0.7899752160413611
1.35,5.732010029016789,-2.2883919820557708
