Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,5.408960416927081,6.957714171943362
0.025,5.401570284971322,6.9691007003032555
0.05,5.399997567145282,6.988103639256432
0.075,5.403380969701598,7.010101763113312
0.1,5.405148262268966,7.048047178670833
0.125,5.38849378108105,7.090087567820685
0.15,5.35302516128016,7.1299460591128545
0.175,5.315928467615266,7.165170078244203
0.2,5.305779121814956,7.178042185246875
0.225,5.313710911930238,7.1753377651044765
0.25,5.3247650388691055,7.176635382376351
0.275,5.329773155055128,7.186888456031744
0.3,5.318959726556348,7.197415222217496
0.325,5.067652759781175,7.099108333018245
0.35,4.66015828934577,6.891048125154427
0.375,4.037322130971805,6.503950858653299
0.4,3.264969772841831,5.911803983536236
0.425,2.431498725310667,5.103730487710967
0.45,1.5710760294140917,4.085104635793271
0.475,0.7055835246490548,2.8768176751707486
0.5,-0.12309682626267289,1.5133860372491845
0.525,-0.8704504180467548,0.07975157906579419
0.55,-1.4917032788115259,-1.3167716300414196
0.575,-1.9717835004858475,-2.5791739583212716
0.6,-2.3262795771353084,-3.6332002618503907
0.625,-2.5573152916949367,-4.473780941680951
0.65,-2.6711039677491484,-5.122182893498695
0.675,-2.6560017236135254,-5.627026730672241
0.7,-2.504847570110137,-6.027734361979049
0.725,-2.201611791492453,-6.3694852250352225
0.75,-1.722101661592033,-6.745629550697944
0.775,-1.0319190304781833,-7.286867431073702
0.8,-0.10595693651500526,-8.137077862848608
0.825,0.9895720168694815,-9.366533250276447
0.85,2.121744002769244,-10.877861922197054
0.875,3.202083285305951,-12.479159349587384
0.9,4.183678953143307,-13.991441681797394
0.925,5.017693421489999,-15.33537573261783
0.95,5.65598090291232,-16.463328133779395
0.975,6.082539434796871,-17.299223841970026
1.0,6.391077629921095,-17.854792424314173
1.025,6.709141364554841,-18.24194768718604
1.05,7.095465024459673,-18.575360230542497
1.075,7.591524594616655,-18.884313357036095
1.1,8.233827206484394,-19.129962366521532
1.125,8.990438949640717,-19.29433164782891
1.15,9.782063128785408,-19.385384402501366
1.175,10.531586402067195,-19.429431067965552
1.2,11.223003035551724,-19.490771373205526
1.225,11.906480052502605,-19.646355514465423
1.25,12.633737199062109,-19.906742286947996
1.275,13.402996431116497,-20.171840913510042
1.3,14.101099880533747,-20.312963608680576
1.325,14.426650436918312,-20.260901130317794
1.35,13.864289738517359,-19.992826992510757
1.375,11.851301702627358,-19.43204890515317
1.4,8.103228776117907,-18.46723665389805
1.425,2.931068138899738,-17.128870841042968
1.45,-2.8389279110722825,-15.68229869542171
1.475,-8.37893595598714,-14.504364207624995
1.5,-13.245294922688254,-13.880596809682837
1.525,-17.41655201056868,-13.919469885470663
1.55,-21.04592699619288,-14.481355312796737
1.575,-24.20180576589989,-15.178383995123061
1.6,-26.892886991155073,-15.66610327380964
1.625,-29.235152425390694,-15.885057337048243
1.65,-31.521819207788788,-15.940269123011557
1.675,-33.95292688310102,-15.955590044784396
1.7,-36.500095222005605,-16.05281449971354
1.725,-39.00668774267149,-16.242796613174914
1.75,-41.269203767812954,-16.46692223349018
1.775,-43.240983410742196,-16.7929628418613
1.8,-45.18908886377408,-17.352896718438778
1.825,-47.1349779700912,-18.052317729689676
1.85,-48.92160281724771,-18.726789571240825
1.875,-50.54140655541904,-19.28415550265201
1.9,-52.16789807610312,-19.717949521344668
1.925,-53.87992054415394,-20.066093179546424
1.95,-55.4749577790273,-20.4062692559306
1.975,-56.70054395631729,-20.845488945143746
2.0,-57.477213439865544,-21.446726714807482
2.025,-57.887911113983904,-22.15485380734773
2.05,-58.037418114150526,-22.821411631600494
2.075,-58.020906396048204,-23.39000737714344
2.1,-57.95838970920236,-23.83985408147119
2.125,-58.013106610786544,-24.087561828826725
2.15,-58.33161529779192,-24.098804127017157
2.175,-59.02568781086089,-23.92820873758863
2.2,-60.15099215302515,-23.598840080958674
2.225,-61.53861237527625,-23.060999979932703
2.25,-62.88127457170556,-22.30491009741969
2.275,-63.99540349784573,-21.466024080422873
2.3,-64.87703321167946,-20.7249941280903
2.325,-65.55515786415766,-20.162536949315793
2.35,-66.00207199171915,-19.747660442723575
2.375,-66.22704185909947,-19.453880639746483
2.4,-66.2990951758421,-19.3359539835751
2.425,-66.26092886730268,-19.405630709190554
2.45,-66.1072454772477,-19.600584094721096
2.475,-65.82457235159745,-19.847046566477303
2.5,-65.38699365698513,-20.060929328337423
2.525,-64.78255199390631,-20.19471262883735
2.55,-64.08067111934005,-20.217613644422556
2.575,-63.42764822577222,-20.10996105509782
2.6,-63.01112513497623,-19.94567012112989
2.625,-62.93844578169719,-19.80504352942664
2.65,-63.1443344937248,-19.65027854344516
2.675,-63.56934908332919,-19.472358823074362
2.7,-64.20630166816603,-19.331275322255866
2.725,-64.91623157123725,-19.239969966410293
2.75,-65.4283194129547,-19.13424336076196
2.775,-65.58201034701563,-18.962253471727966
2.8,-65.46846375513981,-18.729002919898146
2.825,-65.28800407938812,-18.453749415417292
2.85,-65.11359335609453,-18.12837051872369
2.875,-64.91001441140509,-17.78963297191832
2.9,-64.70112546637284,-17.51290761697663
2.925,-64.54498918755522,-17.30489545350887
2.95,-64.41422824030462,-17.066818518241867
2.975,-64.18533066098051,-16.66750036222999
3.0,-63.72213260768703,-16.060874970216258
3.025,-62.943912279582,-15.33051418111212
3.05,-61.83044697167384,-14.589127641814883
3.075,-60.17856822163195,-14.000126126504584
3.1,-57.48152741788236,-13.789272935564863
3.125,-53.12821425554284,-14.128403369157464
3.15,-46.80806356107898,-15.153757447405527
3.175,-38.85525073883464,-16.907822136935515
3.2,-30.053589381335524,-19.163318803518624
3.225,-21.186576481661028,-21.38373579320881
