Time [s],Flexion(+)/extension(-)
0.0,-3.394952598483991
0.05,-3.2531923281553468
0.1,-3.0780667975654254
0.15,-2.9922568313296827
0.2,-3.0089711633664957
0.25,-3.0691560326109357
0.3,-3.1529420860684447
0.35,-3.185787341839421
0.4,-3.220422622364656
0.45,-3.2852347362653855
0.5,-3.265938566141618
0.55,-3.2906827433079147
0.6,-3.3053989387194602
0.65,-3.3720877151702737
0.7,-3.4035254396504495
0.75,-3.469925625097889
0.8,-3.5268288996326342
0.85,-3.569808979171658
0.9,-3.616510852696292
0.95,-3.663477656190779
1.0,-3.662166884401641
1.05,-3.6559555029700883
1.1,-3.60506558447361
1.15,-3.6106700939295795
1.2,-3.5791881548962423
1.25,-3.4836043968535693
1.3,-3.366300978354432
1.35,-3.2073909454746374
1.4,-3.048205668826749
1.45,-2.449182819108893
1.5,-1.1376704465256995
1.55,1.0202699753768816
1.6,4.1397925221222405
1.65,6.952091652421734
1.7,9.201045162833115
1.75,11.612564272066543
1.8,14.601949415985839
1.85,18.264761086277442
1.9,22.73896391196071
1.95,27.435883428119848
2.0,32.312493918419996
2.05,37.444357856552514
2.1,41.95781433735257
2.15,45.84495761593863
2.2,49.12351601411598
2.25,52.238080406330795
2.3,55.5052151094682
2.35,58.88807094418863
2.4,62.4140519295812
2.45,66.25464630295326
2.5,68.48952467372112
2.55,68.40101442165967
2.6,67.73321771029964
2.65,67.52132355566862
2.7,67.61209242114204
2.75,68.0279413158715
2.8,68.68653779792876
2.85,68.79255032900602
2.9,68.83114107831324
2.95,68.89134277416201
3.0,68.70868370543006
3.05,68.51920393921496
3.1,68.42283427769692
3.15,68.39739031614373
3.2,68.43095048664499
3.25,68.64235206441869
3.3,68.78275921955127
3.35,68.78305450426694
3.4,68.80484008003137
3.45,68.71625763009443
3.5,68.6095855860184
3.55,68.55560893159742
3.6,68.59886994125061
3.65,68.76305750371988
3.7,68.998833452908
3.75,69.2643098108852
3.8,69.47555981136033
3.85,69.58791809431065
3.9,69.64591255115634
3.95,69.66959338814087
4.0,69.6781805192449
4.05,69.66217405706382
4.1,69.78150184250313
4.15,70.1261583853446
4.2,70.53893543557206
4.25,70.79916018049802
4.3,70.91866301897048
4.35,70.97479036962183
4.4,70.97571473755656
4.45,70.85716221841871
4.5,70.65469584987103
4.55,70.45925882295924
4.6,70.39854851790874
4.65,70.4552560296973
4.7,70.50199781993429
4.75,70.56428032008365
4.8,70.64842133608751
4.85,70.78851625997657
4.9,70.99862897130201
4.95,71.23772901412181
5.0,71.52876724435312
5.05,71.83880178321687
5.1,72.12256010449497
5.15,72.3190556935621
5.2,72.48691942590133
5.25,72.68434690188349
5.3,72.80749268100693
5.35,72.85984364311737
5.4,72.93375912581587
5.45,72.92086667279511
5.5,72.88094946385797
5.55,72.93691723809263
5.6,73.01839619668574
5.65,73.0386577087424
5.7,73.01398005705984
5.75,72.98881370878729
5.8,72.9468408982234
5.85,72.92654522601796
5.9,72.88158947060839
5.95,72.75425901272779
6.0,72.59095161518447
6.05,72.42621651104206
6.1,72.24536224239411
6.15,72.14632848055662
6.2,72.12755452869168
6.25,72.13070860040811
6.3,72.12864165689854
6.35,72.12567308514451
6.4,72.12573908062825
6.45,72.09209173093387
6.5,72.0640973983836
6.55,72.05882574184646
6.6,72.05130419136249
6.65,72.0483462124487
6.7,72.07936669868279
6.75,72.0889601361366
6.8,72.06340129359563
6.85,72.04346417713995
6.9,72.03964689192124
6.95,72.01998524995032
7.0,72.02835664214598
7.05,72.02331099982499
7.1,72.01821672047718
7.15,72.01233298514583
7.2,72.01030538883734
7.25,72.00891625914093
7.3,71.99504782022504
7.35,71.97272986793939
7.4,71.94970255554011
7.45,71.91718260149064
7.5,71.92297114648345
7.55,71.9426849587095
7.6,71.93662706492624
7.65,71.91635531871052
7.7,71.9083591621003
7.75,71.8958773177778
7.8,71.87878039133273
7.85,71.84548915161514
7.9,71.78655821767106
7.95,71.71184099160362
8.0,71.59096481726455
8.05,71.40076254038178
8.1,71.23551212557032
8.15,71.10619885790702
8.2,70.98827448361321
8.25,70.85017019304372
8.3,70.66474090760799
8.35,70.46403333210394
8.4,70.27201040777985
8.45,70.16017874837358
8.5,70.1935363399178
8.55,70.23438552573371
8.6,70.28925057313316
8.65,70.3917675519243
8.7,70.47963037196858
8.75,70.55587177850846
8.8,70.57314455508737
8.85,70.49862032151783
8.9,70.48053158185556
8.95,70.49750538716208
9.0,70.57798734217121
9.05,70.64074989134043
9.1,70.68138356218778
9.15,70.65403628315539
9.2,70.614312210499
9.25,70.59470693957167
9.3,70.56729114736723
9.35,70.55358448764616
9.4,70.536676318291
9.45,70.49730608216447
9.5,70.4524198965067
9.55,70.4160650093077
9.6,70.40426678692326
9.65,70.31516660834654
9.7,70.24838803084515
9.75,70.22991892122295
9.8,70.26075585650003
9.85,70.3643514815722
9.9,70.3840707068906
9.95,70.29053452537876
10.0,70.21190419178981
10.05,70.38527535924626
10.1,70.50704802221473
10.15,70.64223394406906
10.2,70.62845805532307
10.25,70.48680196305328
10.3,70.30176929682202
10.35,70.21026440820698
10.4,70.10992688539739
10.45,70.0632515519324
10.5,70.05738311764384
10.55,70.070425865868
10.6,70.10143346215663
10.65,70.19477833363634
10.7,70.31556358455582
