Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,0.13692896269928626,-48.17205703536565
0.05,0.17650665029557958,-48.21005585595303
0.1,0.18285937309396852,-48.24580533444837
0.15,0.1507990338952303,-48.26751197212272
0.2,0.1407122401482131,-48.29571354265579
0.25,0.13607766682070177,-48.31632539000672
0.3,0.12579791562613343,-48.324683475416386
0.35,0.14647874908881173,-48.371264936913974
0.4,0.16386742216533104,-48.377101446984234
0.45,0.15565036923331757,-48.384908495371704
0.5,0.17889624884929378,-48.376169733062
0.55,0.24138185248797275,-48.35981665895136
0.6,0.2630242433367207,-48.33822085122555
0.65,0.2883075956295959,-48.32538213899205
0.7,0.35117899593372487,-48.3249875446966
0.75,0.3915995916781688,-48.31586071494343
0.8,0.40510252022433424,-48.345362503716046
0.85,0.38576866670984006,-48.34786974641389
0.9,0.44558349430630323,-48.41472349967074
0.95,0.4438907934851173,-48.39499294191668
1.0,0.4254978309029584,-48.375132604007966
1.05,0.4388686465720474,-48.38250486552493
1.1,0.4503907942200439,-48.38580089240754
1.15,0.44712265014692165,-48.41903981629152
1.2,0.4281254342683912,-48.42693029674055
1.25,0.4190995491320206,-48.44889419486503
1.3,0.4227679306094568,-48.47030106608443
1.35,0.3954137738395789,-48.49034533130068
1.4,0.37766750527192317,-48.50573116510951
1.45,0.3747470504686294,-48.51510643974138
1.5,0.39551562035884164,-48.553331500953554
1.55,0.4076540819851585,-48.579712797579965
1.6,0.40513118603475695,-48.62621967574486
1.65,0.4131666091685104,-48.636773125116015
1.7,0.4461886623944667,-48.62804652551774
1.75,0.48681589486234705,-48.64196680517761
1.8,0.5428289564678923,-48.66274453078675
1.85,0.7517380474926013,-48.651111759336146
1.9,1.0896480910016773,-48.486483592272066
1.95,1.4896164237523721,-48.160118692558605
2.0,1.77982690150418,-47.73253402486798
2.05,1.5279200236599664,-47.49680342146462
2.1,0.796946813890431,-47.549510115149175
2.15,0.05273076340088332,-47.59463268185978
2.2,-0.041611363563568295,-47.563208169389256
2.25,0.42121148418393767,-47.4933306966249
2.3,0.5918934594279052,-47.420796825808615
2.35,0.2905311603135044,-47.20058651104316
2.4,-0.5981740989380668,-46.62766373079179
2.45,-2.0637949504553874,-45.81967085183162
2.5,-5.200844505362839,-45.314302802801066
2.55,-10.261346267357585,-45.4704945274305
2.6,-14.137378542984077,-45.16077518297946
