Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-59.19303265263477,-12.284020182289268
0.05,-58.37746079282249,-13.664915781826354
0.1,-57.762771469444935,-15.270620316830653
0.15,-57.34789212121885,-17.13108008751082
0.2,-56.28672012973066,-18.79269286887459
0.25,-54.99394614646692,-20.037103394653162
0.3,-54.19290565043985,-20.68582590565549
0.35,-53.80274014326981,-20.835613254572277
0.4,-53.95122690387854,-20.647461607733288
0.45,-54.198797390469814,-20.28997632386442
0.5,-54.52680118288109,-19.849292735742083
0.55,-55.06849658823956,-19.322341518871763
0.6,-55.612286147179184,-18.623280329532292
0.65,-56.54625414604849,-17.71836801945539
0.7,-57.601007024545225,-16.6945666381859
0.75,-58.502530418729975,-15.796411866832457
0.8,-59.532249196706886,-15.015051540886375
0.85,-60.894734219008676,-14.16895865961615
0.9,-62.88667901287142,-13.280654100749283
0.95,-65.11031041229955,-12.596443251186024
1.0,-68.43905159772038,-11.310297313899031
1.05,-72.65285863551746,-10.671974129781058
1.1,-75.57590794199797,-10.873396912535565
1.15,-77.79986058050042,-10.93794371491376
1.2,-79.16460008067757,-10.92427664365651
1.25,-80.32296980637025,-10.823067465508142
1.3,-81.36196652519315,-10.66909550629284
1.35,-82.51633657426287,-10.447354991901433
1.4,-83.74724351128324,-10.431037062223785
1.45,-84.49056839273392,-10.224559413277655
1.5,-85.16520265612124,-9.939895427899808
1.55,-85.5367242176247,-9.868647811582438
1.6,-86.21737823500482,-9.443768551573488
1.65,-87.02110351596315,-9.082260170083092
1.7,-87.82478656965404,-8.44195554719367
1.75,-87.95462483375836,-7.803091316807121
1.8,-87.98168575046411,-6.9357114081503815
1.85,-87.83958482131901,-5.8162668971604035
1.9,-87.49011064506287,-5.286144709177029
1.95,-86.65383260989124,-4.859277544161171
2.0,-85.721627894592,-4.182741681264977
2.05,-84.8596915855676,-3.545123683274469
2.1,-83.89250314470648,-3.094242205663208
2.15,-82.92519614459269,-2.691791555868573
2.2,-82.09791389446362,-2.2345023431747535
2.25,-81.28788442679672,-1.7839365723709337
2.3,-80.638415719666,-1.6037257028634553
2.35,-80.25418935792584,-1.469551895176854
2.4,-80.21024190474718,-1.2699252085002235
