Time [s],Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],Gyro_x [1/s],Gyro_y [1/s],Gyro_z [1/s]
0.0,-0.04183778911828995,0.22394371032714844,-0.003706178395077586,-0.008283661678433418,0.0023602021392434835,-0.008949016220867634
0.05,-0.0407431535422802,0.22341156005859375,-0.008180051110684872,-0.008284684270620346,0.002356755780056119,-0.008948976173996925
0.1,-0.030809558928012848,0.2098236083984375,-0.010897018946707249,-0.007628940977156162,-0.0007008682005107403,-0.006916156969964504
0.15,0.0009143869974650443,0.17517471313476562,-0.0019497225293889642,-0.004322460386902094,-0.007333704270422459,-0.0019140220247209072
0.2,0.020994530990719795,0.18130111694335938,0.021315325051546097,-0.0014695695135742426,-0.0015382712008431554,-0.006235811859369278
0.25,0.02873000130057335,0.2024087905883789,0.01815422624349594,-0.004790049046278,-0.00693978276103735,-0.007957763969898224
0.3,0.04257349669933319,0.23807811737060547,0.018174413591623306,-0.0067434050142765045,-0.007151252590119839,-0.004618399776518345
0.35,0.029062766581773758,0.20380401611328125,-0.02193923108279705,-0.014168315567076206,-0.00632485281676054,-0.00499871838837862
0.4,-0.027269979938864708,0.18379688262939453,-0.05483314022421837,-0.015971677377820015,0.00014117261162027717,-0.0036193490959703922
0.45,-0.00831544864922762,0.18040084838867188,-0.017402034252882004,-0.009241675026714802,0.011126135475933552,-0.005862261168658733
0.5,-0.0039639780297875404,0.12038421630859375,-0.04179050773382187,-0.0007035327143967152,-0.0045039174146950245,0.004096865653991699
0.55,-0.04399929940700531,0.12774658203125,-0.03349468484520912,0.0008766197133809328,0.007335292175412178,-0.0030894502997398376
0.6,-0.05870697647333145,0.1707477569580078,-0.0018435516394674778,-0.0005853681359440088,0.015006592497229576,-0.011173315346240997
0.65,-0.02425045520067215,0.1546802520751953,0.020806916058063507,0.0027734339237213135,-0.0020562419667840004,-0.0050948671996593475
0.7,-0.010185401886701584,0.18613529205322266,0.028444340452551842,0.0008781540673226118,-0.01138545572757721,0.003210466355085373
0.75,0.0041444916278123856,0.18166351318359375,0.07892002165317535,-0.0055170729756355286,-0.024045560508966446,0.007862244732677937
0.8,0.00864061526954174,0.16431427001953125,0.04088675603270531,-0.00895637460052967,-0.03615570813417435,-0.00023547900491394103
0.85,0.055342186242341995,0.13275718688964844,-0.04239991679787636,-0.008768628351390362,-0.047932177782058716,-0.005906815640628338
0.9,-0.031108979135751724,0.19239521026611328,-0.07010610401630402,-0.006989451125264168,-0.034643884748220444,-0.012215887196362019
0.95,-0.1732911765575409,0.14358901977539062,-0.06791368871927261,-0.0056525240652263165,-0.035047587007284164,-0.017350202426314354
1.0,-0.08417996764183044,-5.6267890613526106e-05,-0.1138746589422226,-0.037302758544683456,-0.08373720198869705,-0.021819686517119408
