Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,-153.34705258878512,-166.3910867014979
0.05,-149.29426690322182,-164.62089069569976
0.1,-143.7780051879509,-161.154865920981
0.15,-140.6561321270133,-157.24008069678777
0.2,-142.14125302717062,-156.37637404754636
0.25,-150.78746811494236,-161.66429665223492
0.3,-159.20938142379995,-167.16079184428133
0.35,-162.9287474138436,-169.73760081526137
0.4,-165.04762912882242,-171.35622953296698
0.45,-167.0113747729512,-172.97384299125795
0.5,-167.28496827490113,-173.63566596143147
0.55,-164.2675282015876,-172.54917246131748
0.6,-158.23879061676888,-169.84929774608898
0.65,-153.12032414015246,-167.04815068997888
0.7,-154.09793252010965,-166.89805408453634
0.75,-162.9118280329105,-171.0744046201113
0.8,-176.1302408518299,-177.93996218566397
0.85,172.39034828941215,175.83579648013048
0.9,165.93051219625673,171.85030368138615
0.95,165.95767931831946,171.31539399842165
1.0,166.73963373101512,171.14287748675517
1.05,164.94461277901917,169.54620093188177
1.1,163.72509701544024,168.76029215477956
1.15,165.17992973012338,169.77723728111746
1.2,165.87296357211054,170.32460548321953
1.25,164.12597692626773,169.16638755651553
1.3,161.70868955052237,167.68438093271305
1.35,163.06729522667413,168.96869994829058
1.4,166.04159218029105,171.0397214554564
1.45,168.26873477435868,172.57232924224658
1.5,170.7553751662233,174.25212218850763
1.55,172.35769383188006,175.2740994349859
1.6,172.4467076900747,175.4155181309
1.65,173.43354640668997,176.0511837390629
1.7,176.41161019173342,177.79867610547086
1.75,179.83261465097905,179.89480693600575
1.8,-177.54471331456116,-178.41457359477334
1.85,-174.47701019275993,-176.33353634687947
1.9,-171.67885474242217,-174.4107136978727
1.95,-173.61733850402942,-175.81905481865218
2.0,-172.73175087319464,-175.31179998919066
2.05,-164.3708173733936,-169.4366547833722
2.1,-158.5788968236198,-165.01693958441686
2.15,-158.7398292607748,-165.65078134480183
2.2,-160.98535637991588,-167.37329918471767
2.25,-159.46597077749936,-166.26193808724898
2.3,-155.0048375757041,-162.63991625863568
2.35,-149.98736524358097,-158.70430612522833
2.4,-146.26024333620896,-156.12435222939186
2.45,-143.73861581067752,-154.72596230403133
2.5,-141.1455263198272,-153.1392605527806
2.55,-139.19906259735671,-151.08496524373882
2.6,-138.80905775693836,-150.6452286809654
2.65,-138.45624882817023,-150.30410957888526
2.7,-137.10096651591326,-149.09001648922253
2.75,-136.6615311291349,-148.30408031055208
2.8,-138.21032779385837,-149.09929302103552
2.85,-140.9809555978282,-151.26207268749076
2.9,-143.75466152601985,-153.89791674573533
2.95,-147.60326198052968,-157.14830982091158
3.0,-154.11272778226385,-162.194838499955
3.05,-161.24338644573868,-167.3864924587451
3.1,-165.94525622137883,-170.51927428128957
3.15,-168.53389492300698,-172.274791130695
3.2,-170.09876943140756,-173.30603423710699
