Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-56.02999599905445,-5.102925589167773
0.05,-54.279595872757746,-5.772085909997508
0.1,-52.630799255937376,-6.523825710626382
0.15,-51.17965455491947,-6.703145791135563
0.2,-49.57733300544274,-6.190674523063118
0.25,-48.94020109850029,-5.44215001301998
0.3,-50.23841925505474,-4.95296461838168
0.35,-52.13085705329211,-4.388381043329349
0.4,-52.734373302777925,-3.309642355423524
0.45,-52.603508501374456,-1.9673809820227757
0.5,-53.19149953955105,-0.5179614962848111
0.55,-53.94176128096419,0.8387337826511302
0.6,-54.73740327503086,2.2347507394765347
0.65,-55.38232519072149,3.5794741795723692
0.7,-55.4717074238922,4.752457942051666
0.75,-55.15600624003729,5.459619830574707
0.8,-55.23855628264312,5.468431961113992
0.85,-55.56300641569885,6.101485655061896
0.9,-55.58329746762891,7.188581161191587
0.95,-55.80969784578254,7.471676484491377
1.0,-56.15766469015124,6.848754545186855
1.05,-56.56865501925895,6.49209442754057
1.1,-56.38096993563974,6.422198877155111
1.15,-56.99007771791235,5.550207088288305
1.2,-57.87304011879547,4.9874013478652435
1.25,-58.537585786553734,5.3642234904690715
1.3,-59.43897677679877,5.764563210744537
1.35,-60.18547879150064,6.058935019294839
1.4,-60.29258903458278,6.514270830326513
1.45,-60.02891961787527,6.866425831104727
1.5,-60.1755614140237,6.7844162978186695
1.55,-60.511751839162244,6.241863829361421
1.6,-60.64791928455678,6.335848306118984
1.65,-60.51465040142001,6.908000586856372
1.7,-60.59299516493873,7.33608235608297
1.75,-60.229270302236515,7.452334257509486
1.8,-59.15503965697606,7.321151136390288
1.85,-57.54720270057916,6.527202679465398
1.9,-55.9128832563834,5.088781694443043
1.95,-55.18050390506755,3.399916581228863
2.0,-54.7114770795246,1.2112333143423326
2.05,-53.949874243414946,-0.06897997967152221
2.1,-52.48957937574861,-0.24240226918834523
2.15,-50.355935100981725,-0.031353537064100934
2.2,-47.87947823654279,1.376884516442154
2.25,-44.01661235092718,1.992021413810146
2.3,-41.9767331345645,0.41501487465515113
2.35,-41.09728829133772,-1.0318920807593264
2.4,-38.94083563200184,-1.3815878186530735
2.45,-38.1441331876184,-1.3889816128701526
2.5,-38.293272733616,-1.1821183726067166
2.55,-38.78431311476983,-0.43928253891728275
2.6,-39.84946063798809,0.6449793768639472
2.65,-41.441505435331294,1.8526620916757452
2.7,-43.225107972373905,2.7110561237537825
2.75,-45.018225829837014,3.0734203742006763
2.8,-46.128542954801276,3.0726462083157564
2.85,-47.45774313692702,3.24207589409294
2.9,-48.45431771757909,3.3581355882175195
2.95,-49.06301954862654,3.2537356452291584
3.0,-49.463353968547636,3.419315472036726
3.05,-50.042927021315315,3.9489888856544026
3.1,-50.658228525490664,4.5944103441063175
3.15,-50.95314574096229,4.939927479194687
3.2,-51.26091025961901,5.1416374211404605
3.25,-51.130893547709526,5.126581906923581
3.3,-50.72726077017957,5.303800074956589
3.35,-50.16714110808264,5.6848394073699735
3.4,-49.55897946654102,6.209254992280265
3.45,-48.70973260121733,6.964738128233552
3.5,-48.37199604787783,7.704971173387822
3.55,-48.11864526383244,7.602347019720614
3.6,-47.37464313004695,7.350991282998041
3.65,-46.295711513516515,7.239366604123982
3.7,-44.91661719108394,6.998403501292781
