Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,5.7239560407504175,-2.3735061179879753
0.05,5.69926972101761,-2.3851690304040134
0.1,5.696453500024063,-2.3891387474372734
0.15,5.729401199850321,-2.3444107405919095
0.2,5.7915524315096905,-2.315350151769837
0.25,5.831114412588879,-2.3163722127468622
0.3,5.86457569502053,-2.3033636117278458
0.35,5.864948539871892,-2.2633172423492036
0.4,5.89536281328494,-2.2250375916687224
0.45,5.911475133193,-2.267163292695942
0.5,5.920760416361989,-2.2207566136054564
0.55,5.956850596072599,-2.229661239855115
0.6,5.967545151837604,-2.251913246349649
0.65,5.991045320096636,-2.2231070250654748
0.7,6.026109016814931,-2.234960593077332
0.75,6.042299239523952,-2.2160259563972144
0.8,6.05217181578159,-2.2125725181823324
0.85,6.075283085716693,-2.189093862398006
0.9,6.145426137198582,-2.155301649308827
0.95,6.261538992137851,-2.1706219762334493
1.0,6.244411427570589,-2.1150685836631467
1.05,6.216093721376608,-2.0849554343264822
1.1,6.215872379635833,-2.144875822845045
1.15,6.274533215683581,-2.168207766989324
1.2,6.574161074582422,-1.78250107773333
1.25,6.798755982723199,-0.373333926115298
1.3,7.128459329035559,1.7926716720858198
1.35,8.228195146371336,3.8113402055804
1.4,9.869815080120302,4.773521021652611
1.45,10.939730044969979,4.162815692345883
1.5,12.234883203252611,1.2301417279063396
1.55,12.678169569245409,-0.8219443056340597
1.6,12.690861607569353,-2.2425580607356657
1.65,12.544081590959655,-3.396300535771316
1.7,12.496488944152203,-3.9253197112485423
1.75,12.42674148524821,-4.205463075280479
1.8,12.125145993475671,-4.681053705454463
1.85,11.880617516046396,-5.107484449428665
1.9,11.706233958117824,-5.6991204346542785
1.95,12.393825276585707,-4.535496550611822
2.0,11.872350916943962,-0.7711337483598386
2.05,7.208150520471428,-0.07361707342417341
2.1,2.0053335449993055,1.6480905288139795
2.15,2.550547016536102,0.32708907653048336
2.2,2.110971437028868,-0.463890783035062
2.25,1.9267721966861675,-0.2823407867362945
2.3,3.117024415136071,-0.6709096628146166
2.35,4.598783232604596,-0.9394060963369774
2.4,5.730072606983508,-0.5530582080110302
2.45,6.558129924097139,-0.14774747931301987
2.5,7.404023010020928,0.6701986422176107
2.55,7.948366363145162,1.1373417603996832
2.6,8.8976651643056,1.6190681968939111
2.65,10.19281166113871,1.93960395705158
2.7,11.448214018787665,2.0950091858310693
2.75,12.530409093872596,1.6306655204707703
2.8,13.433253602346966,0.5698375711595548
