Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,1.9311327998846735,-33.786420964733836
0.05,1.959428657095094,-33.745731411019484
0.1,1.9737442259025164,-33.71270854419479
0.15,1.9810531122685593,-33.696415595761366
0.2,2.023421728264508,-33.69132558944992
0.25,2.0666305069253434,-33.697045073868615
0.3,2.055231047628166,-33.72296255312527
0.35,2.046160013029596,-33.73536446749634
0.4,2.0450265640317355,-33.75683450176137
0.45,2.0206470024730083,-33.74149028497862
0.5,2.007494326443451,-33.73370680272888
0.55,2.0334470900562396,-33.751401833141095
0.6,2.0756707741934184,-33.767282270233316
0.65,2.1118071187715715,-33.78486779759958
0.7,2.111720568520566,-33.80368814490707
0.75,2.0823126779462,-33.82198666022629
0.8,2.0373432088196646,-33.83793052363505
0.85,2.0301773206426574,-33.87320925970456
0.9,2.0497386185290067,-33.91608242444341
0.95,2.073897866169679,-33.95038091444108
1.0,2.079942850468361,-33.95246274405174
1.05,2.047292391677151,-33.94478394260929
1.1,2.011429505331223,-33.938148068887585
1.15,1.9792416931859755,-33.93531028027048
1.2,1.9883807043375836,-33.93106788701957
1.25,2.0145204105517354,-33.93207010405818
1.3,2.064343437165726,-33.94726771947947
1.35,2.0884775533788167,-33.973170875190846
1.4,2.163953179460859,-34.014092946680904
1.45,2.243409204766434,-34.043782451930255
1.5,2.278074997296898,-34.03021161237572
1.55,2.3383834000804233,-34.00134155100266
1.6,2.5003546886221004,-34.00756816345485
1.65,2.722019749051145,-34.099769732569136
1.7,3.0205145057080203,-34.27981219734297
1.75,3.377110834123573,-34.48324195542867
1.8,3.7198509624159746,-34.665984132603256
1.85,4.027222315796682,-34.74495594203239
1.9,4.422484244518905,-34.76873982796005
1.95,4.8096149877562935,-34.708800510422016
2.0,5.244494934299325,-34.736342713549575
2.05,5.687453165648681,-34.871044395156744
2.1,6.039444722496711,-35.16637742235211
2.15,6.155501485051788,-35.53914525127979
2.2,5.897870390858467,-35.820316285193435
2.25,5.516230299422335,-36.05440346527695
2.3,5.112396323527747,-36.13985611998334
2.35,4.62442014111497,-36.2331148370397
2.4,4.035459096035368,-36.4137044371296
2.45,3.507852707290498,-36.49621784122652
2.5,3.0634023973603624,-36.37210523055983
2.55,2.6112047907005183,-36.105257090745546
2.6,2.2696800896004596,-36.03973478466761
