Time [s],Flexion(+)/extension(-),Sidebend left(-)/right(+)
0.0,-29.990284709278964,0.10085939040812218
0.05,-27.893423339371125,0.783513085036542
0.1,-25.81530900176175,1.3215717386917984
0.15,-24.343441042537833,1.62864191296037
0.2,-23.58257348205789,1.7997409135925937
0.25,-23.246074589375624,1.9985126325469893
0.3,-23.071436050525975,2.26207641541392
0.35,-22.88748197622197,2.5867886788833205
0.4,-22.568425019929172,2.9441539533600976
0.45,-22.199561729717246,3.334542377781913
0.5,-21.759448759005622,3.7167430238264374
0.55,-21.220305518031598,4.083103902835694
0.6,-20.526177084929117,4.464570743793273
0.65,-19.778093300386303,4.835548156429884
0.7,-19.13113030718067,5.202885949755286
0.75,-18.681413576364534,5.498992930152316
0.8,-18.326377675351644,5.6882829263913255
0.85,-18.000791315779463,5.792053797312839
0.9,-17.790241414297764,5.884799584491711
0.95,-17.66610408491885,5.90174678397082
1.0,-17.48209244323006,6.109550736705263
1.05,-17.464101766982967,6.1284910565645605
1.1,-17.490894123542223,6.14456240985442
1.15,-17.69587947525434,6.235847444495332
1.2,-18.65735076689486,6.305943223295107
1.25,-20.850372036562614,6.277742881061225
1.3,-23.580929575630865,5.916208560095223
1.35,-26.102027909058524,5.238702936624091
1.4,-28.37520562620101,4.28473598474349
1.45,-30.676757750099586,3.1513475876266797
1.5,-32.81413833188279,1.9347961202087753
1.55,-34.53900046957246,0.8145593401453296
1.6,-36.10619439493425,-0.14331235716451726
1.65,-37.58856404619284,-0.9747315647532092
1.7,-38.87404199771564,-1.74970869598242
1.75,-39.909585513641126,-2.582657413296509
1.8,-40.907355305262264,-3.403181394299348
1.85,-42.031396447722784,-4.216323957849985
1.9,-43.260651770391775,-4.964207542833483
1.95,-44.37591911585678,-5.672825724079768
2.0,-45.33729503858713,-6.434659972913119
2.05,-46.00505787606876,-7.152988699175293
2.1,-46.6373833945366,-7.730695761948213
2.15,-47.19380087283668,-8.148832056609404
2.2,-47.82180019960585,-8.219466789220723
2.25,-48.44513863506599,-8.046000222124366
2.3,-48.909029339407375,-7.892444688923948
2.35,-49.205188212167364,-7.796721437491427
2.4,-49.5611208689455,-7.570759760113068
2.45,-49.9550786072004,-7.289558886320636
2.5,-50.49238184893816,-6.961619567080191
2.55,-51.08817998659199,-6.7204238916329455
2.6,-51.699000869593036,-6.410214695990168
2.65,-52.22429236982673,-5.741546684587885
2.7,-52.55254111894615,-5.05476375878019
