Time [s],Flexion(-)/extension(+),Radial(+)/ulnar(-) deviation
0.0,8.048758424920262,-1.2241382141130244
0.05,8.147330764612162,-1.0123781027282466
0.1,8.251355743278593,-1.1428208510770579
0.15,8.191856011520928,-1.101575251351225
0.2,8.16257227878635,-1.3043752897165326
0.25,8.143697690014251,-1.4806055369888644
0.3,8.171716556616616,-1.5431196453775766
0.35,8.197829157855175,-1.6621067535741951
0.4,8.16898296276546,-1.7723665886108413
0.45,8.13207849459682,-1.7535764578288353
0.5,8.058157918054684,-1.749019726722683
0.55,7.978565326571786,-1.7365442283226662
0.6,7.915040897197907,-1.695148789171563
0.65,7.802645701427283,-1.634679507845995
0.7,7.703860158938872,-1.6034540326776734
0.75,7.655396479269516,-1.5651128919311057
0.8,7.598076105370953,-1.5894077503708992
0.85,7.574832555287344,-1.5313845736446752
0.9,7.5798918534951065,-1.5295932487969854
0.95,7.573611198497807,-1.5185406784398754
1.0,7.621478868045356,-1.523240852509281
1.05,7.684617245116333,-1.5780050966489207
1.1,7.6810562571776915,-1.582323840412996
1.15,7.669565132284088,-1.6340852763457596
1.2,7.669968019460945,-1.6985529636165015
1.25,7.659963730647424,-1.7030350498830078
1.3,7.671636382534093,-1.7317242224499096
1.35,7.681826404262636,-1.704261152325093
1.4,7.704591958109215,-1.7440561282065024
1.45,7.702979581978442,-1.763310863939857
1.5,7.7491010311014765,-1.7000375718237206
1.55,7.709482766847042,-1.8394777115785865
1.6,7.724653663143124,-1.8494201100262095
1.65,7.747989640390248,-1.8870594161630796
1.7,7.748225481667526,-1.9312319422430702
1.75,7.735833624621603,-1.9667843916658818
1.8,7.763553948160856,-2.046418836243625
1.85,7.807725375625874,-2.0828971536848537
1.9,7.85249910966237,-2.11482638506512
1.95,7.89712160531264,-2.1115912842243305
2.0,7.829409070322308,-2.1359643853313197
2.05,7.801024945291944,-2.0433346018264014
2.1,7.721780219246294,-2.02161102729142
2.15,7.730868533195249,-2.109951341143124
2.2,7.699959822822275,-2.229521965575974
2.25,7.750938970021721,-2.3253219017740436
2.3,7.80831805793104,-2.402107184351679
2.35,7.880239137703467,-2.4233037316540327
2.4,7.931580951752528,-2.363059882693276
2.45,7.940583370557832,-2.30859055903254
2.5,7.925114427863314,-2.280213806142161
2.55,7.89468220906975,-2.287878430145686
2.6,7.863773286135557,-2.291993425345423
2.65,7.817701458393886,-2.283380360383514
2.7,7.767746005656214,-2.2919835393891406
2.75,7.7229746273445885,-2.3172267559460855
2.8,7.682794893295064,-2.3755899159158895
2.85,7.644933903176975,-2.308414053676473
2.9,7.618816598196939,-2.357249882063517
2.95,7.577495938445775,-2.3148236294670546
3.0,7.558943591560971,-2.3619708184246577
3.05,7.5753374921346595,-2.4907847900529094
3.1,7.588663973615643,-2.5685800855106176
3.15,7.5935736186875396,-2.5436631173161546
3.2,7.564098973775517,-2.429072120777245
3.25,7.4909806357554976,-2.2667540171286165
3.3,7.39631523042581,-2.155713338857207
3.35,7.304412358646306,-2.150619128295001
3.4,7.211482823887008,-2.170662289334822
3.45,7.151426491388299,-2.2657719642785734
3.5,7.1424184849066945,-2.4136492786778785
3.55,7.200703629539049,-2.6455394350635197
3.6,7.267189728189245,-2.8317130745220753
3.65,7.330204991483272,-2.9554605200102784
3.7,7.389744489766248,-2.982009317114808
3.75,7.459402584154939,-3.0129922124402593
3.8,7.566604596573675,-3.033081356307533
3.85,7.690684623521506,-3.0719914112484834
3.9,7.757896111012597,-3.0874590352373907
3.95,7.68201275917986,-3.0111838502752684
4.0,7.5629616840497365,-2.869250179790946
4.05,7.690413183208113,-2.7139189659154184
4.1,8.063335481923309,-2.8661435955023524
4.15,8.514393694248652,-2.8883137228341216
4.2,8.882446554702843,-2.7926888203016778
4.25,9.698089837795198,-3.0235208252745553
4.3,10.844332504332092,-3.040220795831278
4.35,13.078636470978367,-2.0666938684042444
4.4,16.92944517798517,0.8224655103406837
4.45,23.088471151165106,4.595069426901485
4.5,29.02991664783255,9.340265722023362
4.55,31.84642556919567,14.53487956650344
4.6,32.128645470267024,17.839703372471412
4.65,29.968012356144303,19.760506817520064
4.7,27.8563808116534,20.642304814053073
4.75,27.486819833918343,20.843562868961616
4.8,29.62196831952044,21.080815927178197
4.85,34.33644885471983,21.833271324842457
4.9,39.1595646627798,23.498716192754976
4.95,41.45989671838165,25.81814756531769
5.0,40.21746734383649,27.517014121296796
5.05,35.27634274265541,28.322254720187566
5.1,27.517334585017306,27.887439971797665
5.15,18.186988323192953,26.42552138194999
5.2,9.318756579606333,24.118609499231614
5.25,0.9371367241130835,20.041445851091535
5.3,-6.210657101970618,15.67983548519122
5.35,-7.5259856946545485,11.13407918351125
5.4,-5.281911624094511,4.287797856788261
5.45,-0.7323525050690872,0.9181890916020662
5.5,4.4902678181859335,-0.14853649405154631
5.55,4.806787303016285,-0.20119037562569772
5.6,2.798778292850572,0.04349299771687825
5.65,1.025823545880147,-0.5524690954417998
5.7,1.3745545075496224,-2.7767957151588463
5.75,3.2706530107894918,-5.518223630847224
5.8,5.969666950087278,-7.9280842666565805
5.85,7.8396314660351125,-10.189409156276788
5.9,8.73735030396102,-11.618679118202293
5.95,9.539872020957628,-12.028044797924737
6.0,10.38587201671165,-12.172431327131738
6.05,10.721100131982782,-11.911337029609365
6.1,10.721375989877679,-11.450224562525893
6.15,11.126384737915954,-11.265229728990281
6.2,12.010507603767605,-11.048687088085918
6.25,12.575448531419138,-10.087094133675702
6.3,12.421423542968498,-8.264429108286823
6.35,11.53882831721905,-5.43614273487758
6.4,9.913020862763045,-0.9796942863010127
6.45,8.096514216553533,4.206643121044442
6.5,6.8614080592289355,8.714717437374667
6.55,6.639726109650754,11.16788487814841
6.6,7.3247739654298964,10.175983987476911
6.65,8.43618281500989,6.265793328776607
6.7,8.656575282605012,1.4713532603356292
6.75,8.384281791529887,-3.3762177013467847
6.8,8.412786220161797,-6.407439606312492
6.85,9.028353281276898,-8.310073222017351
6.9,9.978910615541517,-9.455541115368202
6.95,10.194047492069977,-9.835702391593719
7.0,10.059001309642316,-10.836687870870412
7.05,11.019585765656739,-11.671986961652737
